jeudi 27 février 2020	16:28:29	Sampling Period : 50  ms		OL alpha1
60	13.000000E+0	32.708815E+0	32.708815E+0	78.291588E+0
61	13.000000E+0	32.708815E+0	32.708815E+0	78.291588E+0
62	13.000000E+0	30.651776E+0	30.651776E+0	76.645590E+0
63	11.000000E+0	30.651776E+0	30.651776E+0	76.645590E+0
64	10.000000E+0	30.651776E+0	30.651776E+0	76.645590E+0
65	10.000000E+0	30.651776E+0	30.651776E+0	76.645590E+0
66	8.000000E+0	28.617823E+0	28.617823E+0	75.177853E+0
67	8.000000E+0	28.617823E+0	28.617823E+0	75.177853E+0
68	6.000000E+0	28.617823E+0	28.617823E+0	75.177853E+0
69	6.000000E+0	28.617823E+0	28.617823E+0	75.177853E+0
70	4.000000E+0	26.762689E+0	26.762689E+0	78.874379E+0
71	4.000000E+0	26.762689E+0	26.762689E+0	78.874379E+0
72	4.000000E+0	26.762689E+0	26.762689E+0	78.874379E+0
73	2.000000E+0	26.762689E+0	26.762689E+0	78.874379E+0
74	0.000000E+0	24.998443E+0	24.998443E+0	80.189588E+0
75	0.000000E+0	24.998443E+0	24.998443E+0	80.189588E+0
76	0.000000E+0	24.998443E+0	24.998443E+0	80.189588E+0
77	-1.000000E+0	24.998443E+0	24.998443E+0	80.189588E+0
78	-3.000000E+0	23.454458E+0	23.454458E+0	80.325764E+0
79	-3.000000E+0	23.454458E+0	23.454458E+0	80.325764E+0
80	-5.000000E+0	23.454458E+0	23.454458E+0	80.325764E+0
81	-5.000000E+0	23.454458E+0	23.454458E+0	80.325764E+0
82	-7.000000E+0	22.596932E+0	22.596932E+0	82.218834E+0
83	-7.000000E+0	22.596932E+0	22.596932E+0	82.218834E+0
84	-7.000000E+0	22.596932E+0	22.596932E+0	82.218834E+0
85	-8.000000E+0	22.596932E+0	22.596932E+0	82.218834E+0
86	-10.000000E+0	22.166046E+0	22.166046E+0	83.852784E+0
87	-10.000000E+0	22.166046E+0	22.166046E+0	83.852784E+0
88	-12.000000E+0	22.166046E+0	22.166046E+0	83.852784E+0
89	-12.000000E+0	22.166046E+0	22.166046E+0	83.852784E+0
90	-12.000000E+0	22.484363E+0	22.484363E+0	84.188132E+0
91	-13.000000E+0	22.484363E+0	22.484363E+0	84.188132E+0
92	-15.000000E+0	22.484363E+0	22.484363E+0	84.188132E+0
93	-15.000000E+0	22.484363E+0	22.484363E+0	84.188132E+0
94	-16.000000E+0	23.457451E+0	23.457451E+0	81.350855E+0
95	-16.000000E+0	23.457451E+0	23.457451E+0	81.350855E+0
96	-16.000000E+0	23.457451E+0	23.457451E+0	81.350855E+0
97	-17.000000E+0	23.457451E+0	23.457451E+0	81.350855E+0
98	-18.000000E+0	25.336505E+0	25.336505E+0	81.777257E+0
99	-18.000000E+0	25.336505E+0	25.336505E+0	81.777257E+0
100	-19.000000E+0	25.336505E+0	25.336505E+0	81.777257E+0
101	-19.000000E+0	25.336505E+0	25.336505E+0	81.777257E+0
102	-19.000000E+0	27.669522E+0	27.669522E+0	81.835797E+0
103	-19.000000E+0	27.669522E+0	27.669522E+0	81.835797E+0
104	-19.000000E+0	27.669522E+0	27.669522E+0	81.835797E+0
105	-19.000000E+0	27.669522E+0	27.669522E+0	81.835797E+0
106	-19.000000E+0	30.438329E+0	30.438329E+0	82.167370E+0
107	-19.000000E+0	30.438329E+0	30.438329E+0	82.167370E+0
108	-19.000000E+0	30.438329E+0	30.438329E+0	82.167370E+0
109	-19.000000E+0	30.438329E+0	30.438329E+0	82.167370E+0
110	-19.000000E+0	33.247979E+0	33.247979E+0	83.167915E+0
111	-19.000000E+0	33.247979E+0	33.247979E+0	83.167915E+0
112	-19.000000E+0	33.247979E+0	33.247979E+0	83.167915E+0
113	-19.000000E+0	33.247979E+0	33.247979E+0	83.167915E+0
114	-19.000000E+0	36.036678E+0	36.036678E+0	82.011039E+0
115	-18.000000E+0	36.036678E+0	36.036678E+0	82.011039E+0
116	-17.000000E+0	36.036678E+0	36.036678E+0	82.011039E+0
117	-17.000000E+0	36.036678E+0	36.036678E+0	82.011039E+0
118	-16.000000E+0	36.840492E+0	36.840492E+0	81.173392E+0
119	-16.000000E+0	36.840492E+0	36.840492E+0	81.173392E+0
120	-16.000000E+0	36.840492E+0	36.840492E+0	81.173392E+0
121	-15.000000E+0	36.840492E+0	36.840492E+0	81.173392E+0
122	-14.000000E+0	37.245289E+0	37.245289E+0	79.926212E+0
123	-14.000000E+0	37.245289E+0	37.245289E+0	79.926212E+0
124	-14.000000E+0	37.245289E+0	37.245289E+0	79.926212E+0
125	-12.000000E+0	37.245289E+0	37.245289E+0	79.926212E+0
126	-11.000000E+0	37.230525E+0	37.230525E+0	80.525888E+0
127	-11.000000E+0	37.230525E+0	37.230525E+0	80.525888E+0
128	-11.000000E+0	37.230525E+0	37.230525E+0	80.525888E+0
129	-9.000000E+0	37.230525E+0	37.230525E+0	80.525888E+0
130	-9.000000E+0	37.661409E+0	37.661409E+0	82.378334E+0
131	-7.000000E+0	37.661409E+0	37.661409E+0	82.378334E+0
132	-7.000000E+0	37.661409E+0	37.661409E+0	82.378334E+0
133	-5.000000E+0	37.661409E+0	37.661409E+0	82.378334E+0
134	-3.000000E+0	37.902484E+0	37.902484E+0	82.297365E+0
135	-3.000000E+0	37.902484E+0	37.902484E+0	82.297365E+0
136	-1.000000E+0	37.902484E+0	37.902484E+0	82.297365E+0
137	-1.000000E+0	37.902484E+0	37.902484E+0	82.297365E+0
138	0.000000E+0	38.114881E+0	38.114881E+0	81.211820E+0
139	0.000000E+0	38.114881E+0	38.114881E+0	81.211820E+0
140	0.000000E+0	38.114881E+0	38.114881E+0	81.211820E+0
141	2.000000E+0	38.114881E+0	38.114881E+0	81.211820E+0
142	4.000000E+0	38.288648E+0	38.288648E+0	81.154335E+0
143	4.000000E+0	38.288648E+0	38.288648E+0	81.154335E+0
144	4.000000E+0	38.288648E+0	38.288648E+0	81.154335E+0
145	6.000000E+0	38.288648E+0	38.288648E+0	81.154335E+0
146	6.000000E+0	38.401123E+0	38.401123E+0	80.339389E+0
147	8.000000E+0	38.401123E+0	38.401123E+0	80.339389E+0
148	9.000000E+0	38.401123E+0	38.401123E+0	80.339389E+0
149	9.000000E+0	38.401123E+0	38.401123E+0	80.339389E+0
150	9.000000E+0	38.576186E+0	38.576186E+0	78.280713E+0
151	11.000000E+0	38.576186E+0	38.576186E+0	78.280713E+0
152	11.000000E+0	38.576186E+0	38.576186E+0	78.280713E+0
153	13.000000E+0	38.576186E+0	38.576186E+0	78.280713E+0
154	13.000000E+0	38.678837E+0	38.678837E+0	76.150772E+0
155	14.000000E+0	38.678837E+0	38.678837E+0	76.150772E+0
156	14.000000E+0	38.678837E+0	38.678837E+0	76.150772E+0
157	15.000000E+0	38.678837E+0	38.678837E+0	76.150772E+0
158	17.000000E+0	38.796438E+0	38.796438E+0	73.585227E+0
159	17.000000E+0	38.796438E+0	38.796438E+0	73.585227E+0
160	17.000000E+0	38.796438E+0	38.796438E+0	73.585227E+0
161	17.000000E+0	38.796438E+0	38.796438E+0	73.585227E+0
162	17.000000E+0	38.861817E+0	38.861817E+0	72.798611E+0
163	18.000000E+0	38.861817E+0	38.861817E+0	72.798611E+0
164	19.000000E+0	38.861817E+0	38.861817E+0	72.798611E+0
165	19.000000E+0	38.861817E+0	38.861817E+0	72.798611E+0
166	19.000000E+0	38.877240E+0	38.877240E+0	74.747863E+0
167	19.000000E+0	38.877240E+0	38.877240E+0	74.747863E+0
168	19.000000E+0	38.877240E+0	38.877240E+0	74.747863E+0
169	19.000000E+0	38.877240E+0	38.877240E+0	74.747863E+0
170	19.000000E+0	38.752393E+0	38.752393E+0	75.292330E+0
171	19.000000E+0	38.752393E+0	38.752393E+0	75.292330E+0
172	19.000000E+0	38.752393E+0	38.752393E+0	75.292330E+0
173	19.000000E+0	38.752393E+0	38.752393E+0	75.292330E+0
174	19.000000E+0	38.752393E+0	38.752393E+0	75.292330E+0
175	19.000000E+0	38.303561E+0	38.303561E+0	81.140493E+0
176	19.000000E+0	38.303561E+0	38.303561E+0	81.140493E+0
177	18.000000E+0	38.303561E+0	38.303561E+0	81.140493E+0
178	18.000000E+0	37.186912E+0	37.186912E+0	82.441082E+0
179	18.000000E+0	37.186912E+0	37.186912E+0	82.441082E+0
180	17.000000E+0	37.186912E+0	37.186912E+0	82.441082E+0
181	17.000000E+0	37.186912E+0	37.186912E+0	82.441082E+0
182	15.000000E+0	35.401577E+0	35.401577E+0	85.203966E+0
183	15.000000E+0	35.401577E+0	35.401577E+0	85.203966E+0
184	14.000000E+0	35.401577E+0	35.401577E+0	85.203966E+0
185	14.000000E+0	35.401577E+0	35.401577E+0	85.203966E+0
186	13.000000E+0	35.401577E+0	35.401577E+0	85.203966E+0
187	13.000000E+0	33.141516E+0	33.141516E+0	82.461074E+0
188	11.000000E+0	33.141516E+0	33.141516E+0	82.461074E+0
189	11.000000E+0	33.141516E+0	33.141516E+0	82.461074E+0
190	10.000000E+0	30.933192E+0	30.933192E+0	78.931411E+0
191	10.000000E+0	30.933192E+0	30.933192E+0	78.931411E+0
192	8.000000E+0	30.933192E+0	30.933192E+0	78.931411E+0
193	8.000000E+0	30.933192E+0	30.933192E+0	78.931411E+0
194	6.000000E+0	28.772679E+0	28.772679E+0	80.467827E+0
195	6.000000E+0	28.772679E+0	28.772679E+0	80.467827E+0
196	6.000000E+0	28.772679E+0	28.772679E+0	80.467827E+0
197	4.000000E+0	28.772679E+0	28.772679E+0	80.467827E+0
198	2.000000E+0	27.191631E+0	27.191631E+0	79.299475E+0
199	2.000000E+0	27.191631E+0	27.191631E+0	79.299475E+0
200	2.000000E+0	27.191631E+0	27.191631E+0	79.299475E+0
201	0.000000E+0	27.191631E+0	27.191631E+0	79.299475E+0
202	-1.000000E+0	26.697637E+0	26.697637E+0	81.440372E+0
203	-1.000000E+0	26.697637E+0	26.697637E+0	81.440372E+0
204	-3.000000E+0	26.697637E+0	26.697637E+0	81.440372E+0
205	-3.000000E+0	26.697637E+0	26.697637E+0	81.440372E+0
206	-5.000000E+0	26.373289E+0	26.373289E+0	82.459886E+0
207	-5.000000E+0	26.373289E+0	26.373289E+0	82.459886E+0
208	-5.000000E+0	26.373289E+0	26.373289E+0	82.459886E+0
209	-7.000000E+0	26.373289E+0	26.373289E+0	82.459886E+0
210	-7.000000E+0	26.373289E+0	26.373289E+0	82.459886E+0
211	-9.000000E+0	26.459990E+0	26.459990E+0	83.486593E+0
212	-10.000000E+0	26.459990E+0	26.459990E+0	83.486593E+0
213	-10.000000E+0	26.459990E+0	26.459990E+0	83.486593E+0
214	-12.000000E+0	27.172562E+0	27.172562E+0	78.793196E+0
215	-12.000000E+0	27.172562E+0	27.172562E+0	78.793196E+0
216	-13.000000E+0	27.172562E+0	27.172562E+0	78.793196E+0
217	-13.000000E+0	27.172562E+0	27.172562E+0	78.793196E+0
218	-15.000000E+0	27.172562E+0	27.172562E+0	78.793196E+0
219	-15.000000E+0	28.968607E+0	28.968607E+0	79.832920E+0
220	-15.000000E+0	28.968607E+0	28.968607E+0	79.832920E+0
221	-16.000000E+0	28.968607E+0	28.968607E+0	79.832920E+0
222	-17.000000E+0	31.208564E+0	31.208564E+0	80.468852E+0
223	-17.000000E+0	31.208564E+0	31.208564E+0	80.468852E+0
224	-17.000000E+0	31.208564E+0	31.208564E+0	80.468852E+0
225	-18.000000E+0	31.208564E+0	31.208564E+0	80.468852E+0
226	-19.000000E+0	31.208564E+0	31.208564E+0	80.468852E+0
227	-19.000000E+0	33.725193E+0	33.725193E+0	81.424764E+0
228	-19.000000E+0	33.725193E+0	33.725193E+0	81.424764E+0
229	-19.000000E+0	33.725193E+0	33.725193E+0	81.424764E+0
230	-19.000000E+0	33.725193E+0	33.725193E+0	81.424764E+0
231	-19.000000E+0	36.391291E+0	36.391291E+0	80.710170E+0
232	-19.000000E+0	36.391291E+0	36.391291E+0	80.710170E+0
233	-19.000000E+0	36.391291E+0	36.391291E+0	80.710170E+0
234	-19.000000E+0	36.702630E+0	36.702630E+0	81.186887E+0
235	-19.000000E+0	36.702630E+0	36.702630E+0	81.186887E+0
236	-19.000000E+0	36.702630E+0	36.702630E+0	81.186887E+0
237	-19.000000E+0	36.702630E+0	36.702630E+0	81.186887E+0
238	-19.000000E+0	36.702630E+0	36.702630E+0	81.186887E+0
239	-19.000000E+0	37.363832E+0	37.363832E+0	82.931793E+0
240	-18.000000E+0	37.363832E+0	37.363832E+0	82.931793E+0
241	-18.000000E+0	37.363832E+0	37.363832E+0	82.931793E+0
242	-17.000000E+0	37.363832E+0	37.363832E+0	82.931793E+0
243	-17.000000E+0	37.368213E+0	37.368213E+0	82.814041E+0
244	-16.000000E+0	37.368213E+0	37.368213E+0	82.814041E+0
245	-16.000000E+0	37.368213E+0	37.368213E+0	82.814041E+0
246	-16.000000E+0	37.368213E+0	37.368213E+0	82.814041E+0
247	-15.000000E+0	37.374830E+0	37.374830E+0	82.305297E+0
248	-13.000000E+0	37.374830E+0	37.374830E+0	82.305297E+0
249	-13.000000E+0	37.374830E+0	37.374830E+0	82.305297E+0
250	-13.000000E+0	37.374830E+0	37.374830E+0	82.305297E+0
251	-12.000000E+0	37.414573E+0	37.414573E+0	82.724439E+0
252	-10.000000E+0	37.414573E+0	37.414573E+0	82.724439E+0
253	-10.000000E+0	37.414573E+0	37.414573E+0	82.724439E+0
254	-8.000000E+0	37.414573E+0	37.414573E+0	82.724439E+0
255	-8.000000E+0	37.626737E+0	37.626737E+0	82.411128E+0
256	-7.000000E+0	37.626737E+0	37.626737E+0	82.411128E+0
257	-7.000000E+0	37.626737E+0	37.626737E+0	82.411128E+0
258	-5.000000E+0	37.626737E+0	37.626737E+0	82.411128E+0
259	-5.000000E+0	37.851204E+0	37.851204E+0	81.158174E+0
260	-5.000000E+0	37.851204E+0	37.851204E+0	81.158174E+0
261	-3.000000E+0	37.851204E+0	37.851204E+0	81.158174E+0
262	-3.000000E+0	37.851204E+0	37.851204E+0	81.158174E+0
263	-1.000000E+0	38.028970E+0	38.028970E+0	79.859370E+0
264	-1.000000E+0	38.028970E+0	38.028970E+0	79.859370E+0
265	0.000000E+0	38.028970E+0	38.028970E+0	79.859370E+0
266	2.000000E+0	38.028970E+0	38.028970E+0	79.859370E+0
267	2.000000E+0	38.222746E+0	38.222746E+0	78.960948E+0
268	4.000000E+0	38.222746E+0	38.222746E+0	78.960948E+0
269	4.000000E+0	38.222746E+0	38.222746E+0	78.960948E+0
270	6.000000E+0	38.222746E+0	38.222746E+0	78.960948E+0
271	6.000000E+0	38.346573E+0	38.346573E+0	77.902358E+0
272	8.000000E+0	38.346573E+0	38.346573E+0	77.902358E+0
273	8.000000E+0	38.346573E+0	38.346573E+0	77.902358E+0
274	8.000000E+0	38.346573E+0	38.346573E+0	77.902358E+0
275	10.000000E+0	38.504978E+0	38.504978E+0	76.669843E+0
276	11.000000E+0	38.504978E+0	38.504978E+0	76.669843E+0
277	11.000000E+0	38.504978E+0	38.504978E+0	76.669843E+0
278	13.000000E+0	38.504978E+0	38.504978E+0	76.669843E+0
279	13.000000E+0	38.656415E+0	38.656415E+0	74.994480E+0
280	14.000000E+0	38.656415E+0	38.656415E+0	74.994480E+0
281	14.000000E+0	38.656415E+0	38.656415E+0	74.994480E+0
282	16.000000E+0	38.656415E+0	38.656415E+0	74.994480E+0
283	16.000000E+0	38.726325E+0	38.726325E+0	73.951923E+0
284	16.000000E+0	38.726325E+0	38.726325E+0	73.951923E+0
285	17.000000E+0	38.726325E+0	38.726325E+0	73.951923E+0
286	17.000000E+0	38.726325E+0	38.726325E+0	73.951923E+0
287	18.000000E+0	38.506213E+0	38.506213E+0	73.294562E+0
288	18.000000E+0	38.506213E+0	38.506213E+0	73.294562E+0
289	18.000000E+0	38.506213E+0	38.506213E+0	73.294562E+0
290	19.000000E+0	38.506213E+0	38.506213E+0	73.294562E+0
291	19.000000E+0	38.607261E+0	38.607261E+0	78.849071E+0
292	19.000000E+0	38.607261E+0	38.607261E+0	78.849071E+0
293	19.000000E+0	38.607261E+0	38.607261E+0	78.849071E+0
294	19.000000E+0	38.607261E+0	38.607261E+0	78.849071E+0
295	19.000000E+0	38.102156E+0	38.102156E+0	84.645713E+0
296	19.000000E+0	38.102156E+0	38.102156E+0	84.645713E+0
297	19.000000E+0	38.102156E+0	38.102156E+0	84.645713E+0
298	19.000000E+0	38.102156E+0	38.102156E+0	84.645713E+0
299	19.000000E+0	36.999858E+0	36.999858E+0	84.170066E+0
300	19.000000E+0	36.999858E+0	36.999858E+0	84.170066E+0
301	19.000000E+0	36.999858E+0	36.999858E+0	84.170066E+0
302	18.000000E+0	36.999858E+0	36.999858E+0	84.170066E+0
303	18.000000E+0	35.315418E+0	35.315418E+0	80.610703E+0
304	18.000000E+0	35.315418E+0	35.315418E+0	80.610703E+0
305	17.000000E+0	35.315418E+0	35.315418E+0	80.610703E+0
306	16.000000E+0	35.315418E+0	35.315418E+0	80.610703E+0
307	16.000000E+0	33.133051E+0	33.133051E+0	79.261715E+0
308	15.000000E+0	33.133051E+0	33.133051E+0	79.261715E+0
309	15.000000E+0	33.133051E+0	33.133051E+0	79.261715E+0
310	15.000000E+0	33.133051E+0	33.133051E+0	79.261715E+0
311	14.000000E+0	30.812944E+0	30.812944E+0	80.363223E+0
312	14.000000E+0	30.812944E+0	30.812944E+0	80.363223E+0
313	13.000000E+0	30.812944E+0	30.812944E+0	80.363223E+0
314	11.000000E+0	30.812944E+0	30.812944E+0	80.363223E+0
315	11.000000E+0	28.574761E+0	28.574761E+0	79.185964E+0
316	11.000000E+0	28.574761E+0	28.574761E+0	79.185964E+0
317	9.000000E+0	28.574761E+0	28.574761E+0	79.185964E+0
318	7.000000E+0	28.574761E+0	28.574761E+0	79.185964E+0
319	7.000000E+0	26.530836E+0	26.530836E+0	77.441472E+0
320	6.000000E+0	26.530836E+0	26.530836E+0	77.441472E+0
321	6.000000E+0	26.530836E+0	26.530836E+0	77.441472E+0
322	4.000000E+0	26.530836E+0	26.530836E+0	77.441472E+0
323	4.000000E+0	24.588561E+0	24.588561E+0	79.642154E+0
324	2.000000E+0	24.588561E+0	24.588561E+0	79.642154E+0
325	2.000000E+0	24.588561E+0	24.588561E+0	79.642154E+0
326	0.000000E+0	24.588561E+0	24.588561E+0	79.642154E+0
327	0.000000E+0	22.802794E+0	22.802794E+0	79.464430E+0
328	-1.000000E+0	22.802794E+0	22.802794E+0	79.464430E+0
329	-1.000000E+0	22.802794E+0	22.802794E+0	79.464430E+0
330	-3.000000E+0	22.802794E+0	22.802794E+0	79.464430E+0
331	-3.000000E+0	21.585593E+0	21.585593E+0	80.628953E+0
332	-3.000000E+0	21.585593E+0	21.585593E+0	80.628953E+0
333	-5.000000E+0	21.585593E+0	21.585593E+0	80.628953E+0
334	-5.000000E+0	21.585593E+0	21.585593E+0	80.628953E+0
335	-7.000000E+0	20.977597E+0	20.977597E+0	79.019813E+0
336	-9.000000E+0	20.977597E+0	20.977597E+0	79.019813E+0
337	-9.000000E+0	20.977597E+0	20.977597E+0	79.019813E+0
338	-11.000000E+0	20.977597E+0	20.977597E+0	79.019813E+0
339	-11.000000E+0	21.025306E+0	21.025306E+0	80.537591E+0
340	-11.000000E+0	21.025306E+0	21.025306E+0	80.537591E+0
341	-12.000000E+0	21.025306E+0	21.025306E+0	80.537591E+0
342	-14.000000E+0	21.025306E+0	21.025306E+0	80.537591E+0
343	-14.000000E+0	21.952592E+0	21.952592E+0	81.431707E+0
344	-14.000000E+0	21.952592E+0	21.952592E+0	81.431707E+0
345	-15.000000E+0	21.952592E+0	21.952592E+0	81.431707E+0
346	-15.000000E+0	21.952592E+0	21.952592E+0	81.431707E+0
347	-16.000000E+0	23.702411E+0	23.702411E+0	82.206495E+0
348	-17.000000E+0	23.702411E+0	23.702411E+0	82.206495E+0
349	-17.000000E+0	23.702411E+0	23.702411E+0	82.206495E+0
350	-17.000000E+0	23.702411E+0	23.702411E+0	82.206495E+0
351	-18.000000E+0	25.984258E+0	25.984258E+0	81.733170E+0
352	-19.000000E+0	25.984258E+0	25.984258E+0	81.733170E+0
353	-19.000000E+0	25.984258E+0	25.984258E+0	81.733170E+0
354	-19.000000E+0	25.984258E+0	25.984258E+0	81.733170E+0
355	-19.000000E+0	25.984258E+0	25.984258E+0	81.733170E+0
356	-19.000000E+0	28.644829E+0	28.644829E+0	82.800679E+0
357	-19.000000E+0	28.644829E+0	28.644829E+0	82.800679E+0
358	-19.000000E+0	28.644829E+0	28.644829E+0	82.800679E+0
359	-19.000000E+0	31.457031E+0	31.457031E+0	82.311419E+0
360	-19.000000E+0	31.457031E+0	31.457031E+0	82.311419E+0
361	-19.000000E+0	31.457031E+0	31.457031E+0	82.311419E+0
362	-19.000000E+0	31.457031E+0	31.457031E+0	82.311419E+0
363	-19.000000E+0	34.274434E+0	34.274434E+0	80.911259E+0
364	-19.000000E+0	34.274434E+0	34.274434E+0	80.911259E+0
365	-18.000000E+0	34.274434E+0	34.274434E+0	80.911259E+0
366	-18.000000E+0	34.274434E+0	34.274434E+0	80.911259E+0
367	-18.000000E+0	37.174886E+0	37.174886E+0	80.844415E+0
368	-17.000000E+0	37.174886E+0	37.174886E+0	80.844415E+0
369	-17.000000E+0	37.174886E+0	37.174886E+0	80.844415E+0
370	-17.000000E+0	37.174886E+0	37.174886E+0	80.844415E+0
371	-16.000000E+0	36.580449E+0	36.580449E+0	80.238022E+0
372	-15.000000E+0	36.580449E+0	36.580449E+0	80.238022E+0
373	-15.000000E+0	36.580449E+0	36.580449E+0	80.238022E+0
374	-13.000000E+0	36.580449E+0	36.580449E+0	80.238022E+0
375	-13.000000E+0	37.333664E+0	37.333664E+0	81.054768E+0
376	-13.000000E+0	37.333664E+0	37.333664E+0	81.054768E+0
377	-12.000000E+0	37.333664E+0	37.333664E+0	81.054768E+0
378	-10.000000E+0	37.333664E+0	37.333664E+0	81.054768E+0
379	-10.000000E+0	37.495993E+0	37.495993E+0	79.687399E+0
380	-8.000000E+0	37.495993E+0	37.495993E+0	79.687399E+0
381	-8.000000E+0	37.495993E+0	37.495993E+0	79.687399E+0
382	-6.000000E+0	37.495993E+0	37.495993E+0	79.687399E+0
383	-6.000000E+0	37.763587E+0	37.763587E+0	81.244698E+0
384	-4.000000E+0	37.763587E+0	37.763587E+0	81.244698E+0
385	-4.000000E+0	37.763587E+0	37.763587E+0	81.244698E+0
386	-2.000000E+0	37.763587E+0	37.763587E+0	81.244698E+0
387	-2.000000E+0	38.017758E+0	38.017758E+0	82.229757E+0
388	-0.000000E+0	38.017758E+0	38.017758E+0	82.229757E+0
389	-0.000000E+0	38.017758E+0	38.017758E+0	82.229757E+0
390	0.000000E+0	38.017758E+0	38.017758E+0	82.229757E+0
391	0.000000E+0	38.109963E+0	38.109963E+0	81.582110E+0
392	0.000000E+0	38.109963E+0	38.109963E+0	81.582110E+0
393	0.000000E+0	38.109963E+0	38.109963E+0	81.582110E+0
394	0.000000E+0	38.109963E+0	38.109963E+0	81.582110E+0
395	0.000000E+0	38.340973E+0	38.340973E+0	80.280275E+0
396	0.000000E+0	38.340973E+0	38.340973E+0	80.280275E+0
397	0.000000E+0	38.340973E+0	38.340973E+0	80.280275E+0
398	0.000000E+0	38.340973E+0	38.340973E+0	80.280275E+0
399	0.000000E+0	38.335476E+0	38.335476E+0	80.151638E+0
400	0.000000E+0	38.335476E+0	38.335476E+0	80.151638E+0
