jeudi 27 février 2020	16:31:46	Sampling Period : 50  ms		OL alpha1
59	-19.000000E+0	31.313940E+0	31.313940E+0	83.244323E+0
60	-19.000000E+0	31.313940E+0	31.313940E+0	83.244323E+0
61	-19.000000E+0	31.313940E+0	31.313940E+0	83.244323E+0
62	-19.000000E+0	33.353228E+0	33.353228E+0	81.940391E+0
63	-19.000000E+0	33.353228E+0	33.353228E+0	81.940391E+0
64	-18.000000E+0	33.353228E+0	33.353228E+0	81.940391E+0
65	-17.000000E+0	33.353228E+0	33.353228E+0	81.940391E+0
66	-16.000000E+0	36.044327E+0	36.044327E+0	82.127538E+0
67	-16.000000E+0	36.044327E+0	36.044327E+0	82.127538E+0
68	-15.000000E+0	36.044327E+0	36.044327E+0	82.127538E+0
69	-14.000000E+0	36.044327E+0	36.044327E+0	82.127538E+0
70	-12.000000E+0	36.701718E+0	36.701718E+0	81.562857E+0
71	-9.000000E+0	36.701718E+0	36.701718E+0	81.562857E+0
72	-7.000000E+0	36.701718E+0	36.701718E+0	81.562857E+0
73	-7.000000E+0	36.701718E+0	36.701718E+0	81.562857E+0
74	-3.000000E+0	37.355127E+0	37.355127E+0	81.697025E+0
75	-1.000000E+0	37.355127E+0	37.355127E+0	81.697025E+0
76	-1.000000E+0	37.355127E+0	37.355127E+0	81.697025E+0
77	2.000000E+0	37.355127E+0	37.355127E+0	81.697025E+0
78	2.000000E+0	37.874063E+0	37.874063E+0	82.051324E+0
79	6.000000E+0	37.874063E+0	37.874063E+0	82.051324E+0
80	8.000000E+0	37.874063E+0	37.874063E+0	82.051324E+0
81	8.000000E+0	37.874063E+0	37.874063E+0	82.051324E+0
82	11.000000E+0	38.368565E+0	38.368565E+0	75.089617E+0
83	11.000000E+0	38.368565E+0	38.368565E+0	75.089617E+0
84	13.000000E+0	38.368565E+0	38.368565E+0	75.089617E+0
85	15.000000E+0	38.368565E+0	38.368565E+0	75.089617E+0
86	17.000000E+0	38.490623E+0	38.490623E+0	78.506543E+0
87	17.000000E+0	38.490623E+0	38.490623E+0	78.506543E+0
88	18.000000E+0	38.490623E+0	38.490623E+0	78.506543E+0
89	19.000000E+0	38.490623E+0	38.490623E+0	78.506543E+0
90	19.000000E+0	38.418454E+0	38.418454E+0	81.324675E+0
91	19.000000E+0	38.418454E+0	38.418454E+0	81.324675E+0
92	19.000000E+0	38.418454E+0	38.418454E+0	81.324675E+0
93	19.000000E+0	38.418454E+0	38.418454E+0	81.324675E+0
94	19.000000E+0	37.953773E+0	37.953773E+0	85.191559E+0
95	18.000000E+0	37.953773E+0	37.953773E+0	85.191559E+0
96	18.000000E+0	37.953773E+0	37.953773E+0	85.191559E+0
97	17.000000E+0	37.953773E+0	37.953773E+0	85.191559E+0
98	15.000000E+0	36.607418E+0	36.607418E+0	84.350739E+0
99	15.000000E+0	36.607418E+0	36.607418E+0	84.350739E+0
100	13.000000E+0	36.607418E+0	36.607418E+0	84.350739E+0
101	13.000000E+0	36.607418E+0	36.607418E+0	84.350739E+0
102	11.000000E+0	34.682636E+0	34.682636E+0	85.271359E+0
103	8.000000E+0	34.682636E+0	34.682636E+0	85.271359E+0
104	6.000000E+0	34.682636E+0	34.682636E+0	85.271359E+0
105	4.000000E+0	34.682636E+0	34.682636E+0	85.271359E+0
106	2.000000E+0	32.459887E+0	32.459887E+0	85.730134E+0
107	0.000000E+0	32.459887E+0	32.459887E+0	85.730134E+0
108	0.000000E+0	32.459887E+0	32.459887E+0	85.730134E+0
109	-3.000000E+0	32.459887E+0	32.459887E+0	85.730134E+0
110	-3.000000E+0	30.378515E+0	30.378515E+0	86.360339E+0
111	-7.000000E+0	30.378515E+0	30.378515E+0	86.360339E+0
112	-7.000000E+0	30.378515E+0	30.378515E+0	86.360339E+0
113	-9.000000E+0	30.378515E+0	30.378515E+0	86.360339E+0
114	-10.000000E+0	29.056289E+0	29.056289E+0	85.544394E+0
115	-12.000000E+0	29.056289E+0	29.056289E+0	85.544394E+0
116	-15.000000E+0	29.056289E+0	29.056289E+0	85.544394E+0
117	-16.000000E+0	29.056289E+0	29.056289E+0	85.544394E+0
118	-17.000000E+0	28.628827E+0	28.628827E+0	84.689694E+0
119	-17.000000E+0	28.628827E+0	28.628827E+0	84.689694E+0
120	-19.000000E+0	28.628827E+0	28.628827E+0	84.689694E+0
121	-19.000000E+0	28.628827E+0	28.628827E+0	84.689694E+0
122	-19.000000E+0	29.471400E+0	29.471400E+0	82.531163E+0
123	-19.000000E+0	29.471400E+0	29.471400E+0	82.531163E+0
124	-19.000000E+0	29.471400E+0	29.471400E+0	82.531163E+0
125	-19.000000E+0	29.471400E+0	29.471400E+0	82.531163E+0
126	-19.000000E+0	31.542457E+0	31.542457E+0	81.115749E+0
127	-19.000000E+0	31.542457E+0	31.542457E+0	81.115749E+0
128	-17.000000E+0	31.542457E+0	31.542457E+0	81.115749E+0
129	-16.000000E+0	31.542457E+0	31.542457E+0	81.115749E+0
130	-16.000000E+0	34.379949E+0	34.379949E+0	80.236284E+0
131	-13.000000E+0	34.379949E+0	34.379949E+0	80.236284E+0
132	-13.000000E+0	34.379949E+0	34.379949E+0	80.236284E+0
133	-10.000000E+0	34.379949E+0	34.379949E+0	80.236284E+0
134	-8.000000E+0	34.379949E+0	34.379949E+0	80.236284E+0
135	-7.000000E+0	37.345091E+0	37.345091E+0	80.426853E+0
136	-5.000000E+0	37.345091E+0	37.345091E+0	80.426853E+0
137	-5.000000E+0	37.345091E+0	37.345091E+0	80.426853E+0
138	-1.000000E+0	37.004879E+0	37.004879E+0	81.391212E+0
139	0.000000E+0	37.004879E+0	37.004879E+0	81.391212E+0
140	0.000000E+0	37.004879E+0	37.004879E+0	81.391212E+0
141	2.000000E+0	37.004879E+0	37.004879E+0	81.391212E+0
142	4.000000E+0	38.131399E+0	38.131399E+0	79.570492E+0
143	6.000000E+0	38.131399E+0	38.131399E+0	79.570492E+0
144	10.000000E+0	38.131399E+0	38.131399E+0	79.570492E+0
145	11.000000E+0	38.131399E+0	38.131399E+0	79.570492E+0
146	11.000000E+0	38.264183E+0	38.264183E+0	81.937750E+0
147	14.000000E+0	38.264183E+0	38.264183E+0	81.937750E+0
148	14.000000E+0	38.264183E+0	38.264183E+0	81.937750E+0
149	17.000000E+0	38.264183E+0	38.264183E+0	81.937750E+0
150	18.000000E+0	38.425450E+0	38.425450E+0	80.676823E+0
151	18.000000E+0	38.425450E+0	38.425450E+0	80.676823E+0
152	18.000000E+0	38.425450E+0	38.425450E+0	80.676823E+0
153	19.000000E+0	38.425450E+0	38.425450E+0	80.676823E+0
154	19.000000E+0	38.336953E+0	38.336953E+0	82.607819E+0
155	19.000000E+0	38.336953E+0	38.336953E+0	82.607819E+0
156	19.000000E+0	38.336953E+0	38.336953E+0	82.607819E+0
157	19.000000E+0	38.336953E+0	38.336953E+0	82.607819E+0
158	19.000000E+0	37.687665E+0	37.687665E+0	84.043956E+0
159	17.000000E+0	37.687665E+0	37.687665E+0	84.043956E+0
160	17.000000E+0	37.687665E+0	37.687665E+0	84.043956E+0
161	15.000000E+0	37.687665E+0	37.687665E+0	84.043956E+0
162	15.000000E+0	35.964405E+0	35.964405E+0	84.182487E+0
163	13.000000E+0	35.964405E+0	35.964405E+0	84.182487E+0
164	13.000000E+0	35.964405E+0	35.964405E+0	84.182487E+0
165	9.000000E+0	35.964405E+0	35.964405E+0	84.182487E+0
166	7.000000E+0	33.995683E+0	33.995683E+0	83.131429E+0
167	7.000000E+0	33.995683E+0	33.995683E+0	83.131429E+0
168	4.000000E+0	33.995683E+0	33.995683E+0	83.131429E+0
169	4.000000E+0	33.995683E+0	33.995683E+0	83.131429E+0
170	2.000000E+0	33.995683E+0	33.995683E+0	83.131429E+0
171	-1.000000E+0	31.658545E+0	31.658545E+0	81.835300E+0
172	-1.000000E+0	31.658545E+0	31.658545E+0	81.835300E+0
173	-5.000000E+0	31.658545E+0	31.658545E+0	81.835300E+0
174	-7.000000E+0	31.658545E+0	31.658545E+0	81.835300E+0
175	-7.000000E+0	29.894582E+0	29.894582E+0	78.935879E+0
176	-11.000000E+0	29.894582E+0	29.894582E+0	78.935879E+0
177	-12.000000E+0	29.894582E+0	29.894582E+0	78.935879E+0
178	-12.000000E+0	29.894582E+0	29.894582E+0	78.935879E+0
179	-15.000000E+0	28.796562E+0	28.796562E+0	79.474898E+0
180	-15.000000E+0	28.796562E+0	28.796562E+0	79.474898E+0
181	-17.000000E+0	28.796562E+0	28.796562E+0	79.474898E+0
182	-18.000000E+0	28.796562E+0	28.796562E+0	79.474898E+0
183	-19.000000E+0	28.649499E+0	28.649499E+0	79.398293E+0
184	-19.000000E+0	28.649499E+0	28.649499E+0	79.398293E+0
185	-19.000000E+0	28.649499E+0	28.649499E+0	79.398293E+0
186	-19.000000E+0	28.649499E+0	28.649499E+0	79.398293E+0
187	-19.000000E+0	29.880370E+0	29.880370E+0	80.381052E+0
188	-19.000000E+0	29.880370E+0	29.880370E+0	80.381052E+0
189	-19.000000E+0	29.880370E+0	29.880370E+0	80.381052E+0
190	-18.000000E+0	29.880370E+0	29.880370E+0	80.381052E+0
191	-17.000000E+0	32.241366E+0	32.241366E+0	80.576748E+0
192	-17.000000E+0	32.241366E+0	32.241366E+0	80.576748E+0
193	-15.000000E+0	32.241366E+0	32.241366E+0	80.576748E+0
194	-13.000000E+0	32.241366E+0	32.241366E+0	80.576748E+0
195	-13.000000E+0	35.130241E+0	35.130241E+0	81.550811E+0
196	-10.000000E+0	35.130241E+0	35.130241E+0	81.550811E+0
197	-10.000000E+0	35.130241E+0	35.130241E+0	81.550811E+0
198	-6.000000E+0	37.146122E+0	37.146122E+0	82.427441E+0
199	-6.000000E+0	37.146122E+0	37.146122E+0	82.427441E+0
200	-2.000000E+0	37.146122E+0	37.146122E+0	82.427441E+0
201	-0.000000E+0	37.146122E+0	37.146122E+0	82.427441E+0
202	-0.000000E+0	37.146122E+0	37.146122E+0	82.427441E+0
203	0.000000E+0	37.351221E+0	37.351221E+0	83.982074E+0
204	0.000000E+0	37.351221E+0	37.351221E+0	83.982074E+0
205	0.000000E+0	37.351221E+0	37.351221E+0	83.982074E+0
206	0.000000E+0	38.334859E+0	38.334859E+0	82.743455E+0
207	0.000000E+0	38.334859E+0	38.334859E+0	82.743455E+0
208	0.000000E+0	38.334859E+0	38.334859E+0	82.743455E+0
209	0.000000E+0	38.334859E+0	38.334859E+0	82.743455E+0
210	0.000000E+0	38.334859E+0	38.334859E+0	82.743455E+0
211	0.000000E+0	38.290244E+0	38.290244E+0	80.519712E+0
212	0.000000E+0	38.290244E+0	38.290244E+0	80.519712E+0
213	0.000000E+0	38.290244E+0	38.290244E+0	80.519712E+0
214	0.000000E+0	38.290244E+0	38.290244E+0	80.519712E+0
215	0.000000E+0	38.299813E+0	38.299813E+0	80.759619E+0
216	0.000000E+0	38.299813E+0	38.299813E+0	80.759619E+0
217	0.000000E+0	38.299813E+0	38.299813E+0	80.759619E+0
218	0.000000E+0	38.299813E+0	38.299813E+0	80.759619E+0
219	0.000000E+0	38.325013E+0	38.325013E+0	79.176518E+0
220	0.000000E+0	38.325013E+0	38.325013E+0	79.176518E+0
221	0.000000E+0	38.325013E+0	38.325013E+0	79.176518E+0
222	0.000000E+0	38.325013E+0	38.325013E+0	79.176518E+0
223	0.000000E+0	38.347256E+0	38.347256E+0	79.323457E+0
224	0.000000E+0	38.347256E+0	38.347256E+0	79.323457E+0
225	0.000000E+0	38.347256E+0	38.347256E+0	79.323457E+0
