jeudi 27 février 2020	16:26:52	Sampling Period : 50  ms		OL alpha1
60	7.000000E+0	38.670600E+0	38.670600E+0	77.593978E+0
61	7.000000E+0	38.670600E+0	38.670600E+0	77.593978E+0
62	6.000000E+0	38.679734E+0	38.679734E+0	77.040219E+0
63	5.000000E+0	38.679734E+0	38.679734E+0	77.040219E+0
64	5.000000E+0	38.679734E+0	38.679734E+0	77.040219E+0
65	5.000000E+0	38.679734E+0	38.679734E+0	77.040219E+0
66	5.000000E+0	38.673628E+0	38.673628E+0	77.387355E+0
67	4.000000E+0	38.673628E+0	38.673628E+0	77.387355E+0
68	4.000000E+0	38.673628E+0	38.673628E+0	77.387355E+0
69	4.000000E+0	38.673628E+0	38.673628E+0	77.387355E+0
70	3.000000E+0	38.672710E+0	38.672710E+0	76.725577E+0
71	3.000000E+0	38.672710E+0	38.672710E+0	76.725577E+0
72	2.000000E+0	38.672710E+0	38.672710E+0	76.725577E+0
73	2.000000E+0	38.672710E+0	38.672710E+0	76.725577E+0
74	1.000000E+0	38.659544E+0	38.659544E+0	77.022895E+0
75	0.000000E+0	38.659544E+0	38.659544E+0	77.022895E+0
76	0.000000E+0	38.659544E+0	38.659544E+0	77.022895E+0
77	-0.000000E+0	38.659544E+0	38.659544E+0	77.022895E+0
78	-0.000000E+0	38.524470E+0	38.524470E+0	77.434240E+0
79	-1.000000E+0	38.524470E+0	38.524470E+0	77.434240E+0
80	-1.000000E+0	38.524470E+0	38.524470E+0	77.434240E+0
81	-1.000000E+0	38.524470E+0	38.524470E+0	77.434240E+0
82	-2.000000E+0	38.524470E+0	38.524470E+0	77.434240E+0
83	-3.000000E+0	38.498920E+0	38.498920E+0	77.450727E+0
84	-3.000000E+0	38.498920E+0	38.498920E+0	77.450727E+0
85	-4.000000E+0	38.498920E+0	38.498920E+0	77.450727E+0
86	-4.000000E+0	38.447802E+0	38.447802E+0	77.400000E+0
87	-4.000000E+0	38.447802E+0	38.447802E+0	77.400000E+0
88	-5.000000E+0	38.447802E+0	38.447802E+0	77.400000E+0
89	-5.000000E+0	38.447802E+0	38.447802E+0	77.400000E+0
90	-6.000000E+0	38.447802E+0	38.447802E+0	77.400000E+0
91	-6.000000E+0	38.322681E+0	38.322681E+0	78.769231E+0
92	-6.000000E+0	38.322681E+0	38.322681E+0	78.769231E+0
93	-7.000000E+0	38.322681E+0	38.322681E+0	78.769231E+0
94	-7.000000E+0	38.322681E+0	38.322681E+0	78.769231E+0
95	-8.000000E+0	38.256819E+0	38.256819E+0	80.035990E+0
96	-8.000000E+0	38.256819E+0	38.256819E+0	80.035990E+0
97	-8.000000E+0	38.256819E+0	38.256819E+0	80.035990E+0
98	-8.000000E+0	38.256819E+0	38.256819E+0	80.035990E+0
99	-9.000000E+0	38.219643E+0	38.219643E+0	81.031403E+0
100	-9.000000E+0	38.219643E+0	38.219643E+0	81.031403E+0
101	-9.000000E+0	38.219643E+0	38.219643E+0	81.031403E+0
102	-9.000000E+0	38.166749E+0	38.166749E+0	81.856721E+0
103	-9.000000E+0	38.166749E+0	38.166749E+0	81.856721E+0
104	-9.000000E+0	38.166749E+0	38.166749E+0	81.856721E+0
105	-9.000000E+0	38.166749E+0	38.166749E+0	81.856721E+0
106	-9.000000E+0	38.134803E+0	38.134803E+0	82.456439E+0
107	-9.000000E+0	38.134803E+0	38.134803E+0	82.456439E+0
108	-9.000000E+0	38.134803E+0	38.134803E+0	82.456439E+0
109	-9.000000E+0	38.134803E+0	38.134803E+0	82.456439E+0
110	-9.000000E+0	38.068534E+0	38.068534E+0	82.785957E+0
111	-9.000000E+0	38.068534E+0	38.068534E+0	82.785957E+0
112	-9.000000E+0	38.068534E+0	38.068534E+0	82.785957E+0
113	-9.000000E+0	38.068534E+0	38.068534E+0	82.785957E+0
114	-9.000000E+0	38.068534E+0	38.068534E+0	82.785957E+0
115	-9.000000E+0	38.111614E+0	38.111614E+0	82.605547E+0
116	-9.000000E+0	38.111614E+0	38.111614E+0	82.605547E+0
117	-9.000000E+0	38.111614E+0	38.111614E+0	82.605547E+0
118	-8.000000E+0	38.106409E+0	38.106409E+0	82.404966E+0
119	-8.000000E+0	38.106409E+0	38.106409E+0	82.404966E+0
120	-8.000000E+0	38.106409E+0	38.106409E+0	82.404966E+0
121	-7.000000E+0	38.106409E+0	38.106409E+0	82.404966E+0
122	-7.000000E+0	38.097019E+0	38.097019E+0	81.864048E+0
123	-7.000000E+0	38.097019E+0	38.097019E+0	81.864048E+0
124	-7.000000E+0	38.097019E+0	38.097019E+0	81.864048E+0
125	-6.000000E+0	38.097019E+0	38.097019E+0	81.864048E+0
126	-6.000000E+0	38.097019E+0	38.097019E+0	81.864048E+0
127	-5.000000E+0	38.104808E+0	38.104808E+0	81.257571E+0
128	-5.000000E+0	38.104808E+0	38.104808E+0	81.257571E+0
129	-5.000000E+0	38.104808E+0	38.104808E+0	81.257571E+0
130	-4.000000E+0	38.104808E+0	38.104808E+0	81.257571E+0
131	-4.000000E+0	38.111110E+0	38.111110E+0	80.576852E+0
132	-3.000000E+0	38.111110E+0	38.111110E+0	80.576852E+0
133	-2.000000E+0	38.111110E+0	38.111110E+0	80.576852E+0
134	-2.000000E+0	38.111110E+0	38.111110E+0	80.576852E+0
135	-1.000000E+0	38.117155E+0	38.117155E+0	79.945659E+0
136	-1.000000E+0	38.117155E+0	38.117155E+0	79.945659E+0
137	-0.000000E+0	38.117155E+0	38.117155E+0	79.945659E+0
138	-0.000000E+0	38.117155E+0	38.117155E+0	79.945659E+0
139	0.000000E+0	38.194319E+0	38.194319E+0	79.263339E+0
140	0.000000E+0	38.194319E+0	38.194319E+0	79.263339E+0
141	1.000000E+0	38.194319E+0	38.194319E+0	79.263339E+0
142	1.000000E+0	38.194319E+0	38.194319E+0	79.263339E+0
143	2.000000E+0	38.291660E+0	38.291660E+0	78.714013E+0
144	2.000000E+0	38.291660E+0	38.291660E+0	78.714013E+0
145	2.000000E+0	38.291660E+0	38.291660E+0	78.714013E+0
146	3.000000E+0	38.291660E+0	38.291660E+0	78.714013E+0
147	3.000000E+0	38.344928E+0	38.344928E+0	78.471322E+0
148	4.000000E+0	38.344928E+0	38.344928E+0	78.471322E+0
149	4.000000E+0	38.344928E+0	38.344928E+0	78.471322E+0
150	4.000000E+0	38.032919E+0	38.032919E+0	78.401138E+0
151	4.000000E+0	38.032919E+0	38.032919E+0	78.401138E+0
152	5.000000E+0	38.032919E+0	38.032919E+0	78.401138E+0
153	5.000000E+0	38.032919E+0	38.032919E+0	78.401138E+0
154	6.000000E+0	38.032919E+0	38.032919E+0	78.401138E+0
155	7.000000E+0	38.243723E+0	38.243723E+0	78.693522E+0
156	7.000000E+0	38.243723E+0	38.243723E+0	78.693522E+0
157	7.000000E+0	38.243723E+0	38.243723E+0	78.693522E+0
158	7.000000E+0	38.243723E+0	38.243723E+0	78.693522E+0
159	7.000000E+0	38.030582E+0	38.030582E+0	78.375476E+0
160	8.000000E+0	38.030582E+0	38.030582E+0	78.375476E+0
161	8.000000E+0	38.030582E+0	38.030582E+0	78.375476E+0
162	8.000000E+0	38.030582E+0	38.030582E+0	78.375476E+0
163	8.000000E+0	38.602136E+0	38.602136E+0	78.030649E+0
164	9.000000E+0	38.602136E+0	38.602136E+0	78.030649E+0
165	9.000000E+0	38.602136E+0	38.602136E+0	78.030649E+0
166	9.000000E+0	38.602136E+0	38.602136E+0	78.030649E+0
167	9.000000E+0	38.638445E+0	38.638445E+0	77.994378E+0
168	9.000000E+0	38.638445E+0	38.638445E+0	77.994378E+0
169	9.000000E+0	38.638445E+0	38.638445E+0	77.994378E+0
170	9.000000E+0	38.638445E+0	38.638445E+0	77.994378E+0
171	9.000000E+0	38.676464E+0	38.676464E+0	77.920444E+0
172	9.000000E+0	38.676464E+0	38.676464E+0	77.920444E+0
173	9.000000E+0	38.676464E+0	38.676464E+0	77.920444E+0
174	9.000000E+0	38.676464E+0	38.676464E+0	77.920444E+0
175	9.000000E+0	38.672611E+0	38.672611E+0	77.092046E+0
176	9.000000E+0	38.672611E+0	38.672611E+0	77.092046E+0
177	9.000000E+0	38.672611E+0	38.672611E+0	77.092046E+0
178	9.000000E+0	38.672611E+0	38.672611E+0	77.092046E+0
179	9.000000E+0	38.674228E+0	38.674228E+0	76.572316E+0
180	9.000000E+0	38.674228E+0	38.674228E+0	76.572316E+0
181	9.000000E+0	38.674228E+0	38.674228E+0	76.572316E+0
182	8.000000E+0	38.674228E+0	38.674228E+0	76.572316E+0
183	7.000000E+0	38.678570E+0	38.678570E+0	76.066667E+0
184	7.000000E+0	38.678570E+0	38.678570E+0	76.066667E+0
185	7.000000E+0	38.678570E+0	38.678570E+0	76.066667E+0
186	7.000000E+0	38.678570E+0	38.678570E+0	76.066667E+0
187	6.000000E+0	38.674321E+0	38.674321E+0	75.181655E+0
188	6.000000E+0	38.674321E+0	38.674321E+0	75.181655E+0
189	6.000000E+0	38.674321E+0	38.674321E+0	75.181655E+0
190	5.000000E+0	38.674321E+0	38.674321E+0	75.181655E+0
191	5.000000E+0	38.668852E+0	38.668852E+0	75.004575E+0
192	5.000000E+0	38.668852E+0	38.668852E+0	75.004575E+0
193	5.000000E+0	38.668852E+0	38.668852E+0	75.004575E+0
194	4.000000E+0	38.668852E+0	38.668852E+0	75.004575E+0
195	3.000000E+0	38.673763E+0	38.673763E+0	75.393413E+0
196	3.000000E+0	38.673763E+0	38.673763E+0	75.393413E+0
197	3.000000E+0	38.673763E+0	38.673763E+0	75.393413E+0
198	2.000000E+0	38.673763E+0	38.673763E+0	75.393413E+0
199	1.000000E+0	38.669385E+0	38.669385E+0	75.524345E+0
200	1.000000E+0	38.669385E+0	38.669385E+0	75.524345E+0
201	1.000000E+0	38.669385E+0	38.669385E+0	75.524345E+0
202	0.000000E+0	38.669385E+0	38.669385E+0	75.524345E+0
203	-0.000000E+0	38.566748E+0	38.566748E+0	77.378641E+0
204	-0.000000E+0	38.566748E+0	38.566748E+0	77.378641E+0
205	-0.000000E+0	38.566748E+0	38.566748E+0	77.378641E+0
206	-1.000000E+0	38.566748E+0	38.566748E+0	77.378641E+0
207	-1.000000E+0	38.504386E+0	38.504386E+0	78.589659E+0
208	-2.000000E+0	38.504386E+0	38.504386E+0	78.589659E+0
209	-2.000000E+0	38.504386E+0	38.504386E+0	78.589659E+0
210	-3.000000E+0	38.504386E+0	38.504386E+0	78.589659E+0
211	-4.000000E+0	38.496911E+0	38.496911E+0	78.712418E+0
212	-4.000000E+0	38.496911E+0	38.496911E+0	78.712418E+0
213	-4.000000E+0	38.496911E+0	38.496911E+0	78.712418E+0
214	-5.000000E+0	38.496911E+0	38.496911E+0	78.712418E+0
215	-6.000000E+0	38.362201E+0	38.362201E+0	81.572428E+0
216	-6.000000E+0	38.362201E+0	38.362201E+0	81.572428E+0
217	-6.000000E+0	38.362201E+0	38.362201E+0	81.572428E+0
218	-6.000000E+0	38.362201E+0	38.362201E+0	81.572428E+0
219	-7.000000E+0	38.289659E+0	38.289659E+0	81.972802E+0
220	-7.000000E+0	38.289659E+0	38.289659E+0	81.972802E+0
221	-8.000000E+0	38.289659E+0	38.289659E+0	81.972802E+0
222	-8.000000E+0	38.289659E+0	38.289659E+0	81.972802E+0
223	-8.000000E+0	38.229037E+0	38.229037E+0	82.117911E+0
224	-8.000000E+0	38.229037E+0	38.229037E+0	82.117911E+0
225	-8.000000E+0	38.229037E+0	38.229037E+0	82.117911E+0
226	-9.000000E+0	38.229037E+0	38.229037E+0	82.117911E+0
227	-9.000000E+0	38.169064E+0	38.169064E+0	81.865366E+0
228	-9.000000E+0	38.169064E+0	38.169064E+0	81.865366E+0
229	-9.000000E+0	38.169064E+0	38.169064E+0	81.865366E+0
230	-9.000000E+0	38.169064E+0	38.169064E+0	81.865366E+0
231	-9.000000E+0	38.124085E+0	38.124085E+0	81.520917E+0
232	-9.000000E+0	38.124085E+0	38.124085E+0	81.520917E+0
233	-9.000000E+0	38.124085E+0	38.124085E+0	81.520917E+0
234	-9.000000E+0	38.124085E+0	38.124085E+0	81.520917E+0
235	-9.000000E+0	38.094665E+0	38.094665E+0	81.119565E+0
236	-9.000000E+0	38.094665E+0	38.094665E+0	81.119565E+0
237	-9.000000E+0	38.094665E+0	38.094665E+0	81.119565E+0
238	-9.000000E+0	38.094665E+0	38.094665E+0	81.119565E+0
239	-9.000000E+0	38.098541E+0	38.098541E+0	80.578192E+0
240	-9.000000E+0	38.098541E+0	38.098541E+0	80.578192E+0
241	-9.000000E+0	38.098541E+0	38.098541E+0	80.578192E+0
242	-9.000000E+0	38.098541E+0	38.098541E+0	80.578192E+0
243	-8.000000E+0	38.105337E+0	38.105337E+0	80.053853E+0
244	-8.000000E+0	38.105337E+0	38.105337E+0	80.053853E+0
245	-8.000000E+0	38.105337E+0	38.105337E+0	80.053853E+0
246	-8.000000E+0	38.105337E+0	38.105337E+0	80.053853E+0
247	-8.000000E+0	38.098787E+0	38.098787E+0	80.345846E+0
248	-7.000000E+0	38.098787E+0	38.098787E+0	80.345846E+0
249	-7.000000E+0	38.098787E+0	38.098787E+0	80.345846E+0
250	-6.000000E+0	38.098787E+0	38.098787E+0	80.345846E+0
251	-6.000000E+0	38.100091E+0	38.100091E+0	80.230458E+0
252	-6.000000E+0	38.100091E+0	38.100091E+0	80.230458E+0
253	-5.000000E+0	38.100091E+0	38.100091E+0	80.230458E+0
254	-5.000000E+0	38.100091E+0	38.100091E+0	80.230458E+0
255	-5.000000E+0	38.113504E+0	38.113504E+0	80.737689E+0
256	-4.000000E+0	38.113504E+0	38.113504E+0	80.737689E+0
257	-3.000000E+0	38.113504E+0	38.113504E+0	80.737689E+0
258	-3.000000E+0	38.113504E+0	38.113504E+0	80.737689E+0
259	-2.000000E+0	38.113595E+0	38.113595E+0	81.055380E+0
260	-2.000000E+0	38.113595E+0	38.113595E+0	81.055380E+0
261	-1.000000E+0	38.113595E+0	38.113595E+0	81.055380E+0
262	-1.000000E+0	38.113595E+0	38.113595E+0	81.055380E+0
263	-0.000000E+0	38.188002E+0	38.188002E+0	81.631933E+0
264	-0.000000E+0	38.188002E+0	38.188002E+0	81.631933E+0
265	0.000000E+0	38.188002E+0	38.188002E+0	81.631933E+0
266	0.000000E+0	38.188002E+0	38.188002E+0	81.631933E+0
267	0.000000E+0	37.859272E+0	37.859272E+0	81.635997E+0
268	1.000000E+0	37.859272E+0	37.859272E+0	81.635997E+0
269	2.000000E+0	37.859272E+0	37.859272E+0	81.635997E+0
270	2.000000E+0	37.859272E+0	37.859272E+0	81.635997E+0
271	2.000000E+0	38.250376E+0	38.250376E+0	81.384708E+0
272	3.000000E+0	38.250376E+0	38.250376E+0	81.384708E+0
273	3.000000E+0	38.250376E+0	38.250376E+0	81.384708E+0
274	4.000000E+0	38.250376E+0	38.250376E+0	81.384708E+0
275	5.000000E+0	38.395592E+0	38.395592E+0	80.765039E+0
276	5.000000E+0	38.395592E+0	38.395592E+0	80.765039E+0
277	5.000000E+0	38.395592E+0	38.395592E+0	80.765039E+0
278	5.000000E+0	38.395592E+0	38.395592E+0	80.765039E+0
279	6.000000E+0	38.491305E+0	38.491305E+0	78.918691E+0
280	6.000000E+0	38.491305E+0	38.491305E+0	78.918691E+0
281	6.000000E+0	38.491305E+0	38.491305E+0	78.918691E+0
282	7.000000E+0	38.491305E+0	38.491305E+0	78.918691E+0
283	7.000000E+0	38.531074E+0	38.531074E+0	78.603468E+0
284	8.000000E+0	38.531074E+0	38.531074E+0	78.603468E+0
285	8.000000E+0	38.531074E+0	38.531074E+0	78.603468E+0
286	8.000000E+0	38.531074E+0	38.531074E+0	78.603468E+0
287	9.000000E+0	38.585919E+0	38.585919E+0	77.741137E+0
288	9.000000E+0	38.585919E+0	38.585919E+0	77.741137E+0
289	9.000000E+0	38.585919E+0	38.585919E+0	77.741137E+0
290	9.000000E+0	38.585919E+0	38.585919E+0	77.741137E+0
291	9.000000E+0	38.646833E+0	38.646833E+0	76.359968E+0
292	9.000000E+0	38.646833E+0	38.646833E+0	76.359968E+0
293	9.000000E+0	38.646833E+0	38.646833E+0	76.359968E+0
294	9.000000E+0	38.646833E+0	38.646833E+0	76.359968E+0
295	9.000000E+0	38.672721E+0	38.672721E+0	75.322464E+0
296	9.000000E+0	38.672721E+0	38.672721E+0	75.322464E+0
297	9.000000E+0	38.672721E+0	38.672721E+0	75.322464E+0
298	9.000000E+0	38.672721E+0	38.672721E+0	75.322464E+0
299	9.000000E+0	38.672721E+0	38.672721E+0	75.322464E+0
300	9.000000E+0	38.674528E+0	38.674528E+0	75.526171E+0
301	9.000000E+0	38.674528E+0	38.674528E+0	75.526171E+0
302	9.000000E+0	38.674528E+0	38.674528E+0	75.526171E+0
303	9.000000E+0	38.674980E+0	38.674980E+0	75.194497E+0
304	9.000000E+0	38.674980E+0	38.674980E+0	75.194497E+0
305	8.000000E+0	38.674980E+0	38.674980E+0	75.194497E+0
306	8.000000E+0	38.674980E+0	38.674980E+0	75.194497E+0
307	8.000000E+0	38.674980E+0	38.674980E+0	75.194497E+0
308	8.000000E+0	38.666738E+0	38.666738E+0	74.800578E+0
309	7.000000E+0	38.666738E+0	38.666738E+0	74.800578E+0
310	7.000000E+0	38.666738E+0	38.666738E+0	74.800578E+0
311	7.000000E+0	38.670078E+0	38.670078E+0	75.821878E+0
312	7.000000E+0	38.670078E+0	38.670078E+0	75.821878E+0
313	6.000000E+0	38.670078E+0	38.670078E+0	75.821878E+0
314	6.000000E+0	38.670078E+0	38.670078E+0	75.821878E+0
315	5.000000E+0	38.668742E+0	38.668742E+0	76.608365E+0
316	5.000000E+0	38.668742E+0	38.668742E+0	76.608365E+0
317	4.000000E+0	38.668742E+0	38.668742E+0	76.608365E+0
318	4.000000E+0	38.668742E+0	38.668742E+0	76.608365E+0
319	3.000000E+0	38.660013E+0	38.660013E+0	76.527544E+0
320	3.000000E+0	38.660013E+0	38.660013E+0	76.527544E+0
321	3.000000E+0	38.660013E+0	38.660013E+0	76.527544E+0
322	3.000000E+0	38.660013E+0	38.660013E+0	76.527544E+0
323	2.000000E+0	38.390948E+0	38.390948E+0	78.085333E+0
324	2.000000E+0	38.390948E+0	38.390948E+0	78.085333E+0
325	2.000000E+0	38.390948E+0	38.390948E+0	78.085333E+0
326	1.000000E+0	38.390948E+0	38.390948E+0	78.085333E+0
327	0.000000E+0	38.596211E+0	38.596211E+0	79.333795E+0
328	0.000000E+0	38.596211E+0	38.596211E+0	79.333795E+0
329	0.000000E+0	38.596211E+0	38.596211E+0	79.333795E+0
330	-0.000000E+0	38.596211E+0	38.596211E+0	79.333795E+0
331	-0.000000E+0	38.521737E+0	38.521737E+0	79.321529E+0
332	-1.000000E+0	38.521737E+0	38.521737E+0	79.321529E+0
333	-2.000000E+0	38.521737E+0	38.521737E+0	79.321529E+0
334	-2.000000E+0	38.521737E+0	38.521737E+0	79.321529E+0
335	-3.000000E+0	38.521737E+0	38.521737E+0	79.321529E+0
336	-3.000000E+0	38.491103E+0	38.491103E+0	78.753368E+0
337	-3.000000E+0	38.491103E+0	38.491103E+0	78.753368E+0
338	-4.000000E+0	38.491103E+0	38.491103E+0	78.753368E+0
339	-5.000000E+0	38.491103E+0	38.491103E+0	78.753368E+0
340	-5.000000E+0	38.327786E+0	38.327786E+0	79.412322E+0
341	-6.000000E+0	38.327786E+0	38.327786E+0	79.412322E+0
342	-6.000000E+0	38.327786E+0	38.327786E+0	79.412322E+0
343	-6.000000E+0	38.327786E+0	38.327786E+0	79.412322E+0
344	-7.000000E+0	38.302813E+0	38.302813E+0	79.448964E+0
345	-7.000000E+0	38.302813E+0	38.302813E+0	79.448964E+0
346	-7.000000E+0	38.302813E+0	38.302813E+0	79.448964E+0
347	-7.000000E+0	38.228851E+0	38.228851E+0	79.600909E+0
348	-8.000000E+0	38.228851E+0	38.228851E+0	79.600909E+0
349	-8.000000E+0	38.228851E+0	38.228851E+0	79.600909E+0
350	-8.000000E+0	38.228851E+0	38.228851E+0	79.600909E+0
351	-8.000000E+0	38.228851E+0	38.228851E+0	79.600909E+0
352	-9.000000E+0	38.186023E+0	38.186023E+0	79.654965E+0
353	-9.000000E+0	38.186023E+0	38.186023E+0	79.654965E+0
354	-9.000000E+0	38.186023E+0	38.186023E+0	79.654965E+0
355	-9.000000E+0	38.179271E+0	38.179271E+0	79.925592E+0
356	-9.000000E+0	38.179271E+0	38.179271E+0	79.925592E+0
357	-9.000000E+0	38.179271E+0	38.179271E+0	79.925592E+0
358	-9.000000E+0	38.179271E+0	38.179271E+0	79.925592E+0
359	-9.000000E+0	38.179271E+0	38.179271E+0	79.925592E+0
360	-9.000000E+0	38.098060E+0	38.098060E+0	80.628117E+0
361	-9.000000E+0	38.098060E+0	38.098060E+0	80.628117E+0
362	-9.000000E+0	38.098060E+0	38.098060E+0	80.628117E+0
363	-9.000000E+0	38.098060E+0	38.098060E+0	80.628117E+0
364	-9.000000E+0	38.116819E+0	38.116819E+0	81.270972E+0
365	-9.000000E+0	38.116819E+0	38.116819E+0	81.270972E+0
366	-9.000000E+0	38.116819E+0	38.116819E+0	81.270972E+0
367	-9.000000E+0	38.116819E+0	38.116819E+0	81.270972E+0
368	-9.000000E+0	38.108727E+0	38.108727E+0	81.777709E+0
369	-8.000000E+0	38.108727E+0	38.108727E+0	81.777709E+0
370	-8.000000E+0	38.108727E+0	38.108727E+0	81.777709E+0
371	-8.000000E+0	38.108727E+0	38.108727E+0	81.777709E+0
372	-8.000000E+0	38.089440E+0	38.089440E+0	82.437597E+0
373	-7.000000E+0	38.089440E+0	38.089440E+0	82.437597E+0
374	-7.000000E+0	38.089440E+0	38.089440E+0	82.437597E+0
375	-7.000000E+0	38.089440E+0	38.089440E+0	82.437597E+0
376	-6.000000E+0	38.112183E+0	38.112183E+0	82.508166E+0
377	-6.000000E+0	38.112183E+0	38.112183E+0	82.508166E+0
378	-6.000000E+0	38.112183E+0	38.112183E+0	82.508166E+0
379	-6.000000E+0	38.112183E+0	38.112183E+0	82.508166E+0
380	-5.000000E+0	38.109284E+0	38.109284E+0	82.307363E+0
381	-4.000000E+0	38.109284E+0	38.109284E+0	82.307363E+0
382	-4.000000E+0	38.109284E+0	38.109284E+0	82.307363E+0
383	-3.000000E+0	38.109284E+0	38.109284E+0	82.307363E+0
384	-3.000000E+0	38.110999E+0	38.110999E+0	82.300277E+0
385	-2.000000E+0	38.110999E+0	38.110999E+0	82.300277E+0
386	-2.000000E+0	38.110999E+0	38.110999E+0	82.300277E+0
387	-1.000000E+0	38.110999E+0	38.110999E+0	82.300277E+0
388	-1.000000E+0	38.143097E+0	38.143097E+0	81.329868E+0
389	-1.000000E+0	38.143097E+0	38.143097E+0	81.329868E+0
390	-0.000000E+0	38.143097E+0	38.143097E+0	81.329868E+0
391	-0.000000E+0	38.143097E+0	38.143097E+0	81.329868E+0
392	0.000000E+0	38.238316E+0	38.238316E+0	80.356470E+0
393	0.000000E+0	38.238316E+0	38.238316E+0	80.356470E+0
394	0.000000E+0	38.238316E+0	38.238316E+0	80.356470E+0
395	0.000000E+0	38.238316E+0	38.238316E+0	80.356470E+0
396	0.000000E+0	38.313480E+0	38.313480E+0	79.119507E+0
397	0.000000E+0	38.313480E+0	38.313480E+0	79.119507E+0
398	0.000000E+0	38.313480E+0	38.313480E+0	79.119507E+0
399	0.000000E+0	38.338988E+0	38.338988E+0	78.584333E+0
400	0.000000E+0	38.338988E+0	38.338988E+0	78.584333E+0
