mercredi 25 mars 2020	16:07:32	Sampling Period : 50  ms		OL alpha
153	3.867037E+0	-18.953265E+0	478.037518E+0	79.715969E+0
154	3.599435E+0	-18.953265E+0	478.037518E+0	79.715969E+0
155	3.218789E+0	-18.953265E+0	478.037518E+0	79.715969E+0
156	2.730450E+0	-18.953265E+0	478.037518E+0	79.715969E+0
157	2.142629E+0	-18.114912E+0	498.029010E+0	79.061376E+0
158	1.466194E+0	-18.114912E+0	498.029010E+0	79.061376E+0
159	714.413230E-3	-18.114912E+0	498.029010E+0	79.061376E+0
160	-97.376376E-3	-18.114912E+0	498.029010E+0	79.061376E+0
161	-952.141200E-3	-17.350759E+0	516.251139E+0	79.050372E+0
162	-1.831570E+0	-17.350759E+0	516.251139E+0	79.050372E+0
163	-2.716523E+0	-17.350759E+0	516.251139E+0	79.050372E+0
164	-3.587502E+0	-17.350759E+0	516.251139E+0	79.050372E+0
165	-4.425132E+0	-16.604443E+0	534.047886E+0	82.127073E+0
166	-5.210634E+0	-16.604443E+0	534.047886E+0	82.127073E+0
167	-5.926290E+0	-16.604443E+0	534.047886E+0	82.127073E+0
168	-6.555876E+0	-16.604443E+0	534.047886E+0	82.127073E+0
169	-7.085068E+0	-15.759377E+0	554.199469E+0	82.641823E+0
170	-7.501784E+0	-15.759377E+0	554.199469E+0	82.641823E+0
171	-7.796493E+0	-15.759377E+0	554.199469E+0	82.641823E+0
172	-7.962442E+0	-15.759377E+0	554.199469E+0	82.641823E+0
173	-7.995823E+0	-14.704241E+0	579.360397E+0	78.411555E+0
174	-7.895871E+0	-14.704241E+0	579.360397E+0	78.411555E+0
175	-7.664879E+0	-14.704241E+0	579.360397E+0	78.411555E+0
176	-7.308144E+0	-14.704241E+0	579.360397E+0	78.411555E+0
177	-6.833833E+0	-13.130560E+0	616.886635E+0	80.334770E+0
178	-6.252786E+0	-13.130560E+0	616.886635E+0	80.334770E+0
179	-5.578246E+0	-13.130560E+0	616.886635E+0	80.334770E+0
180	-4.825537E+0	-13.130560E+0	616.886635E+0	80.334770E+0
181	-4.011679E+0	-11.144345E+0	664.250246E+0	79.912648E+0
182	-3.154979E+0	-11.144345E+0	664.250246E+0	79.912648E+0
183	-2.274572E+0	-11.144345E+0	664.250246E+0	79.912648E+0
184	-1.389955E+0	-11.144345E+0	664.250246E+0	79.912648E+0
185	-520.506530E-3	-9.133965E+0	712.190065E+0	75.113464E+0
186	314.989950E-3	-9.133965E+0	712.190065E+0	75.113464E+0
187	1.098808E+0	-9.133965E+0	712.190065E+0	75.113464E+0
188	1.814712E+0	-9.133965E+0	712.190065E+0	75.113464E+0
189	2.448355E+0	-7.340696E+0	754.952644E+0	75.300447E+0
190	2.987633E+0	-7.340696E+0	754.952644E+0	75.300447E+0
191	3.422977E+0	-7.340696E+0	754.952644E+0	75.300447E+0
192	3.747585E+0	-7.340696E+0	754.952644E+0	75.300447E+0
193	3.957590E+0	-5.655559E+0	795.136669E+0	77.237826E+0
194	4.052150E+0	-5.655559E+0	795.136669E+0	77.237826E+0
195	4.033461E+0	-5.655559E+0	795.136669E+0	77.237826E+0
196	3.906704E+0	-5.655559E+0	795.136669E+0	77.237826E+0
197	3.679908E+0	-4.183224E+0	830.246192E+0	78.788085E+0
198	3.363747E+0	-4.183224E+0	830.246192E+0	78.788085E+0
199	2.971276E+0	-4.183224E+0	830.246192E+0	78.788085E+0
200	2.517597E+0	-4.183224E+0	830.246192E+0	78.788085E+0
201	2.019484E+0	-2.759605E+0	864.194026E+0	79.093918E+0
202	1.494963E+0	-2.759605E+0	864.194026E+0	79.093918E+0
203	962.858440E-3	-2.759605E+0	864.194026E+0	79.093918E+0
204	442.327190E-3	-2.759605E+0	864.194026E+0	79.093918E+0
205	-47.625466E-3	-1.157569E+0	902.396429E+0	78.760969E+0
206	-488.619100E-3	-1.157569E+0	902.396429E+0	78.760969E+0
207	-863.358920E-3	-1.157569E+0	902.396429E+0	78.760969E+0
208	-1.156069E+0	-1.157569E+0	902.396429E+0	78.760969E+0
209	-1.352890E+0	28.485073E-3	930.679259E+0	78.874156E+0
210	-1.442226E+0	28.485073E-3	930.679259E+0	78.874156E+0
211	-1.415039E+0	28.485073E-3	930.679259E+0	78.874156E+0
212	-1.265077E+0	28.485073E-3	930.679259E+0	78.874156E+0
213	-989.040420E-3	1.012729E+0	954.149696E+0	81.353597E+0
214	-586.663910E-3	1.012729E+0	954.149696E+0	81.353597E+0
215	-60.734427E-3	1.012729E+0	954.149696E+0	81.353597E+0
216	582.972130E-3	1.012729E+0	954.149696E+0	81.353597E+0
217	1.335826E+0	2.066874E+0	979.286992E+0	76.009456E+0
218	2.186551E+0	2.066874E+0	979.286992E+0	76.009456E+0
219	3.121492E+0	2.066874E+0	979.286992E+0	76.009456E+0
220	4.124951E+0	2.066874E+0	979.286992E+0	76.009456E+0
221	5.179562E+0	3.194906E+0	1.006186E+3	76.874967E+0
222	6.266715E+0	3.194906E+0	1.006186E+3	76.874967E+0
223	7.367009E+0	3.194906E+0	1.006186E+3	76.874967E+0
224	8.460724E+0	3.194906E+0	1.006186E+3	76.874967E+0
225	9.528298E+0	4.349320E+0	1.033715E+3	83.547389E+0
226	10.550807E+0	4.349320E+0	1.033715E+3	83.547389E+0
227	11.510423E+0	4.349320E+0	1.033715E+3	83.547389E+0
228	12.390845E+0	4.349320E+0	1.033715E+3	83.547389E+0
229	13.177699E+0	5.011057E+0	1.049494E+3	77.203606E+0
230	13.858883E+0	5.011057E+0	1.049494E+3	77.203606E+0
231	14.424857E+0	5.011057E+0	1.049494E+3	77.203606E+0
232	14.868878E+0	5.011057E+0	1.049494E+3	77.203606E+0
233	15.187149E+0	5.541643E+0	1.062147E+3	80.764582E+0
234	15.378918E+0	5.541643E+0	1.062147E+3	80.764582E+0
235	15.446479E+0	5.541643E+0	1.062147E+3	80.764582E+0
236	15.395113E+0	5.541643E+0	1.062147E+3	80.764582E+0
237	15.232953E+0	6.118525E+0	1.075903E+3	79.246610E+0
238	14.970771E+0	6.118525E+0	1.075903E+3	79.246610E+0
239	14.621708E+0	6.118525E+0	1.075903E+3	79.246610E+0
240	14.200944E+0	6.118525E+0	1.075903E+3	79.246610E+0
241	13.725313E+0	6.118525E+0	1.075903E+3	79.246610E+0
242	13.212884E+0	6.450238E+0	1.083813E+3	77.286440E+0
243	12.682507E+0	6.450238E+0	1.083813E+3	77.286440E+0
244	12.153340E+0	6.450238E+0	1.083813E+3	77.286440E+0
245	11.644372E+0	6.433812E+0	1.083422E+3	79.872221E+0
246	11.173947E+0	6.433812E+0	1.083422E+3	79.872221E+0
247	10.759304E+0	6.433812E+0	1.083422E+3	79.872221E+0
248	10.416148E+0	6.433812E+0	1.083422E+3	79.872221E+0
249	10.158254E+0	6.138676E+0	1.076384E+3	81.263279E+0
250	9.997123E+0	6.138676E+0	1.076384E+3	81.263279E+0
251	9.941692E+0	6.138676E+0	1.076384E+3	81.263279E+0
252	9.998109E+0	6.138676E+0	1.076384E+3	81.263279E+0
253	10.169575E+0	6.138676E+0	1.076384E+3	81.263279E+0
254	10.456264E+0	5.715657E+0	1.066296E+3	84.064377E+0
255	10.855309E+0	5.715657E+0	1.066296E+3	84.064377E+0
256	11.360873E+0	5.715657E+0	1.066296E+3	84.064377E+0
257	11.964287E+0	5.715657E+0	1.066296E+3	84.064377E+0
258	12.654261E+0	5.297147E+0	1.056317E+3	82.500000E+0
259	13.417159E+0	5.297147E+0	1.056317E+3	82.500000E+0
260	14.237334E+0	5.297147E+0	1.056317E+3	82.500000E+0
261	15.097509E+0	4.664763E+0	1.041237E+3	80.507997E+0
262	15.979203E+0	4.664763E+0	1.041237E+3	80.507997E+0
263	16.863184E+0	4.664763E+0	1.041237E+3	80.507997E+0
264	17.729940E+0	4.664763E+0	1.041237E+3	80.507997E+0
265	18.560163E+0	3.776555E+0	1.020056E+3	82.458310E+0
266	19.335219E+0	3.776555E+0	1.020056E+3	82.458310E+0
267	20.037610E+0	3.776555E+0	1.020056E+3	82.458310E+0
268	20.651403E+0	3.776555E+0	1.020056E+3	82.458310E+0
269	21.162621E+0	2.501073E+0	989.640983E+0	75.391122E+0
270	21.559593E+0	2.501073E+0	989.640983E+0	75.391122E+0
271	21.833233E+0	2.501073E+0	989.640983E+0	75.391122E+0
272	21.977270E+0	2.501073E+0	989.640983E+0	75.391122E+0
273	21.988399E+0	2.501073E+0	989.640983E+0	75.391122E+0
274	21.866366E+0	958.362968E-3	952.853271E+0	76.273130E+0
275	21.613970E+0	958.362968E-3	952.853271E+0	76.273130E+0
276	21.236996E+0	958.362968E-3	952.853271E+0	76.273130E+0
277	20.744074E+0	958.362968E-3	952.853271E+0	76.273130E+0
278	20.146465E+0	-894.854441E-3	908.661163E+0	84.335027E+0
279	19.457782E+0	-894.854441E-3	908.661163E+0	84.335027E+0
280	18.693659E+0	-894.854441E-3	908.661163E+0	84.335027E+0
281	17.871362E+0	-894.854441E-3	908.661163E+0	84.335027E+0
282	17.009366E+0	-894.854441E-3	908.661163E+0	84.335027E+0
283	16.126900E+0	-894.854441E-3	908.661163E+0	84.335027E+0
284	15.243476E+0	-894.854441E-3	908.661163E+0	84.335027E+0
285	14.378405E+0	-894.854441E-3	908.661163E+0	84.335027E+0
286	13.550326E+0	-4.491557E+0	822.893639E+0	84.387643E+0
287	12.776746E+0	-4.491557E+0	822.893639E+0	84.387643E+0
288	12.073612E+0	-4.491557E+0	822.893639E+0	84.387643E+0
289	11.454921E+0	-4.491557E+0	822.893639E+0	84.387643E+0
290	10.932373E+0	-6.217435E+0	781.738077E+0	83.001530E+0
291	10.515091E+0	-6.217435E+0	781.738077E+0	83.001530E+0
292	10.209395E+0	-6.217435E+0	781.738077E+0	83.001530E+0
293	10.018654E+0	-7.946966E+0	740.495415E+0	80.055527E+0
294	9.943204E+0	-7.946966E+0	740.495415E+0	80.055527E+0
295	9.980343E+0	-7.946966E+0	740.495415E+0	80.055527E+0
296	10.124405E+0	-7.946966E+0	740.495415E+0	80.055527E+0
297	10.366905E+0	-7.946966E+0	740.495415E+0	80.055527E+0
298	10.696750E+0	-9.628600E+0	700.394917E+0	77.848974E+0
299	11.100521E+0	-9.628600E+0	700.394917E+0	77.848974E+0
300	11.562810E+0	-9.628600E+0	700.394917E+0	77.848974E+0
301	12.066603E+0	-9.628600E+0	700.394917E+0	77.848974E+0
302	12.593711E+0	-11.308750E+0	660.329802E+0	80.961769E+0
303	13.125218E+0	-11.308750E+0	660.329802E+0	80.961769E+0
304	13.641962E+0	-11.308750E+0	660.329802E+0	80.961769E+0
305	14.125007E+0	-12.688337E+0	627.431957E+0	79.494019E+0
306	14.556124E+0	-12.688337E+0	627.431957E+0	79.494019E+0
307	14.918241E+0	-12.688337E+0	627.431957E+0	79.494019E+0
308	15.195875E+0	-12.688337E+0	627.431957E+0	79.494019E+0
309	15.375521E+0	-12.688337E+0	627.431957E+0	79.494019E+0
310	15.445991E+0	-13.911299E+0	598.269027E+0	78.487009E+0
311	15.398697E+0	-13.911299E+0	598.269027E+0	78.487009E+0
312	15.227871E+0	-13.911299E+0	598.269027E+0	78.487009E+0
313	14.930714E+0	-15.223579E+0	566.976190E+0	79.943135E+0
314	14.507470E+0	-15.223579E+0	566.976190E+0	79.943135E+0
315	13.961430E+0	-15.223579E+0	566.976190E+0	79.943135E+0
316	13.298859E+0	-15.223579E+0	566.976190E+0	79.943135E+0
317	12.528842E+0	-15.223579E+0	566.976190E+0	79.943135E+0
318	11.663073E+0	-16.657858E+0	532.774148E+0	75.586174E+0
319	10.715572E+0	-16.657858E+0	532.774148E+0	75.586174E+0
320	9.702343E+0	-16.657858E+0	532.774148E+0	75.586174E+0
321	8.640989E+0	-16.657858E+0	532.774148E+0	75.586174E+0
322	7.550284E+0	-18.228759E+0	495.314201E+0	77.302326E+0
323	6.449716E+0	-18.228759E+0	495.314201E+0	77.302326E+0
324	5.359011E+0	-18.228759E+0	495.314201E+0	77.302326E+0
325	4.297657E+0	-19.865257E+0	456.290023E+0	80.287961E+0
326	3.284428E+0	-19.865257E+0	456.290023E+0	80.287961E+0
327	2.336927E+0	-19.865257E+0	456.290023E+0	80.287961E+0
328	1.471158E+0	-19.865257E+0	456.290023E+0	80.287961E+0
329	701.141200E-3	-19.865257E+0	456.290023E+0	80.287961E+0
330	38.569696E-3	-21.320284E+0	421.593229E+0	78.081303E+0
331	-507.469540E-3	-21.320284E+0	421.593229E+0	78.081303E+0
332	-930.713620E-3	-21.320284E+0	421.593229E+0	78.081303E+0
333	-1.227871E+0	-22.218273E+0	400.179653E+0	79.940695E+0
334	-1.398697E+0	-22.218273E+0	400.179653E+0	79.940695E+0
335	-1.445991E+0	-22.218273E+0	400.179653E+0	79.940695E+0
336	-1.375521E+0	-22.218273E+0	400.179653E+0	79.940695E+0
337	-1.195875E+0	-22.218273E+0	400.179653E+0	79.940695E+0
338	-918.240500E-3	-22.285902E+0	398.566962E+0	80.495076E+0
339	-556.123770E-3	-22.285902E+0	398.566962E+0	80.495076E+0
340	-125.007250E-3	-22.285902E+0	398.566962E+0	80.495076E+0
341	358.038250E-3	-22.285902E+0	398.566962E+0	80.495076E+0
342	874.781870E-3	-21.474933E+0	417.905438E+0	79.320260E+0
343	1.406289E+0	-21.474933E+0	417.905438E+0	79.320260E+0
344	1.933397E+0	-21.474933E+0	417.905438E+0	79.320260E+0
345	2.437190E+0	-21.474933E+0	417.905438E+0	79.320260E+0
346	2.899479E+0	-20.229471E+0	447.604932E+0	75.506528E+0
347	3.303250E+0	-20.229471E+0	447.604932E+0	75.506528E+0
348	3.633095E+0	-20.229471E+0	447.604932E+0	75.506528E+0
349	3.875595E+0	-20.229471E+0	447.604932E+0	75.506528E+0
350	4.019657E+0	-19.359861E+0	468.341775E+0	74.879053E+0
351	4.056796E+0	-19.359861E+0	468.341775E+0	74.879053E+0
352	3.981346E+0	-19.359861E+0	468.341775E+0	74.879053E+0
353	3.790605E+0	-19.359861E+0	468.341775E+0	74.879053E+0
354	3.484910E+0	-18.817085E+0	481.284892E+0	79.269305E+0
355	3.067627E+0	-18.817085E+0	481.284892E+0	79.269305E+0
356	2.545079E+0	-18.817085E+0	481.284892E+0	79.269305E+0
357	1.926388E+0	-18.817085E+0	481.284892E+0	79.269305E+0
358	1.223254E+0	-18.235526E+0	495.152844E+0	80.334360E+0
359	449.674200E-3	-18.235526E+0	495.152844E+0	80.334360E+0
360	-378.405130E-3	-18.235526E+0	495.152844E+0	80.334360E+0
361	-1.243476E+0	-18.235526E+0	495.152844E+0	80.334360E+0
362	-2.126901E+0	-17.494353E+0	512.826959E+0	81.176267E+0
363	-3.009366E+0	-17.494353E+0	512.826959E+0	81.176267E+0
364	-3.871362E+0	-17.494353E+0	512.826959E+0	81.176267E+0
365	-4.693659E+0	-17.494353E+0	512.826959E+0	81.176267E+0
366	-5.457783E+0	-16.772189E+0	530.047803E+0	79.408149E+0
367	-6.146465E+0	-16.772189E+0	530.047803E+0	79.408149E+0
368	-6.744074E+0	-16.772189E+0	530.047803E+0	79.408149E+0
369	-7.236996E+0	-16.772189E+0	530.047803E+0	79.408149E+0
370	-7.613970E+0	-15.777534E+0	553.766499E+0	78.918167E+0
371	-7.866366E+0	-15.777534E+0	553.766499E+0	78.918167E+0
372	-7.988399E+0	-15.777534E+0	553.766499E+0	78.918167E+0
373	-7.977270E+0	-15.777534E+0	553.766499E+0	78.918167E+0
374	-7.833233E+0	-14.407348E+0	586.440174E+0	82.713297E+0
375	-7.559593E+0	-14.407348E+0	586.440174E+0	82.713297E+0
376	-7.162622E+0	-14.407348E+0	586.440174E+0	82.713297E+0
377	-6.651403E+0	-14.407348E+0	586.440174E+0	82.713297E+0
378	-6.037610E+0	-12.838548E+0	623.850012E+0	83.595957E+0
379	-5.335219E+0	-12.838548E+0	623.850012E+0	83.595957E+0
380	-4.560163E+0	-12.838548E+0	623.850012E+0	83.595957E+0
381	-3.729940E+0	-12.838548E+0	623.850012E+0	83.595957E+0
382	-2.863184E+0	-10.850796E+0	671.250245E+0	81.673849E+0
383	-1.979203E+0	-10.850796E+0	671.250245E+0	81.673849E+0
384	-1.097509E+0	-10.850796E+0	671.250245E+0	81.673849E+0
385	-237.333830E-3	-10.850796E+0	671.250245E+0	81.673849E+0
386	582.841060E-3	-8.952267E+0	716.522869E+0	81.002436E+0
387	1.345739E+0	-8.952267E+0	716.522869E+0	81.002436E+0
388	2.035713E+0	-8.952267E+0	716.522869E+0	81.002436E+0
389	2.639127E+0	-8.952267E+0	716.522869E+0	81.002436E+0
390	3.144691E+0	-7.215700E+0	757.933297E+0	81.085489E+0
391	3.543736E+0	-7.215700E+0	757.933297E+0	81.085489E+0
392	3.830425E+0	-7.215700E+0	757.933297E+0	81.085489E+0
393	4.001891E+0	-7.215700E+0	757.933297E+0	81.085489E+0
394	4.058308E+0	-5.567769E+0	797.230118E+0	79.995770E+0
395	4.002877E+0	-5.567769E+0	797.230118E+0	79.995770E+0
396	3.841746E+0	-5.567769E+0	797.230118E+0	79.995770E+0
397	3.583852E+0	-5.567769E+0	797.230118E+0	79.995770E+0
