mercredi 25 mars 2020	17:29:44	Sampling Period : 50  ms		CL

t	Alpha [deg]	Position [cm]	X [pixel]	Y [pixel]	  	  	  	  
1208	10.742171E+0	21.903643E+0	1.452318E+3	76.188725E+0
1209	10.742171E+0	21.903643E+0	1.452318E+3	76.188725E+0
1210	10.636547E+0	23.004082E+0	1.478559E+3	78.146086E+0
1211	10.636547E+0	23.004082E+0	1.478559E+3	78.146086E+0
1212	12.758183E+0	23.004082E+0	1.478559E+3	78.146086E+0
1213	12.720228E+0	23.004082E+0	1.478559E+3	78.146086E+0
1214	12.720228E+0	23.944557E+0	1.500986E+3	77.988241E+0
1215	14.538061E+0	23.944557E+0	1.500986E+3	77.988241E+0
1216	14.538061E+0	23.944557E+0	1.500986E+3	77.988241E+0
1217	14.512914E+0	23.944557E+0	1.500986E+3	77.988241E+0
1218	14.466106E+0	24.716106E+0	1.519384E+3	77.128338E+0
1219	14.466106E+0	24.716106E+0	1.519384E+3	77.128338E+0
1220	15.982535E+0	24.716106E+0	1.519384E+3	77.128338E+0
1221	15.982535E+0	24.716106E+0	1.519384E+3	77.128338E+0
1222	15.960657E+0	24.716106E+0	1.519384E+3	77.128338E+0
1223	15.960657E+0	24.725903E+0	1.519618E+3	76.741981E+0
1224	15.951541E+0	24.725903E+0	1.519618E+3	76.741981E+0
1225	15.963350E+0	24.725903E+0	1.519618E+3	76.741981E+0
1226	15.951490E+0	23.991732E+0	1.502111E+3	79.921672E+0
1227	15.951490E+0	23.991732E+0	1.502111E+3	79.921672E+0
1228	14.461644E+0	23.991732E+0	1.502111E+3	79.921672E+0
1229	14.461644E+0	23.991732E+0	1.502111E+3	79.921672E+0
1230	14.452806E+0	23.014651E+0	1.478811E+3	81.001217E+0
1231	12.475064E+0	23.014651E+0	1.478811E+3	81.001217E+0
1232	12.475064E+0	23.014651E+0	1.478811E+3	81.001217E+0
1233	12.446949E+0	23.014651E+0	1.478811E+3	81.001217E+0
1234	12.446949E+0	23.014651E+0	1.478811E+3	81.001217E+0
1235	12.434875E+0	21.991532E+0	1.454413E+3	82.557006E+0
1236	10.358278E+0	21.991532E+0	1.454413E+3	82.557006E+0
1237	10.358278E+0	21.991532E+0	1.454413E+3	82.557006E+0
1238	10.323110E+0	21.991532E+0	1.454413E+3	82.557006E+0
1239	10.323110E+0	20.921066E+0	1.428887E+3	78.926211E+0
1240	8.141804E+0	20.921066E+0	1.428887E+3	78.926211E+0
1241	8.118347E+0	20.921066E+0	1.428887E+3	78.926211E+0
1242	8.096294E+0	20.921066E+0	1.428887E+3	78.926211E+0
1243	8.075652E+0	19.705256E+0	1.399895E+3	77.774527E+0
1244	8.075652E+0	19.705256E+0	1.399895E+3	77.774527E+0
1245	5.612652E+0	19.705256E+0	1.399895E+3	77.774527E+0
1246	5.554188E+0	19.705256E+0	1.399895E+3	77.774527E+0
1247	5.554188E+0	18.308377E+0	1.366584E+3	79.891383E+0
1248	2.693784E+0	18.308377E+0	1.366584E+3	79.891383E+0
1249	2.693784E+0	18.308377E+0	1.366584E+3	79.891383E+0
1250	2.619027E+0	18.308377E+0	1.366584E+3	79.891383E+0
1251	2.583870E+0	18.308377E+0	1.366584E+3	79.891383E+0
1252	2.550200E+0	18.308377E+0	1.366584E+3	79.891383E+0
1253	2.550200E+0	18.308377E+0	1.366584E+3	79.891383E+0
1254	2.487373E+0	15.925358E+0	1.309759E+3	79.318970E+0
1255	2.487373E+0	15.925358E+0	1.309759E+3	79.318970E+0
1256	-2.383091E+0	15.925358E+0	1.309759E+3	79.318970E+0
1257	-2.383091E+0	15.925358E+0	1.309759E+3	79.318970E+0
1258	-2.433006E+0	15.925358E+0	1.309759E+3	79.318970E+0
1259	-2.528210E+0	15.216407E+0	1.292853E+3	78.581185E+0
1260	-2.528210E+0	15.216407E+0	1.292853E+3	78.581185E+0
1261	-3.998469E+0	15.216407E+0	1.292853E+3	78.581185E+0
1262	-4.049262E+0	15.216407E+0	1.292853E+3	78.581185E+0
1263	-4.146122E+0	14.973083E+0	1.287050E+3	80.649764E+0
1264	-4.146122E+0	14.973083E+0	1.287050E+3	80.649764E+0
1265	-4.728128E+0	14.973083E+0	1.287050E+3	80.649764E+0
1266	-4.773405E+0	14.973083E+0	1.287050E+3	80.649764E+0
1267	-4.773405E+0	15.381281E+0	1.296784E+3	81.520977E+0
1268	-4.038637E+0	15.381281E+0	1.296784E+3	81.520977E+0
1269	-4.074974E+0	15.381281E+0	1.296784E+3	81.520977E+0
1270	-4.074974E+0	15.381281E+0	1.296784E+3	81.520977E+0
1271	-4.142727E+0	16.146820E+0	1.315040E+3	81.961251E+0
1272	-4.142727E+0	16.146820E+0	1.315040E+3	81.961251E+0
1273	-2.657489E+0	16.146820E+0	1.315040E+3	81.961251E+0
1274	-2.677915E+0	17.328580E+0	1.343220E+3	78.083025E+0
1275	-2.677915E+0	17.328580E+0	1.343220E+3	78.083025E+0
1276	-326.591331E-3	17.328580E+0	1.343220E+3	78.083025E+0
1277	-330.159317E-3	17.328580E+0	1.343220E+3	78.083025E+0
1278	-332.039040E-3	17.328580E+0	1.343220E+3	78.083025E+0
1279	-332.039040E-3	18.731839E+0	1.376682E+3	78.672505E+0
1280	-332.217998E-3	18.731839E+0	1.376682E+3	78.672505E+0
1281	2.489864E+0	18.731839E+0	1.376682E+3	78.672505E+0
1282	2.507139E+0	18.731839E+0	1.376682E+3	78.672505E+0
1283	2.546860E+0	20.253173E+0	1.412960E+3	83.341329E+0
1284	2.546860E+0	20.253173E+0	1.412960E+3	83.341329E+0
1285	5.666610E+0	20.253173E+0	1.412960E+3	83.341329E+0
1286	5.707767E+0	20.253173E+0	1.412960E+3	83.341329E+0
1287	5.750680E+0	21.759928E+0	1.448891E+3	82.437392E+0
1288	5.750680E+0	21.759928E+0	1.448891E+3	82.437392E+0
1289	8.885435E+0	21.759928E+0	1.448891E+3	82.437392E+0
1290	8.885435E+0	21.759928E+0	1.448891E+3	82.437392E+0
1291	8.948712E+0	23.429969E+0	1.488715E+3	80.206726E+0
1292	9.013765E+0	23.429969E+0	1.488715E+3	80.206726E+0
1293	12.437388E+0	23.429969E+0	1.488715E+3	80.206726E+0
1294	12.522719E+0	23.429969E+0	1.488715E+3	80.206726E+0
1295	12.698771E+0	24.791282E+0	1.521177E+3	77.707601E+0
1296	12.698771E+0	24.791282E+0	1.521177E+3	77.707601E+0
1297	15.631904E+0	24.791282E+0	1.521177E+3	77.707601E+0
1298	15.739884E+0	24.791282E+0	1.521177E+3	77.707601E+0
1299	15.849690E+0	25.741439E+0	1.543834E+3	76.218331E+0
1300	15.849690E+0	25.741439E+0	1.543834E+3	76.218331E+0
1301	17.994107E+0	25.741439E+0	1.543834E+3	76.218331E+0
1302	17.994107E+0	25.741439E+0	1.543834E+3	76.218331E+0
1303	18.245577E+0	25.999514E+0	1.549988E+3	78.714617E+0
1304	18.892823E+0	25.999514E+0	1.549988E+3	78.714617E+0
1305	19.025765E+0	25.999514E+0	1.549988E+3	78.714617E+0
1306	19.025765E+0	25.999514E+0	1.549988E+3	78.714617E+0
1307	19.297235E+0	25.493631E+0	1.537925E+3	79.430812E+0
1308	19.297235E+0	25.493631E+0	1.537925E+3	79.430812E+0
1309	18.554315E+0	25.493631E+0	1.537925E+3	79.430812E+0
1310	18.554315E+0	25.493631E+0	1.537925E+3	79.430812E+0
1311	18.830676E+0	24.388978E+0	1.511583E+3	78.240503E+0
1312	18.830676E+0	24.388978E+0	1.511583E+3	78.240503E+0
1313	16.883199E+0	24.388978E+0	1.511583E+3	78.240503E+0
1314	16.883199E+0	24.388978E+0	1.511583E+3	78.240503E+0
1315	17.152620E+0	22.983189E+0	1.478061E+3	78.186326E+0
1316	17.152620E+0	22.983189E+0	1.478061E+3	78.186326E+0
1317	14.589977E+0	22.983189E+0	1.478061E+3	78.186326E+0
1318	14.589977E+0	22.983189E+0	1.478061E+3	78.186326E+0
1319	14.846575E+0	21.518750E+0	1.443139E+3	82.375088E+0
1320	12.034234E+0	21.518750E+0	1.443139E+3	82.375088E+0
1321	12.034234E+0	21.518750E+0	1.443139E+3	82.375088E+0
1322	12.152697E+0	21.518750E+0	1.443139E+3	82.375088E+0
1323	12.395426E+0	20.032874E+0	1.407707E+3	79.460655E+0
1324	9.533084E+0	20.032874E+0	1.407707E+3	79.460655E+0
1325	9.533084E+0	20.032874E+0	1.407707E+3	79.460655E+0
1326	9.757734E+0	20.032874E+0	1.407707E+3	79.460655E+0
1327	9.757734E+0	18.468234E+0	1.370396E+3	80.852123E+0
1328	6.845256E+0	18.468234E+0	1.370396E+3	80.852123E+0
1329	6.948767E+0	18.468234E+0	1.370396E+3	80.852123E+0
1330	6.948767E+0	18.468234E+0	1.370396E+3	80.852123E+0
1331	7.161665E+0	16.950860E+0	1.334213E+3	79.237124E+0
1332	4.221137E+0	16.950860E+0	1.334213E+3	79.237124E+0
1333	4.221137E+0	16.950860E+0	1.334213E+3	79.237124E+0
1334	4.415489E+0	16.950860E+0	1.334213E+3	79.237124E+0
1335	4.415489E+0	15.567533E+0	1.301226E+3	76.994573E+0
1336	4.515625E+0	15.567533E+0	1.301226E+3	76.994573E+0
1337	1.927508E+0	15.567533E+0	1.301226E+3	76.994573E+0
1338	1.927508E+0	15.567533E+0	1.301226E+3	76.994573E+0
1339	2.113969E+0	14.586664E+0	1.277836E+3	78.546768E+0
1340	238.635030E-3	14.586664E+0	1.277836E+3	78.546768E+0
1341	238.635030E-3	14.586664E+0	1.277836E+3	78.546768E+0
1342	417.410697E-3	14.586664E+0	1.277836E+3	78.546768E+0
1343	509.786317E-3	13.938563E+0	1.262381E+3	78.057769E+0
1344	509.786317E-3	13.938563E+0	1.262381E+3	78.057769E+0
1345	-698.528735E-3	13.938563E+0	1.262381E+3	78.057769E+0
1346	-608.637016E-3	13.938563E+0	1.262381E+3	78.057769E+0
1347	-422.857086E-3	13.966965E+0	1.263058E+3	77.849257E+0
1348	-269.876610E-3	13.966965E+0	1.263058E+3	77.849257E+0
1349	-269.876610E-3	13.966965E+0	1.263058E+3	77.849257E+0
1350	-71.503579E-3	13.966965E+0	1.263058E+3	77.849257E+0
1351	30.694407E-3	14.578152E+0	1.277633E+3	78.709660E+0
1352	30.694407E-3	14.578152E+0	1.277633E+3	78.709660E+0
1353	1.363389E+0	14.578152E+0	1.277633E+3	78.709660E+0
1354	1.590062E+0	14.578152E+0	1.277633E+3	78.709660E+0
1355	1.706419E+0	15.325792E+0	1.295461E+3	78.554910E+0
1356	1.706419E+0	15.325792E+0	1.295461E+3	78.554910E+0
1357	3.455413E+0	15.325792E+0	1.295461E+3	78.554910E+0
1358	3.585293E+0	15.325792E+0	1.295461E+3	78.554910E+0
1359	3.717191E+0	16.442536E+0	1.322091E+3	80.636602E+0
1360	3.717191E+0	16.442536E+0	1.322091E+3	80.636602E+0
1361	6.242871E+0	16.442536E+0	1.322091E+3	80.636602E+0
1362	6.242871E+0	16.442536E+0	1.322091E+3	80.636602E+0
1363	6.543141E+0	17.588849E+0	1.349426E+3	80.725289E+0
1364	9.000397E+0	17.588849E+0	1.349426E+3	80.725289E+0
1365	9.000397E+0	17.588849E+0	1.349426E+3	80.725289E+0
1366	9.335724E+0	17.588849E+0	1.349426E+3	80.725289E+0
1367	9.335724E+0	18.501397E+0	1.371187E+3	81.078442E+0
1368	11.513362E+0	18.501397E+0	1.371187E+3	81.078442E+0
1369	11.697231E+0	18.501397E+0	1.371187E+3	81.078442E+0
1370	11.883121E+0	18.501397E+0	1.371187E+3	81.078442E+0
1371	12.071036E+0	19.205016E+0	1.387966E+3	81.966586E+0
1372	12.071036E+0	19.205016E+0	1.387966E+3	81.966586E+0
1373	13.874241E+0	19.205016E+0	1.387966E+3	81.966586E+0
1374	14.075258E+0	19.205016E+0	1.387966E+3	81.966586E+0
1375	14.075258E+0	19.724131E+0	1.400345E+3	79.684264E+0
1376	14.278297E+0	19.724131E+0	1.400345E+3	79.684264E+0
1377	15.526780E+0	19.724131E+0	1.400345E+3	79.684264E+0
1378	15.953344E+0	19.724131E+0	1.400345E+3	79.684264E+0
1379	16.169659E+0	19.950793E+0	1.405750E+3	80.786060E+0
1380	16.843578E+0	19.950793E+0	1.405750E+3	80.786060E+0
1381	17.066193E+0	19.950793E+0	1.405750E+3	80.786060E+0
1382	17.290827E+0	19.950793E+0	1.405750E+3	80.786060E+0
1383	17.517476E+0	19.507465E+0	1.395178E+3	77.863988E+0
1384	17.517476E+0	19.507465E+0	1.395178E+3	77.863988E+0
1385	17.081297E+0	19.507465E+0	1.395178E+3	77.863988E+0
1386	17.081297E+0	19.507465E+0	1.395178E+3	77.863988E+0
1387	17.539824E+0	18.993475E+0	1.382921E+3	79.967486E+0
1388	17.539824E+0	18.993475E+0	1.382921E+3	79.967486E+0
1389	16.968134E+0	18.993475E+0	1.382921E+3	79.967486E+0
1390	17.199286E+0	18.993475E+0	1.382921E+3	79.967486E+0
1391	17.432446E+0	17.949353E+0	1.358023E+3	77.801139E+0
1392	15.568923E+0	17.949353E+0	1.358023E+3	77.801139E+0
1393	15.568923E+0	17.949353E+0	1.358023E+3	77.801139E+0
1394	16.024372E+0	17.949353E+0	1.358023E+3	77.801139E+0
1395	16.024372E+0	16.389720E+0	1.320832E+3	78.139007E+0
1396	13.352953E+0	16.389720E+0	1.320832E+3	78.139007E+0
1397	13.352953E+0	16.389720E+0	1.320832E+3	78.139007E+0
1398	13.572068E+0	16.389720E+0	1.320832E+3	78.139007E+0
1399	14.016275E+0	14.770054E+0	1.282209E+3	79.678193E+0
1400	14.016275E+0	14.770054E+0	1.282209E+3	79.678193E+0
1401	11.196702E+0	14.770054E+0	1.282209E+3	79.678193E+0
1402	11.409557E+0	14.770054E+0	1.282209E+3	79.678193E+0
1403	11.409557E+0	13.622564E+0	1.254846E+3	82.030998E+0
1404	11.624393E+0	13.622564E+0	1.254846E+3	82.030998E+0
1405	9.534748E+0	13.622564E+0	1.254846E+3	82.030998E+0
1406	9.742060E+0	13.622564E+0	1.254846E+3	82.030998E+0
1407	10.162593E+0	12.523532E+0	1.228638E+3	82.558714E+0
1408	10.162593E+0	12.523532E+0	1.228638E+3	82.558714E+0
1409	8.370941E+0	12.523532E+0	1.228638E+3	82.558714E+0
1410	8.370941E+0	12.523532E+0	1.228638E+3	82.558714E+0
1411	8.785194E+0	11.384455E+0	1.201475E+3	81.601828E+0
1412	6.705704E+0	11.384455E+0	1.201475E+3	81.601828E+0
1413	6.906320E+0	11.384455E+0	1.201475E+3	81.601828E+0
1414	7.108882E+0	11.384455E+0	1.201475E+3	81.601828E+0
1415	7.108882E+0	11.384455E+0	1.201475E+3	81.601828E+0
1416	7.519831E+0	10.122513E+0	1.171383E+3	77.544405E+0
1417	5.191707E+0	10.122513E+0	1.171383E+3	77.544405E+0
1418	5.191707E+0	10.122513E+0	1.171383E+3	77.544405E+0
1419	5.389399E+0	9.273555E+0	1.151139E+3	74.120238E+0
1420	5.589018E+0	9.273555E+0	1.151139E+3	74.120238E+0
1421	4.279130E+0	9.273555E+0	1.151139E+3	74.120238E+0
1422	4.476019E+0	9.273555E+0	1.151139E+3	74.120238E+0
1423	4.674820E+0	9.273555E+0	1.151139E+3	74.120238E+0
1424	4.674820E+0	8.441423E+0	1.131295E+3	75.499598E+0
1425	3.405558E+0	8.441423E+0	1.131295E+3	75.499598E+0
1426	3.405558E+0	8.441423E+0	1.131295E+3	75.499598E+0
1427	3.799834E+0	7.539881E+0	1.109797E+3	78.796144E+0
1428	2.187709E+0	7.539881E+0	1.109797E+3	78.796144E+0
1429	2.187709E+0	7.539881E+0	1.109797E+3	78.796144E+0
1430	2.380556E+0	7.539881E+0	1.109797E+3	78.796144E+0
1431	2.771885E+0	7.539881E+0	1.109797E+3	78.796144E+0
1432	2.970359E+0	6.853720E+0	1.093435E+3	79.994968E+0
1433	1.791515E+0	6.853720E+0	1.093435E+3	79.994968E+0
1434	1.791515E+0	6.853720E+0	1.093435E+3	79.994968E+0
1435	2.184053E+0	6.673671E+0	1.089141E+3	80.417461E+0
1436	2.184053E+0	6.673671E+0	1.089141E+3	80.417461E+0
1437	2.021204E+0	6.673671E+0	1.089141E+3	80.417461E+0
1438	2.421235E+0	6.673671E+0	1.089141E+3	80.417461E+0
1439	2.624006E+0	6.673671E+0	1.089141E+3	80.417461E+0
1440	2.624006E+0	6.591715E+0	1.087187E+3	79.524763E+0
1441	2.870304E+0	6.591715E+0	1.087187E+3	79.524763E+0
1442	3.077732E+0	6.591715E+0	1.087187E+3	79.524763E+0
1443	3.286972E+0	6.591715E+0	1.087187E+3	79.524763E+0
1444	3.498022E+0	6.526343E+0	1.085628E+3	79.763027E+0
1445	3.498022E+0	6.526343E+0	1.085628E+3	79.763027E+0
1446	3.793472E+0	6.526343E+0	1.085628E+3	79.763027E+0
1447	4.009258E+0	6.496612E+0	1.084919E+3	79.915428E+0
1448	4.167070E+0	6.496612E+0	1.084919E+3	79.915428E+0
1449	4.386122E+0	6.496612E+0	1.084919E+3	79.915428E+0
1450	4.606948E+0	6.496612E+0	1.084919E+3	79.915428E+0
1451	4.606948E+0	6.496612E+0	1.084919E+3	79.915428E+0
1452	4.829539E+0	6.516669E+0	1.085397E+3	79.947454E+0
1453	5.320312E+0	6.516669E+0	1.085397E+3	79.947454E+0
1454	5.548367E+0	6.516669E+0	1.085397E+3	79.947454E+0
1455	5.778163E+0	6.516669E+0	1.085397E+3	79.947454E+0
1456	5.778163E+0	6.661356E+0	1.088848E+3	78.410022E+0
1457	6.533774E+0	6.661356E+0	1.088848E+3	78.410022E+0
1458	6.770201E+0	6.661356E+0	1.088848E+3	78.410022E+0
1459	6.770201E+0	6.661356E+0	1.088848E+3	78.410022E+0
1460	7.248193E+0	6.945094E+0	1.095614E+3	78.424054E+0
1461	8.060058E+0	6.945094E+0	1.095614E+3	78.424054E+0
1462	8.060058E+0	6.945094E+0	1.095614E+3	78.424054E+0
1463	8.553911E+0	7.549116E+0	1.110017E+3	78.585233E+0
1464	10.017446E+0	7.549116E+0	1.110017E+3	78.585233E+0
1465	10.017446E+0	7.549116E+0	1.110017E+3	78.585233E+0
1466	10.533439E+0	7.549116E+0	1.110017E+3	78.585233E+0
1467	10.793928E+0	7.549116E+0	1.110017E+3	78.585233E+0
1468	11.056069E+0	8.188388E+0	1.125262E+3	80.274504E+0
1469	12.604792E+0	8.188388E+0	1.125262E+3	80.274504E+0
1470	12.604792E+0	8.188388E+0	1.125262E+3	80.274504E+0
1471	12.876605E+0	8.188388E+0	1.125262E+3	80.274504E+0
1472	13.425112E+0	8.550474E+0	1.133896E+3	77.491349E+0
1473	13.425112E+0	8.550474E+0	1.133896E+3	77.491349E+0
1474	14.711490E+0	8.550474E+0	1.133896E+3	77.491349E+0
1475	14.711490E+0	8.550474E+0	1.133896E+3	77.491349E+0
1476	15.280088E+0	8.524251E+0	1.133271E+3	78.616064E+0
1477	15.514056E+0	8.524251E+0	1.133271E+3	78.616064E+0
1478	15.802047E+0	8.524251E+0	1.133271E+3	78.616064E+0
1479	16.091606E+0	8.524251E+0	1.133271E+3	78.616064E+0
1480	16.091606E+0	8.003491E+0	1.120852E+3	78.711070E+0
1481	15.628659E+0	8.003491E+0	1.120852E+3	78.711070E+0
1482	15.917658E+0	8.003491E+0	1.120852E+3	78.711070E+0
1483	15.917658E+0	7.048899E+0	1.098089E+3	78.646031E+0
1484	14.581524E+0	7.048899E+0	1.098089E+3	78.646031E+0
1485	14.581524E+0	7.048899E+0	1.098089E+3	78.646031E+0
1486	14.865558E+0	7.048899E+0	1.098089E+3	78.646031E+0
1487	15.438139E+0	7.048899E+0	1.098089E+3	78.646031E+0
1488	15.726674E+0	5.817101E+0	1.068715E+3	77.339041E+0
1489	15.726674E+0	5.817101E+0	1.068715E+3	77.339041E+0
1490	13.819950E+0	5.817101E+0	1.068715E+3	77.339041E+0
1491	14.100589E+0	4.770164E+0	1.043750E+3	76.838735E+0
1492	14.100589E+0	4.770164E+0	1.043750E+3	76.838735E+0
1493	12.551418E+0	4.770164E+0	1.043750E+3	76.838735E+0
1494	12.825933E+0	4.770164E+0	1.043750E+3	76.838735E+0
1495	13.101878E+0	4.770164E+0	1.043750E+3	76.838735E+0
1496	13.379245E+0	3.884627E+0	1.022633E+3	77.354975E+0
1497	11.878094E+0	3.884627E+0	1.022633E+3	77.354975E+0
1498	11.878094E+0	3.884627E+0	1.022633E+3	77.354975E+0
1499	12.149421E+0	3.884627E+0	1.022633E+3	77.354975E+0
1500	12.422143E+0	2.821436E+0	997.280403E+0	84.051719E+0
1501	10.834714E+0	2.821436E+0	997.280403E+0	84.051719E+0
1502	10.834714E+0	2.821436E+0	997.280403E+0	84.051719E+0
1503	11.368501E+0	2.821436E+0	997.280403E+0	84.051719E+0
1504	11.368501E+0	1.639516E+0	969.096142E+0	83.271586E+0
1505	11.637423E+0	1.639516E+0	969.096142E+0	83.271586E+0
1506	9.791784E+0	1.639516E+0	969.096142E+0	83.271586E+0
1507	9.791784E+0	1.639516E+0	969.096142E+0	83.271586E+0
1508	10.315261E+0	416.315687E-3	939.927528E+0	81.013463E+0
1509	10.315261E+0	416.315687E-3	939.927528E+0	81.013463E+0
1510	8.120321E+0	416.315687E-3	939.927528E+0	81.013463E+0
1511	8.627100E+0	416.315687E-3	939.927528E+0	81.013463E+0
1512	8.882399E+0	-794.798646E-3	911.047109E+0	81.664347E+0
1513	8.882399E+0	-794.798646E-3	911.047109E+0	81.664347E+0
1514	6.704617E+0	-794.798646E-3	911.047109E+0	81.664347E+0
1515	6.950314E+0	-794.798646E-3	911.047109E+0	81.664347E+0
1516	7.445418E+0	-794.798646E-3	911.047109E+0	81.664347E+0
1517	7.694804E+0	-794.798646E-3	911.047109E+0	81.664347E+0
1518	7.945400E+0	-794.798646E-3	911.047109E+0	81.664347E+0
1519	8.197194E+0	-794.798646E-3	911.047109E+0	81.664347E+0
1520	8.197194E+0	-3.227639E+0	853.033235E+0	80.847762E+0
1521	3.814333E+0	-3.227639E+0	853.033235E+0	80.847762E+0
1522	3.814333E+0	-3.227639E+0	853.033235E+0	80.847762E+0
1523	4.277492E+0	-3.227639E+0	853.033235E+0	80.847762E+0
1524	4.510801E+0	-4.297657E+0	827.517419E+0	84.513548E+0
1525	2.594510E+0	-4.297657E+0	827.517419E+0	84.513548E+0
1526	2.819379E+0	-4.297657E+0	827.517419E+0	84.513548E+0
1527	3.045365E+0	-4.297657E+0	827.517419E+0	84.513548E+0
1528	3.272457E+0	-4.986288E+0	811.096199E+0	84.497772E+0
1529	2.116492E+0	-4.986288E+0	811.096199E+0	84.497772E+0
1530	2.116492E+0	-4.986288E+0	811.096199E+0	84.497772E+0
1531	2.562331E+0	-4.986288E+0	811.096199E+0	84.497772E+0
1532	2.786850E+0	-5.387124E+0	801.537813E+0	85.076680E+0
1533	2.206740E+0	-5.387124E+0	801.537813E+0	85.076680E+0
1534	2.206740E+0	-5.387124E+0	801.537813E+0	85.076680E+0
1535	2.429342E+0	-5.387124E+0	801.537813E+0	85.076680E+0
1536	2.877623E+0	-5.542004E+0	797.844529E+0	85.065547E+0
1537	2.791972E+0	-5.542004E+0	797.844529E+0	85.065547E+0
1538	3.017076E+0	-5.542004E+0	797.844529E+0	85.065547E+0
1539	3.243167E+0	-5.542004E+0	797.844529E+0	85.065547E+0
1540	3.470233E+0	-5.427793E+0	800.568018E+0	82.146308E+0
1541	3.470233E+0	-5.427793E+0	800.568018E+0	82.146308E+0
1542	3.927824E+0	-5.427793E+0	800.568018E+0	82.146308E+0
1543	4.389008E+0	-5.427793E+0	800.568018E+0	82.146308E+0
1544	4.620999E+0	-4.954636E+0	811.850986E+0	78.332676E+0
1545	4.620999E+0	-4.954636E+0	811.850986E+0	78.332676E+0
1546	5.804955E+0	-4.954636E+0	811.850986E+0	78.332676E+0
1547	6.282947E+0	-4.954636E+0	811.850986E+0	78.332676E+0
1548	6.523275E+0	-4.159642E+0	830.808530E+0	80.532956E+0
1549	6.523275E+0	-4.159642E+0	830.808530E+0	80.532956E+0
1550	8.612425E+0	-4.159642E+0	830.808530E+0	80.532956E+0
1551	8.612425E+0	-4.159642E+0	830.808530E+0	80.532956E+0
1552	9.114984E+0	-3.361006E+0	849.852941E+0	81.600416E+0
1553	10.972768E+0	-3.361006E+0	849.852941E+0	81.600416E+0
1554	11.234095E+0	-3.361006E+0	849.852941E+0	81.600416E+0
1555	11.234095E+0	-3.361006E+0	849.852941E+0	81.600416E+0
1556	11.759144E+0	-2.807517E+0	863.051528E+0	80.373799E+0
1557	11.759144E+0	-2.807517E+0	863.051528E+0	80.373799E+0
1558	13.135358E+0	-2.807517E+0	863.051528E+0	80.373799E+0
1559	13.676122E+0	-2.807517E+0	863.051528E+0	80.373799E+0
1560	13.676122E+0	-2.615853E+0	867.621962E+0	79.805548E+0
1561	13.947623E+0	-2.615853E+0	867.621962E+0	79.805548E+0
1562	14.879975E+0	-2.615853E+0	867.621962E+0	79.805548E+0
1563	14.879975E+0	-2.615853E+0	867.621962E+0	79.805548E+0
1564	15.431835E+0	-2.842535E+0	862.216467E+0	80.705834E+0
1565	15.253169E+0	-2.842535E+0	862.216467E+0	80.705834E+0
1566	15.528538E+0	-2.842535E+0	862.216467E+0	80.705834E+0
1567	15.528538E+0	-2.842535E+0	862.216467E+0	80.705834E+0
1568	16.081247E+0	-3.600040E+0	844.152898E+0	80.530291E+0
1569	16.081247E+0	-3.600040E+0	844.152898E+0	80.530291E+0
1570	15.106345E+0	-3.600040E+0	844.152898E+0	80.530291E+0
1571	15.106345E+0	-3.600040E+0	844.152898E+0	80.530291E+0
1572	15.648903E+0	-4.644863E+0	819.237889E+0	81.765171E+0
1573	15.648903E+0	-4.644863E+0	819.237889E+0	81.765171E+0
1574	13.820976E+0	-4.644863E+0	819.237889E+0	81.765171E+0
1575	14.346130E+0	-4.644863E+0	819.237889E+0	81.765171E+0
1576	14.346130E+0	-5.750702E+0	792.867875E+0	82.966115E+0
1577	14.609539E+0	-5.750702E+0	792.867875E+0	82.966115E+0
1578	12.650752E+0	-5.750702E+0	792.867875E+0	82.966115E+0
1579	12.904171E+0	-5.750702E+0	792.867875E+0	82.966115E+0
1580	13.412540E+0	-6.968144E+0	763.836561E+0	77.779782E+0
1581	13.412540E+0	-6.968144E+0	763.836561E+0	77.779782E+0
1582	11.220408E+0	-6.968144E+0	763.836561E+0	77.779782E+0
1583	11.463638E+0	-6.968144E+0	763.836561E+0	77.779782E+0
1584	11.707334E+0	-8.339749E+0	731.129066E+0	76.812386E+0
1585	9.439147E+0	-8.339749E+0	731.129066E+0	76.812386E+0
1586	9.670449E+0	-8.339749E+0	731.129066E+0	76.812386E+0
1587	9.902167E+0	-8.339749E+0	731.129066E+0	76.812386E+0
1588	10.134287E+0	-9.701684E+0	698.652143E+0	76.535312E+0
1589	10.134287E+0	-9.701684E+0	698.652143E+0	76.535312E+0
1590	7.848580E+0	-9.701684E+0	698.652143E+0	76.535312E+0
1591	8.068217E+0	-9.701684E+0	698.652143E+0	76.535312E+0
1592	8.288208E+0	-11.194831E+0	663.046344E+0	74.841872E+0
1593	8.288208E+0	-11.194831E+0	663.046344E+0	74.841872E+0
1594	5.713044E+0	-11.194831E+0	663.046344E+0	74.841872E+0
1595	5.713044E+0	-11.194831E+0	663.046344E+0	74.841872E+0
1596	6.125436E+0	-11.194831E+0	663.046344E+0	74.841872E+0
1597	6.125436E+0	-11.194831E+0	663.046344E+0	74.841872E+0
1598	6.332073E+0	-11.194831E+0	663.046344E+0	74.841872E+0
1599	6.538990E+0	-11.194831E+0	663.046344E+0	74.841872E+0
1600	6.746173E+0	-13.515223E+0	607.713924E+0	77.916686E+0
1601	2.497297E+0	-13.515223E+0	607.713924E+0	77.916686E+0
