mercredi 25 mars 2020	16:16:08	Sampling Period : 50  ms		OL alpha
154	-7.471154E+0	1.073844E+0	955.607048E+0	79.914842E+0
155	-7.766463E+0	1.073844E+0	955.607048E+0	79.914842E+0
156	-8.279716E+0	1.073844E+0	955.607048E+0	79.914842E+0
157	-9.075900E+0	2.032928E+0	978.477522E+0	78.730537E+0
158	-10.181957E+0	2.032928E+0	978.477522E+0	78.730537E+0
159	-11.581757E+0	2.032928E+0	978.477522E+0	78.730537E+0
160	-13.215570E+0	2.032928E+0	978.477522E+0	78.730537E+0
161	-14.984162E+0	3.496960E+0	1.013389E+3	80.591614E+0
162	-16.757137E+0	3.496960E+0	1.013389E+3	80.591614E+0
163	-18.384749E+0	3.496960E+0	1.013389E+3	80.591614E+0
164	-19.712055E+0	3.496960E+0	1.013389E+3	80.591614E+0
165	-20.594011E+0	5.325632E+0	1.056996E+3	83.820228E+0
166	-20.910062E+0	5.325632E+0	1.056996E+3	83.820228E+0
167	-20.576755E+0	5.325632E+0	1.056996E+3	83.820228E+0
168	-19.557139E+0	5.325632E+0	1.056996E+3	83.820228E+0
169	-15.570291E+0	7.572594E+0	1.110577E+3	83.818083E+0
170	-15.570291E+0	7.572594E+0	1.110577E+3	83.818083E+0
171	-12.784935E+0	7.572594E+0	1.110577E+3	83.818083E+0
172	-9.663915E+0	7.572594E+0	1.110577E+3	83.818083E+0
173	-6.387908E+0	10.248985E+0	1.174399E+3	78.491172E+0
174	-3.149335E+0	10.248985E+0	1.174399E+3	78.491172E+0
175	-136.336720E-3	10.248985E+0	1.174399E+3	78.491172E+0
176	2.482862E+0	10.248985E+0	1.174399E+3	78.491172E+0
177	4.573709E+0	12.844024E+0	1.236281E+3	78.877675E+0
178	6.045935E+0	12.844024E+0	1.236281E+3	78.877675E+0
179	6.860029E+0	12.844024E+0	1.236281E+3	78.877675E+0
180	7.029016E+0	12.844024E+0	1.236281E+3	78.877675E+0
181	6.615391E+0	15.125782E+0	1.290692E+3	79.046359E+0
182	5.723583E+0	15.125782E+0	1.290692E+3	79.046359E+0
183	4.488690E+0	15.125782E+0	1.290692E+3	79.046359E+0
184	3.062651E+0	15.125782E+0	1.290692E+3	79.046359E+0
185	1.599195E+0	16.898637E+0	1.332968E+3	79.786691E+0
186	239.067950E-3	16.898637E+0	1.332968E+3	79.786691E+0
187	-903.029670E-3	16.898637E+0	1.332968E+3	79.786691E+0
188	-1.748525E+0	16.898637E+0	1.332968E+3	79.786691E+0
189	-2.261120E+0	18.157944E+0	1.362997E+3	76.569307E+0
190	-2.448439E+0	18.157944E+0	1.362997E+3	76.569307E+0
191	-2.359059E+0	18.157944E+0	1.362997E+3	76.569307E+0
192	-2.075272E+0	18.157944E+0	1.362997E+3	76.569307E+0
193	-1.702350E+0	18.904281E+0	1.380794E+3	79.854796E+0
194	-1.355444E+0	18.904281E+0	1.380794E+3	79.854796E+0
195	-1.165345E+0	18.904281E+0	1.380794E+3	79.854796E+0
196	-1.165345E+0	18.904281E+0	1.380794E+3	79.854796E+0
197	-1.478313E+0	19.813894E+0	1.402485E+3	78.484673E+0
198	-3.038932E+0	19.813894E+0	1.402485E+3	78.484673E+0
199	-3.038932E+0	19.813894E+0	1.402485E+3	78.484673E+0
200	-4.205944E+0	19.813894E+0	1.402485E+3	78.484673E+0
201	-5.508933E+0	20.967976E+0	1.430006E+3	79.506421E+0
202	-6.816277E+0	20.967976E+0	1.430006E+3	79.506421E+0
203	-7.977883E+0	20.967976E+0	1.430006E+3	79.506421E+0
204	-8.839440E+0	20.967976E+0	1.430006E+3	79.506421E+0
205	-9.257535E+0	22.191335E+0	1.459178E+3	77.305134E+0
206	-8.329088E+0	22.191335E+0	1.459178E+3	77.305134E+0
207	-6.869147E+0	22.191335E+0	1.459178E+3	77.305134E+0
208	-6.869147E+0	22.191335E+0	1.459178E+3	77.305134E+0
209	-4.753004E+0	23.422409E+0	1.488534E+3	76.432228E+0
210	-2.051412E+0	23.422409E+0	1.488534E+3	76.432228E+0
211	1.117455E+0	23.422409E+0	1.488534E+3	76.432228E+0
212	8.205083E+0	23.422409E+0	1.488534E+3	76.432228E+0
213	8.205083E+0	25.216709E+0	1.531322E+3	76.643056E+0
214	15.039993E+0	25.216709E+0	1.531322E+3	76.643056E+0
215	15.039993E+0	25.216709E+0	1.531322E+3	76.643056E+0
216	17.912594E+0	25.216709E+0	1.531322E+3	76.643056E+0
217	20.234230E+0	25.216709E+0	1.531322E+3	76.643056E+0
218	21.917596E+0	25.216709E+0	1.531322E+3	76.643056E+0
219	22.926431E+0	25.216709E+0	1.531322E+3	76.643056E+0
220	23.276968E+0	25.216709E+0	1.531322E+3	76.643056E+0
221	22.305859E+0	29.296330E+0	1.628605E+3	76.380449E+0
222	22.305859E+0	29.296330E+0	1.628605E+3	76.380449E+0
223	21.227350E+0	29.296330E+0	1.628605E+3	76.380449E+0
224	18.631141E+0	29.296330E+0	1.628605E+3	76.380449E+0
225	18.631141E+0	29.221039E+0	1.626809E+3	76.851926E+0
226	17.405846E+0	29.221039E+0	1.626809E+3	76.851926E+0
227	16.387953E+0	29.221039E+0	1.626809E+3	76.851926E+0
228	15.653253E+0	29.221039E+0	1.626809E+3	76.851926E+0
229	15.235028E+0	28.002879E+0	1.597761E+3	81.924037E+0
230	15.122710E+0	28.002879E+0	1.597761E+3	81.924037E+0
231	15.265151E+0	28.002879E+0	1.597761E+3	81.924037E+0
232	15.578124E+0	28.002879E+0	1.597761E+3	81.924037E+0
233	15.955251E+0	26.243052E+0	1.555796E+3	81.972222E+0
234	16.281220E+0	26.243052E+0	1.555796E+3	81.972222E+0
235	16.445930E+0	26.243052E+0	1.555796E+3	81.972222E+0
236	16.358093E+0	26.243052E+0	1.555796E+3	81.972222E+0
237	15.956897E+0	24.606421E+0	1.516769E+3	80.713880E+0
238	15.220515E+0	24.606421E+0	1.516769E+3	80.713880E+0
239	14.170558E+0	24.606421E+0	1.516769E+3	80.713880E+0
240	12.871973E+0	24.606421E+0	1.516769E+3	80.713880E+0
241	11.428363E+0	23.212121E+0	1.483520E+3	79.561870E+0
242	9.973118E+0	23.212121E+0	1.483520E+3	79.561870E+0
243	8.657227E+0	23.212121E+0	1.483520E+3	79.561870E+0
244	7.634912E+0	23.212121E+0	1.483520E+3	79.561870E+0
245	7.014086E+0	21.491504E+0	1.442490E+3	77.504071E+0
246	7.014086E+0	21.491504E+0	1.442490E+3	77.504071E+0
247	7.609146E+0	21.491504E+0	1.442490E+3	77.504071E+0
248	8.863780E+0	21.491504E+0	1.442490E+3	77.504071E+0
249	13.212060E+0	19.858342E+0	1.403545E+3	76.623975E+0
250	16.111079E+0	19.858342E+0	1.403545E+3	76.623975E+0
251	16.111079E+0	19.858342E+0	1.403545E+3	76.623975E+0
252	19.294690E+0	19.858342E+0	1.403545E+3	76.623975E+0
253	25.773382E+0	18.605151E+0	1.373661E+3	79.189924E+0
254	25.773382E+0	18.605151E+0	1.373661E+3	79.189924E+0
255	28.689340E+0	18.605151E+0	1.373661E+3	79.189924E+0
256	31.163172E+0	18.605151E+0	1.373661E+3	79.189924E+0
257	34.313500E+0	17.491213E+0	1.347098E+3	83.502498E+0
258	34.313500E+0	17.491213E+0	1.347098E+3	83.502498E+0
259	34.873961E+0	17.491213E+0	1.347098E+3	83.502498E+0
260	34.767230E+0	17.491213E+0	1.347098E+3	83.502498E+0
261	34.062113E+0	15.834956E+0	1.307603E+3	86.154212E+0
262	32.868064E+0	15.834956E+0	1.307603E+3	86.154212E+0
263	29.581792E+0	15.834956E+0	1.307603E+3	86.154212E+0
264	29.581792E+0	15.834956E+0	1.307603E+3	86.154212E+0
265	26.104510E+0	13.525626E+0	1.252534E+3	86.096560E+0
266	24.617991E+0	13.525626E+0	1.252534E+3	86.096560E+0
267	24.617991E+0	13.525626E+0	1.252534E+3	86.096560E+0
268	23.410040E+0	13.525626E+0	1.252534E+3	86.096560E+0
269	22.511494E+0	10.880106E+0	1.189449E+3	86.119930E+0
270	21.550703E+0	10.880106E+0	1.189449E+3	86.119930E+0
271	21.550703E+0	10.880106E+0	1.189449E+3	86.119930E+0
272	21.199733E+0	10.880106E+0	1.189449E+3	86.119930E+0
273	21.199733E+0	10.880106E+0	1.189449E+3	86.119930E+0
274	20.985712E+0	8.340881E+0	1.128898E+3	86.993511E+0
275	19.950469E+0	8.340881E+0	1.128898E+3	86.993511E+0
276	19.950469E+0	8.340881E+0	1.128898E+3	86.993511E+0
277	18.982290E+0	6.162779E+0	1.076959E+3	84.921708E+0
278	17.675956E+0	6.162779E+0	1.076959E+3	84.921708E+0
279	16.056564E+0	6.162779E+0	1.076959E+3	84.921708E+0
280	14.192380E+0	6.162779E+0	1.076959E+3	84.921708E+0
281	10.184514E+0	6.162779E+0	1.076959E+3	84.921708E+0
282	8.328571E+0	4.107787E+0	1.027955E+3	82.770792E+0
283	8.328571E+0	4.107787E+0	1.027955E+3	82.770792E+0
284	6.776477E+0	4.107787E+0	1.027955E+3	82.770792E+0
285	5.669801E+0	4.107787E+0	1.027955E+3	82.770792E+0
286	5.210988E+0	2.044642E+0	978.756856E+0	81.223353E+0
287	5.210988E+0	2.044642E+0	978.756856E+0	81.223353E+0
288	7.348753E+0	2.044642E+0	978.756856E+0	81.223353E+0
289	7.348753E+0	2.044642E+0	978.756856E+0	81.223353E+0
290	9.296886E+0	546.114640E-3	943.022734E+0	81.944302E+0
291	11.682552E+0	546.114640E-3	943.022734E+0	81.944302E+0
292	14.345800E+0	546.114640E-3	943.022734E+0	81.944302E+0
293	17.102854E+0	-454.058103E-3	919.172461E+0	82.589082E+0
294	19.761376E+0	-454.058103E-3	919.172461E+0	82.589082E+0
295	22.136545E+0	-454.058103E-3	919.172461E+0	82.589082E+0
296	24.066419E+0	-454.058103E-3	919.172461E+0	82.589082E+0
297	25.425161E+0	-454.058103E-3	919.172461E+0	82.589082E+0
298	26.132887E+0	-1.072701E+0	904.420203E+0	82.291541E+0
299	26.161237E+0	-1.072701E+0	904.420203E+0	82.291541E+0
300	25.534173E+0	-1.072701E+0	904.420203E+0	82.291541E+0
301	24.323981E+0	-2.025304E+0	881.704279E+0	82.686959E+0
302	22.642907E+0	-2.025304E+0	881.704279E+0	82.686959E+0
303	20.631288E+0	-2.025304E+0	881.704279E+0	82.686959E+0
304	16.232122E+0	-2.025304E+0	881.704279E+0	82.686959E+0
305	14.134844E+0	-2.025304E+0	881.704279E+0	82.686959E+0
306	14.134844E+0	-3.186782E+0	854.007508E+0	82.640641E+0
307	10.680199E+0	-3.186782E+0	854.007508E+0	82.640641E+0
308	10.680199E+0	-3.186782E+0	854.007508E+0	82.640641E+0
309	9.422369E+0	-3.186782E+0	854.007508E+0	82.640641E+0
310	8.471571E+0	-4.996340E+0	810.856516E+0	80.372903E+0
311	7.772597E+0	-4.996340E+0	810.856516E+0	80.372903E+0
312	7.238434E+0	-4.996340E+0	810.856516E+0	80.372903E+0
313	6.761566E+0	-6.845995E+0	766.749345E+0	78.851231E+0
314	6.227403E+0	-6.845995E+0	766.749345E+0	78.851231E+0
315	5.528429E+0	-6.845995E+0	766.749345E+0	78.851231E+0
316	4.577631E+0	-6.845995E+0	766.749345E+0	78.851231E+0
317	3.319801E+0	-6.845995E+0	766.749345E+0	78.851231E+0
318	1.739547E+0	-8.326516E+0	731.444617E+0	77.446946E+0
319	-2.232122E+0	-8.326516E+0	731.444617E+0	77.446946E+0
320	-2.232122E+0	-8.326516E+0	731.444617E+0	77.446946E+0
321	-4.443355E+0	-9.644498E+0	700.015806E+0	83.367498E+0
322	-6.631288E+0	-9.644498E+0	700.015806E+0	83.367498E+0
323	-10.323981E+0	-9.644498E+0	700.015806E+0	83.367498E+0
324	-10.323981E+0	-9.644498E+0	700.015806E+0	83.367498E+0
325	-11.534173E+0	-9.644498E+0	700.015806E+0	83.367498E+0
326	-12.132887E+0	-10.177474E+0	687.306395E+0	83.875849E+0
327	-12.132887E+0	-10.177474E+0	687.306395E+0	83.875849E+0
328	-11.425161E+0	-10.177474E+0	687.306395E+0	83.875849E+0
329	-10.066419E+0	-10.177474E+0	687.306395E+0	83.875849E+0
330	-8.136545E+0	-9.476990E+0	704.010240E+0	81.985514E+0
331	-5.761376E+0	-9.476990E+0	704.010240E+0	81.985514E+0
332	-345.800300E-3	-9.476990E+0	704.010240E+0	81.985514E+0
333	-345.800300E-3	-9.476990E+0	704.010240E+0	81.985514E+0
334	2.317448E+0	-8.029662E+0	738.523444E+0	81.370861E+0
335	4.703114E+0	-8.029662E+0	738.523444E+0	81.370861E+0
336	8.038760E+0	-8.029662E+0	738.523444E+0	81.370861E+0
337	8.038760E+0	-8.029662E+0	738.523444E+0	81.370861E+0
338	8.877073E+0	-6.359481E+0	778.350847E+0	83.175711E+0
339	8.330199E+0	-6.359481E+0	778.350847E+0	83.175711E+0
340	7.223523E+0	-6.359481E+0	778.350847E+0	83.175711E+0
341	7.223523E+0	-6.359481E+0	778.350847E+0	83.175711E+0
342	5.671429E+0	-4.856531E+0	814.190415E+0	79.305849E+0
343	1.810145E+0	-4.856531E+0	814.190415E+0	79.305849E+0
344	1.810145E+0	-4.856531E+0	814.190415E+0	79.305849E+0
345	-192.379730E-3	-4.856531E+0	814.190415E+0	79.305849E+0
346	-2.056564E+0	-3.956612E+0	835.650014E+0	80.860791E+0
347	-3.675956E+0	-3.956612E+0	835.650014E+0	80.860791E+0
348	-5.950469E+0	-3.956612E+0	835.650014E+0	80.860791E+0
349	-5.950469E+0	-3.956612E+0	835.650014E+0	80.860791E+0
350	-6.985712E+0	-3.568268E+0	844.910541E+0	77.452707E+0
351	-6.985712E+0	-3.568268E+0	844.910541E+0	77.452707E+0
352	-7.199733E+0	-3.568268E+0	844.910541E+0	77.452707E+0
353	-7.349768E+0	-3.568268E+0	844.910541E+0	77.452707E+0
354	-7.550703E+0	-2.804857E+0	863.114949E+0	80.622593E+0
355	-7.909423E+0	-2.804857E+0	863.114949E+0	80.622593E+0
356	-9.410040E+0	-2.804857E+0	863.114949E+0	80.622593E+0
357	-9.410040E+0	-2.804857E+0	863.114949E+0	80.622593E+0
358	-10.617991E+0	-1.240855E+0	900.410390E+0	82.086580E+0
359	-13.796024E+0	-1.240855E+0	900.410390E+0	82.086580E+0
360	-13.796024E+0	-1.240855E+0	900.410390E+0	82.086580E+0
361	-15.581792E+0	-1.240855E+0	900.410390E+0	82.086580E+0
362	-17.323514E+0	772.114419E-3	948.411959E+0	80.206393E+0
363	-18.868064E+0	772.114419E-3	948.411959E+0	80.206393E+0
364	-20.062113E+0	772.114419E-3	948.411959E+0	80.206393E+0
365	-20.767230E+0	772.114419E-3	948.411959E+0	80.206393E+0
366	-20.313500E+0	2.917713E+0	999.576229E+0	79.066093E+0
367	-20.313500E+0	2.917713E+0	999.576229E+0	79.066093E+0
368	-19.065782E+0	2.917713E+0	999.576229E+0	79.066093E+0
369	-17.163172E+0	2.917713E+0	999.576229E+0	79.066093E+0
370	-14.689340E+0	5.413096E+0	1.059082E+3	79.959246E+0
371	-11.773382E+0	5.413096E+0	1.059082E+3	79.959246E+0
372	-5.294690E+0	5.413096E+0	1.059082E+3	79.959246E+0
373	-5.294690E+0	5.413096E+0	1.059082E+3	79.959246E+0
374	787.940180E-3	8.128328E+0	1.123829E+3	79.623440E+0
375	787.940180E-3	8.128328E+0	1.123829E+3	79.623440E+0
376	3.243968E+0	8.128328E+0	1.123829E+3	79.623440E+0
377	6.390854E+0	8.128328E+0	1.123829E+3	79.623440E+0
378	6.985914E+0	10.789151E+0	1.187280E+3	77.783182E+0
379	6.951487E+0	10.789151E+0	1.187280E+3	77.783182E+0
380	6.365088E+0	10.789151E+0	1.187280E+3	77.783182E+0
381	5.342773E+0	12.736782E+0	1.233723E+3	77.007181E+0
382	5.342773E+0	12.736782E+0	1.233723E+3	77.007181E+0
383	4.026882E+0	12.736782E+0	1.233723E+3	77.007181E+0
384	2.571637E+0	12.736782E+0	1.233723E+3	77.007181E+0
385	-170.557710E-3	12.736782E+0	1.233723E+3	77.007181E+0
386	-170.557710E-3	14.086901E+0	1.265918E+3	77.519814E+0
387	-1.956897E+0	14.086901E+0	1.265918E+3	77.519814E+0
388	-1.956897E+0	14.086901E+0	1.265918E+3	77.519814E+0
389	-2.358093E+0	14.086901E+0	1.265918E+3	77.519814E+0
390	-2.281220E+0	14.565075E+0	1.277321E+3	76.687893E+0
391	-2.281220E+0	14.565075E+0	1.277321E+3	76.687893E+0
392	-1.955251E+0	14.565075E+0	1.277321E+3	76.687893E+0
393	-1.578124E+0	14.565075E+0	1.277321E+3	76.687893E+0
394	-1.265151E+0	14.861085E+0	1.284380E+3	80.797431E+0
395	-1.122710E+0	14.861085E+0	1.284380E+3	80.797431E+0
396	-1.235028E+0	14.861085E+0	1.284380E+3	80.797431E+0
397	-2.387953E+0	14.861085E+0	1.284380E+3	80.797431E+0
398	-3.405846E+0	15.566643E+0	1.301205E+3	79.115021E+0
399	-3.405846E+0	15.566643E+0	1.301205E+3	79.115021E+0
400	-5.951392E+0	15.566643E+0	1.301205E+3	79.115021E+0
