mercredi 25 mars 2020	17:43:22	Sampling Period : 50  ms		CL

t	Alpha [deg]	Position [cm]	X [pixel]	Y [pixel]	  	  	  	  
1354	8.814905E+0	-14.210716E+0	591.129069E+0	79.875904E+0
1355	8.822797E+0	-14.210716E+0	591.129069E+0	79.875904E+0
1356	8.830690E+0	-15.039003E+0	571.377622E+0	79.182495E+0
1357	7.173727E+0	-15.039003E+0	571.377622E+0	79.182495E+0
1358	7.173337E+0	-15.039003E+0	571.377622E+0	79.182495E+0
1359	7.172947E+0	-15.039003E+0	571.377622E+0	79.182495E+0
1360	7.172557E+0	-15.839664E+0	552.284934E+0	80.595197E+0
1361	5.562838E+0	-15.839664E+0	552.284934E+0	80.595197E+0
1362	5.554441E+0	-15.839664E+0	552.284934E+0	80.595197E+0
1363	5.546044E+0	-15.839664E+0	552.284934E+0	80.595197E+0
1364	5.537647E+0	-16.541643E+0	535.545434E+0	82.697481E+0
1365	5.529251E+0	-16.541643E+0	535.545434E+0	82.697481E+0
1366	4.109877E+0	-16.541643E+0	535.545434E+0	82.697481E+0
1367	4.094460E+0	-16.541643E+0	535.545434E+0	82.697481E+0
1368	4.079044E+0	-17.223671E+0	519.281703E+0	80.437514E+0
1369	2.692752E+0	-17.223671E+0	519.281703E+0	80.437514E+0
1370	2.670516E+0	-17.223671E+0	519.281703E+0	80.437514E+0
1371	2.648279E+0	-17.223671E+0	519.281703E+0	80.437514E+0
1372	2.626042E+0	-17.892527E+0	503.332037E+0	80.698627E+0
1373	1.259403E+0	-17.892527E+0	503.332037E+0	80.698627E+0
1374	1.230477E+0	-17.892527E+0	503.332037E+0	80.698627E+0
1375	1.201548E+0	-17.892527E+0	503.332037E+0	80.698627E+0
1376	1.172627E+0	-18.694819E+0	484.200470E+0	78.034548E+0
1377	1.143702E+0	-18.694819E+0	484.200470E+0	78.034548E+0
1378	-497.829060E-3	-18.694819E+0	484.200470E+0	78.034548E+0
1379	-534.777250E-3	-18.694819E+0	484.200470E+0	78.034548E+0
1380	-571.725440E-3	-19.135282E+0	473.697118E+0	79.074616E+0
1381	-608.674369E-3	-19.135282E+0	473.697118E+0	79.074616E+0
1382	-1.530953E+0	-19.135282E+0	473.697118E+0	79.074616E+0
1383	-1.572306E+0	-19.135282E+0	473.697118E+0	79.074616E+0
1384	-1.613660E+0	-19.451844E+0	466.148326E+0	79.445438E+0
1385	-2.291303E+0	-19.451844E+0	466.148326E+0	79.445438E+0
1386	-2.335820E+0	-19.451844E+0	466.148326E+0	79.445438E+0
1387	-2.380338E+0	-19.451844E+0	466.148326E+0	79.445438E+0
1388	-2.424856E+0	-19.189347E+0	472.407886E+0	79.474983E+0
1389	-2.469376E+0	-19.189347E+0	472.407886E+0	79.474983E+0
1390	-1.986273E+0	-19.189347E+0	472.407886E+0	79.474983E+0
1391	-2.028167E+0	-19.189347E+0	472.407886E+0	79.474983E+0
1392	-2.070060E+0	-19.073319E+0	475.174707E+0	79.182436E+0
1393	-2.111954E+0	-19.073319E+0	475.174707E+0	79.182436E+0
1394	-1.920636E+0	-19.073319E+0	475.174707E+0	79.182436E+0
1395	-1.961366E+0	-19.073319E+0	475.174707E+0	79.182436E+0
1396	-2.002097E+0	-19.004326E+0	476.819929E+0	78.046738E+0
1397	-2.042830E+0	-19.004326E+0	476.819929E+0	78.046738E+0
1398	-1.944887E+0	-19.004326E+0	476.819929E+0	78.046738E+0
1399	-1.984930E+0	-19.004326E+0	476.819929E+0	78.046738E+0
1400	-2.024974E+0	-19.045742E+0	475.832316E+0	77.090310E+0
1401	-2.148263E+0	-19.045742E+0	475.832316E+0	77.090310E+0
1402	-2.188721E+0	-19.045742E+0	475.832316E+0	77.090310E+0
1403	-2.229178E+0	-19.045742E+0	475.832316E+0	77.090310E+0
1404	-2.269637E+0	-19.045742E+0	475.832316E+0	77.090310E+0
1405	-2.310094E+0	-19.045742E+0	475.832316E+0	77.090310E+0
1406	-2.350550E+0	-19.045742E+0	475.832316E+0	77.090310E+0
1407	-2.391008E+0	-19.045742E+0	475.832316E+0	77.090310E+0
1408	-2.431464E+0	-19.198058E+0	472.200147E+0	77.257717E+0
1409	-2.778079E+0	-19.198058E+0	472.200147E+0	77.257717E+0
1410	-2.820060E+0	-19.198058E+0	472.200147E+0	77.257717E+0
1411	-2.862040E+0	-19.198058E+0	472.200147E+0	77.257717E+0
1412	-2.904021E+0	-19.101582E+0	474.500727E+0	76.653417E+0
1413	-2.946002E+0	-19.101582E+0	474.500727E+0	76.653417E+0
1414	-2.794067E+0	-19.101582E+0	474.500727E+0	76.653417E+0
1415	-2.835087E+0	-19.101582E+0	474.500727E+0	76.653417E+0
1416	-2.876097E+0	-19.002881E+0	476.854371E+0	79.701796E+0
1417	-2.917113E+0	-19.002881E+0	476.854371E+0	79.701796E+0
1418	-2.759739E+0	-19.002881E+0	476.854371E+0	79.701796E+0
1419	-2.799768E+0	-19.002881E+0	476.854371E+0	79.701796E+0
1420	-2.839797E+0	-19.022482E+0	476.386966E+0	79.487467E+0
1421	-2.879825E+0	-19.022482E+0	476.386966E+0	79.487467E+0
1422	-2.959252E+0	-19.022482E+0	476.386966E+0	79.487467E+0
1423	-2.999477E+0	-19.022482E+0	476.386966E+0	79.487467E+0
1424	-3.039704E+0	-19.022553E+0	476.385284E+0	80.555007E+0
1425	-3.080070E+0	-19.022553E+0	476.385284E+0	80.555007E+0
1426	-3.120294E+0	-19.022553E+0	476.385284E+0	80.555007E+0
1427	-3.160519E+0	-19.022553E+0	476.385284E+0	80.555007E+0
1428	-3.200745E+0	-19.046437E+0	475.815723E+0	78.986358E+0
1429	-3.288979E+0	-19.046437E+0	475.815723E+0	78.986358E+0
1430	-3.329443E+0	-19.046437E+0	475.815723E+0	78.986358E+0
1431	-3.369908E+0	-19.046437E+0	475.815723E+0	78.986358E+0
1432	-3.410372E+0	-19.026375E+0	476.294131E+0	78.676641E+0
1433	-3.410511E+0	-19.026375E+0	476.294131E+0	78.676641E+0
1434	-3.450781E+0	-19.026375E+0	476.294131E+0	78.676641E+0
1435	-3.491041E+0	-19.026375E+0	476.294131E+0	78.676641E+0
1436	-3.531303E+0	-19.023837E+0	476.354654E+0	78.101100E+0
1437	-3.566465E+0	-19.023837E+0	476.354654E+0	78.101100E+0
1438	-3.606703E+0	-19.023837E+0	476.354654E+0	78.101100E+0
1439	-3.646942E+0	-19.023837E+0	476.354654E+0	78.101100E+0
1440	-3.687180E+0	-19.021613E+0	476.407692E+0	77.166434E+0
1441	-3.727419E+0	-19.021613E+0	476.407692E+0	77.166434E+0
1442	-3.763186E+0	-19.021613E+0	476.407692E+0	77.166434E+0
1443	-3.803402E+0	-19.021613E+0	476.407692E+0	77.166434E+0
1444	-3.843620E+0	-19.024090E+0	476.348613E+0	76.933709E+0
1445	-3.888816E+0	-19.024090E+0	476.348613E+0	76.933709E+0
1446	-3.929055E+0	-19.024090E+0	476.348613E+0	76.933709E+0
1447	-3.969296E+0	-19.024090E+0	476.348613E+0	76.933709E+0
1448	-4.009537E+0	-19.023784E+0	476.355928E+0	76.527870E+0
1449	-4.049161E+0	-19.023784E+0	476.355928E+0	76.527870E+0
1450	-4.089399E+0	-19.023784E+0	476.355928E+0	76.527870E+0
1451	-4.129637E+0	-19.023784E+0	476.355928E+0	76.527870E+0
1452	-4.169875E+0	-19.037862E+0	476.020202E+0	76.573048E+0
1453	-4.238411E+0	-19.037862E+0	476.020202E+0	76.573048E+0
1454	-4.278792E+0	-19.037862E+0	476.020202E+0	76.573048E+0
1455	-4.319175E+0	-19.037862E+0	476.020202E+0	76.573048E+0
1456	-4.359556E+0	-19.032079E+0	476.158119E+0	76.773330E+0
1457	-4.388301E+0	-19.032079E+0	476.158119E+0	76.773330E+0
1458	-4.428622E+0	-19.032079E+0	476.158119E+0	76.773330E+0
1459	-4.468942E+0	-19.032079E+0	476.158119E+0	76.773330E+0
1460	-4.509263E+0	-19.024304E+0	476.343517E+0	77.710398E+0
1461	-4.533957E+0	-19.024304E+0	476.343517E+0	77.710398E+0
1462	-4.574200E+0	-19.024304E+0	476.343517E+0	77.710398E+0
1463	-4.614443E+0	-19.024304E+0	476.343517E+0	77.710398E+0
1464	-4.654687E+0	-19.042617E+0	475.906818E+0	77.942929E+0
1465	-4.731741E+0	-19.042617E+0	475.906818E+0	77.942929E+0
1466	-4.772164E+0	-19.042617E+0	475.906818E+0	77.942929E+0
1467	-4.812591E+0	-19.042617E+0	475.906818E+0	77.942929E+0
1468	-4.853019E+0	-19.026996E+0	476.279335E+0	79.220541E+0
1469	-4.893445E+0	-19.026996E+0	476.279335E+0	79.220541E+0
1470	-4.902474E+0	-19.026996E+0	476.279335E+0	79.220541E+0
1471	-4.942746E+0	-19.026996E+0	476.279335E+0	79.220541E+0
1472	-4.983018E+0	-19.048112E+0	475.775794E+0	79.481151E+0
1473	-5.065735E+0	-19.048112E+0	475.775794E+0	79.481151E+0
1474	-5.106231E+0	-19.048112E+0	475.775794E+0	79.481151E+0
1475	-5.146716E+0	-19.048112E+0	475.775794E+0	79.481151E+0
1476	-5.187208E+0	-19.044557E+0	475.860561E+0	79.632431E+0
1477	-5.227702E+0	-19.044557E+0	475.860561E+0	79.632431E+0
1478	-5.261060E+0	-19.044557E+0	475.860561E+0	79.632431E+0
1479	-5.301533E+0	-19.044557E+0	475.860561E+0	79.632431E+0
1480	-5.342015E+0	-19.030439E+0	476.197217E+0	79.424701E+0
1481	-5.382508E+0	-19.030439E+0	476.197217E+0	79.424701E+0
1482	-5.394637E+0	-19.030439E+0	476.197217E+0	79.424701E+0
1483	-5.435018E+0	-19.030439E+0	476.197217E+0	79.424701E+0
1484	-5.475422E+0	-19.030439E+0	476.197217E+0	79.424701E+0
1485	-5.515847E+0	-19.032480E+0	476.148548E+0	78.813535E+0
1486	-5.556299E+0	-19.032480E+0	476.148548E+0	78.813535E+0
1487	-5.600892E+0	-19.032480E+0	476.148548E+0	78.813535E+0
1488	-5.641442E+0	-19.026858E+0	476.282619E+0	78.181905E+0
1489	-5.682044E+0	-19.026858E+0	476.282619E+0	78.181905E+0
1490	-5.711404E+0	-19.026858E+0	476.282619E+0	78.181905E+0
1491	-5.752079E+0	-19.026858E+0	476.282619E+0	78.181905E+0
1492	-5.792833E+0	-19.026858E+0	476.282619E+0	78.181905E+0
1493	-5.833682E+0	-19.016367E+0	476.532785E+0	77.688120E+0
1494	-5.853559E+0	-19.016367E+0	476.532785E+0	77.688120E+0
1495	-5.894544E+0	-19.016367E+0	476.532785E+0	77.688120E+0
1496	-5.935667E+0	-19.022218E+0	476.393275E+0	77.485624E+0
1497	-5.988725E+0	-19.022218E+0	476.393275E+0	77.485624E+0
1498	-6.030273E+0	-19.022218E+0	476.393275E+0	77.485624E+0
1499	-6.072042E+0	-19.022218E+0	476.393275E+0	77.485624E+0
1500	-6.114060E+0	-19.022218E+0	476.393275E+0	77.485624E+0
1501	-6.156362E+0	-19.026401E+0	476.293508E+0	77.261911E+0
1502	-6.198982E+0	-19.026401E+0	476.293508E+0	77.261911E+0
1503	-6.250368E+0	-19.026401E+0	476.293508E+0	77.261911E+0
1504	-6.293792E+0	-19.019373E+0	476.461117E+0	76.717597E+0
1505	-6.337663E+0	-19.019373E+0	476.461117E+0	76.717597E+0
1506	-6.367906E+0	-19.019373E+0	476.461117E+0	76.717597E+0
1507	-6.412764E+0	-19.019373E+0	476.461117E+0	76.717597E+0
1508	-6.458239E+0	-19.019373E+0	476.461117E+0	76.717597E+0
1509	-6.504397E+0	-19.019973E+0	476.446798E+0	77.130135E+0
1510	-6.551303E+0	-19.019973E+0	476.446798E+0	77.130135E+0
1511	-6.600242E+0	-19.019973E+0	476.446798E+0	77.130135E+0
1512	-6.648885E+0	-19.005571E+0	476.790232E+0	78.443555E+0
1513	-6.698517E+0	-19.005571E+0	476.790232E+0	78.443555E+0
1514	-6.720285E+0	-19.005571E+0	476.790232E+0	78.443555E+0
1515	-6.772021E+0	-19.005571E+0	476.790232E+0	78.443555E+0
1516	-6.825034E+0	-19.005571E+0	476.790232E+0	78.443555E+0
1517	-6.879425E+0	-19.009438E+0	476.698020E+0	78.717822E+0
1518	-6.935308E+0	-19.009438E+0	476.698020E+0	78.717822E+0
1519	-7.000566E+0	-19.009438E+0	476.698020E+0	78.717822E+0
1520	-7.059817E+0	-19.009438E+0	476.698020E+0	78.717822E+0
1521	-7.120919E+0	-19.003394E+0	476.842146E+0	79.453384E+0
1522	-7.184004E+0	-19.003394E+0	476.842146E+0	79.453384E+0
1523	-7.237053E+0	-19.003394E+0	476.842146E+0	79.453384E+0
1524	-7.304448E+0	-19.003394E+0	476.842146E+0	79.453384E+0
1525	-7.374237E+0	-19.003709E+0	476.834628E+0	80.432724E+0
1526	-7.446569E+0	-19.003709E+0	476.834628E+0	80.432724E+0
1527	-7.522229E+0	-19.003709E+0	476.834628E+0	80.432724E+0
1528	-7.600104E+0	-19.003709E+0	476.834628E+0	80.432724E+0
1529	-7.680979E+0	-18.995647E+0	477.026878E+0	80.384577E+0
1530	-7.748806E+0	-18.995647E+0	477.026878E+0	80.384577E+0
1531	-7.836074E+0	-18.995647E+0	477.026878E+0	80.384577E+0
1532	-7.926815E+0	-18.995647E+0	477.026878E+0	80.384577E+0
1533	-8.021191E+0	-18.995822E+0	477.022699E+0	79.856573E+0
1534	-8.119718E+0	-18.995822E+0	477.022699E+0	79.856573E+0
1535	-8.221846E+0	-18.995822E+0	477.022699E+0	79.856573E+0
1536	-8.328078E+0	-18.995822E+0	477.022699E+0	79.856573E+0
1537	-8.438581E+0	-18.994345E+0	477.057935E+0	79.149542E+0
1538	-8.550536E+0	-18.994345E+0	477.057935E+0	79.149542E+0
1539	-8.670018E+0	-18.994345E+0	477.057935E+0	79.149542E+0
1540	-8.794216E+0	-18.994345E+0	477.057935E+0	79.149542E+0
1541	-8.923276E+0	-18.988485E+0	477.197654E+0	78.327677E+0
1542	-9.045558E+0	-18.988485E+0	477.197654E+0	78.327677E+0
1543	-9.184686E+0	-18.988485E+0	477.197654E+0	78.327677E+0
1544	-9.329071E+0	-18.988485E+0	477.197654E+0	78.327677E+0
1545	-9.478833E+0	-18.974962E+0	477.520131E+0	78.100403E+0
1546	-9.606897E+0	-18.974962E+0	477.520131E+0	78.100403E+0
1547	-9.767603E+0	-18.974962E+0	477.520131E+0	78.100403E+0
1548	-9.933999E+0	-18.974962E+0	477.520131E+0	78.100403E+0
1549	-10.106172E+0	-18.975689E+0	477.502789E+0	77.632860E+0
1550	-10.285665E+0	-18.975689E+0	477.502789E+0	77.632860E+0
1551	-10.469629E+0	-18.975689E+0	477.502789E+0	77.632860E+0
1552	-10.659585E+0	-18.975689E+0	477.502789E+0	77.632860E+0
1553	-10.855580E+0	-18.973882E+0	477.545897E+0	77.232821E+0
1554	-11.057666E+0	-18.973882E+0	477.545897E+0	77.232821E+0
1555	-11.262217E+0	-18.973882E+0	477.545897E+0	77.232821E+0
1556	-11.476522E+0	-18.973882E+0	477.545897E+0	77.232821E+0
1557	-11.696991E+0	-18.965238E+0	477.752027E+0	78.164792E+0
1558	-11.906209E+0	-18.965238E+0	477.752027E+0	78.164792E+0
1559	-12.138866E+0	-18.965238E+0	477.752027E+0	78.164792E+0
1560	-12.377647E+0	-18.965238E+0	477.752027E+0	78.164792E+0
1561	-12.622524E+0	-18.959493E+0	477.889007E+0	78.790288E+0
1562	-12.873455E+0	-18.959493E+0	477.889007E+0	78.790288E+0
1563	-13.118854E+0	-18.959493E+0	477.889007E+0	78.790288E+0
1564	-13.381701E+0	-18.959493E+0	477.889007E+0	78.790288E+0
1565	-13.650439E+0	-18.966566E+0	477.720346E+0	79.491759E+0
1566	-13.924996E+0	-18.966566E+0	477.720346E+0	79.491759E+0
1567	-14.219517E+0	-18.966566E+0	477.720346E+0	79.491759E+0
1568	-14.505546E+0	-18.966566E+0	477.720346E+0	79.491759E+0
1569	-14.797142E+0	-18.961215E+0	477.847949E+0	80.032448E+0
1570	-15.094203E+0	-18.961215E+0	477.847949E+0	80.032448E+0
1571	-15.385868E+0	-18.961215E+0	477.847949E+0	80.032448E+0
1572	-15.693489E+0	-18.961215E+0	477.847949E+0	80.032448E+0
1573	-16.006247E+0	-18.957656E+0	477.932818E+0	80.527059E+0
1574	-16.324027E+0	-18.957656E+0	477.932818E+0	80.527059E+0
1575	-16.639556E+0	-18.957656E+0	477.932818E+0	80.527059E+0
1576	-16.966960E+0	-18.957656E+0	477.932818E+0	80.527059E+0
1577	-17.299024E+0	-18.957656E+0	477.932818E+0	80.527059E+0
1578	-17.635605E+0	-18.940971E+0	478.330682E+0	79.636701E+0
1579	-17.976579E+0	-18.940971E+0	478.330682E+0	79.636701E+0
1580	-18.288274E+0	-18.940971E+0	478.330682E+0	79.636701E+0
1581	-18.637470E+0	-18.923658E+0	478.743549E+0	79.313323E+0
1582	-18.990665E+0	-18.923658E+0	478.743549E+0	79.313323E+0
1583	-19.312926E+0	-18.923658E+0	478.743549E+0	79.313323E+0
1584	-19.673559E+0	-18.923658E+0	478.743549E+0	79.313323E+0
1585	-20.037799E+0	-18.919549E+0	478.841527E+0	78.429916E+0
1586	-20.405521E+0	-18.919549E+0	478.841527E+0	78.429916E+0
1587	-20.768347E+0	-18.919549E+0	478.841527E+0	78.429916E+0
1588	-21.142627E+0	-18.919549E+0	478.841527E+0	78.429916E+0
1589	-21.520025E+0	-18.858536E+0	480.296460E+0	78.437533E+0
1590	-21.777779E+0	-18.858536E+0	480.296460E+0	78.437533E+0
1591	-22.160442E+0	-18.858536E+0	480.296460E+0	78.437533E+0
1592	-22.545869E+0	-18.858536E+0	480.296460E+0	78.437533E+0
1593	-22.933950E+0	-18.146524E+0	497.275202E+0	78.462702E+0
1594	-23.324590E+0	-18.146524E+0	497.275202E+0	78.462702E+0
1595	-22.286497E+0	-18.146524E+0	497.275202E+0	78.462702E+0
1596	-22.674760E+0	-18.146524E+0	497.275202E+0	78.462702E+0
1597	-23.065255E+0	-15.894449E+0	550.978520E+0	76.206444E+0
1598	-23.457873E+0	-15.894449E+0	550.978520E+0	76.206444E+0
1599	-19.325843E+0	-15.894449E+0	550.978520E+0	76.206444E+0
1600	-19.699884E+0	-15.894449E+0	550.978520E+0	76.206444E+0
1601	-20.075750E+0	-12.771169E+0	625.456741E+0	75.337580E+0
1602	-20.453340E+0	-12.771169E+0	625.456741E+0	75.337580E+0
1603	-14.554764E+0	-12.771169E+0	625.456741E+0	75.337580E+0
1604	-14.904281E+0	-12.771169E+0	625.456741E+0	75.337580E+0
1605	-15.255226E+0	-9.675402E+0	699.278882E+0	75.520150E+0
1606	-15.607501E+0	-9.675402E+0	699.278882E+0	75.520150E+0
1607	-9.738518E+0	-9.675402E+0	699.278882E+0	75.520150E+0
1608	-10.062201E+0	-9.675402E+0	699.278882E+0	75.520150E+0
1609	-10.386912E+0	-6.830384E+0	767.121601E+0	81.055912E+0
1610	-10.712546E+0	-6.830384E+0	767.121601E+0	81.055912E+0
1611	-5.320513E+0	-6.830384E+0	767.121601E+0	81.055912E+0
1612	-5.619220E+0	-6.830384E+0	767.121601E+0	81.055912E+0
1613	-5.918522E+0	-3.954724E+0	835.695040E+0	80.199589E+0
1614	-6.218305E+0	-3.954724E+0	835.695040E+0	80.199589E+0
1615	-738.369396E-3	-3.954724E+0	835.695040E+0	80.199589E+0
1616	-1.009999E+0	-3.954724E+0	835.695040E+0	80.199589E+0
1617	-1.281742E+0	-1.422303E+0	896.083543E+0	80.499301E+0
1618	3.536695E+0	-1.422303E+0	896.083543E+0	80.499301E+0
1619	3.290434E+0	-1.422303E+0	896.083543E+0	80.499301E+0
1620	3.044453E+0	-1.422303E+0	896.083543E+0	80.499301E+0
1621	2.798891E+0	528.813938E-3	942.610179E+0	79.321076E+0
1622	6.475634E+0	528.813938E-3	942.610179E+0	79.321076E+0
1623	6.250849E+0	528.813938E-3	942.610179E+0	79.321076E+0
1624	6.026921E+0	528.813938E-3	942.610179E+0	79.321076E+0
1625	5.803994E+0	2.200571E+0	982.475164E+0	79.418941E+0
1626	5.582226E+0	2.200571E+0	982.475164E+0	79.418941E+0
1627	8.722006E+0	2.200571E+0	982.475164E+0	79.418941E+0
1628	8.519744E+0	2.200571E+0	982.475164E+0	79.418941E+0
1629	8.319113E+0	3.489656E+0	1.013215E+3	80.967113E+0
1630	10.711336E+0	3.489656E+0	1.013215E+3	80.967113E+0
1631	10.527341E+0	3.489656E+0	1.013215E+3	80.967113E+0
1632	10.345461E+0	3.489656E+0	1.013215E+3	80.967113E+0
1633	10.165856E+0	4.615162E+0	1.040054E+3	77.814795E+0
1634	12.250958E+0	4.615162E+0	1.040054E+3	77.814795E+0
1635	12.087636E+0	4.615162E+0	1.040054E+3	77.814795E+0
1636	11.927062E+0	4.615162E+0	1.040054E+3	77.814795E+0
1637	11.769395E+0	5.579941E+0	1.063060E+3	77.928435E+0
1638	11.614783E+0	5.579941E+0	1.063060E+3	77.928435E+0
1639	13.402579E+0	5.579941E+0	1.063060E+3	77.928435E+0
1640	13.264162E+0	5.579941E+0	1.063060E+3	77.928435E+0
1641	13.129227E+0	5.956615E+0	1.072042E+3	76.144684E+0
1642	12.997907E+0	5.956615E+0	1.072042E+3	76.144684E+0
1643	13.627445E+0	5.956615E+0	1.072042E+3	76.144684E+0
1644	13.507493E+0	5.956615E+0	1.072042E+3	76.144684E+0
1645	13.391515E+0	5.703145E+0	1.065998E+3	78.458391E+0
1646	12.770135E+0	5.703145E+0	1.065998E+3	78.458391E+0
1647	12.659874E+0	5.703145E+0	1.065998E+3	78.458391E+0
1648	12.553873E+0	5.703145E+0	1.065998E+3	78.458391E+0
1649	12.452216E+0	5.029292E+0	1.049929E+3	83.222812E+0
1650	11.000527E+0	5.029292E+0	1.049929E+3	83.222812E+0
1651	10.901018E+0	5.029292E+0	1.049929E+3	83.222812E+0
1652	10.806034E+0	5.029292E+0	1.049929E+3	83.222812E+0
1653	10.715617E+0	4.378723E+0	1.034416E+3	81.417358E+0
1654	10.629801E+0	4.378723E+0	1.034416E+3	81.417358E+0
1655	9.240966E+0	4.378723E+0	1.034416E+3	81.417358E+0
1656	9.157886E+0	4.378723E+0	1.034416E+3	81.417358E+0
1657	9.079446E+0	3.597530E+0	1.015787E+3	77.946881E+0
1658	7.435442E+0	3.597530E+0	1.015787E+3	77.946881E+0
1659	7.358418E+0	3.597530E+0	1.015787E+3	77.946881E+0
1660	7.285980E+0	3.597530E+0	1.015787E+3	77.946881E+0
1661	7.218085E+0	2.789851E+0	996.527208E+0	83.219032E+0
1662	5.531251E+0	2.789851E+0	996.527208E+0	83.219032E+0
1663	5.464217E+0	2.789851E+0	996.527208E+0	83.219032E+0
1664	5.401563E+0	2.789851E+0	996.527208E+0	83.219032E+0
1665	5.343215E+0	2.021040E+0	978.194042E+0	83.152174E+0
1666	5.289094E+0	2.021040E+0	978.194042E+0	83.152174E+0
1667	3.693807E+0	2.021040E+0	978.194042E+0	83.152174E+0
1668	3.640191E+0	2.021040E+0	978.194042E+0	83.152174E+0
1669	3.590526E+0	1.284936E+0	960.640793E+0	82.930361E+0
1670	3.544708E+0	1.284936E+0	960.640793E+0	82.930361E+0
1671	2.023058E+0	1.284936E+0	960.640793E+0	82.930361E+0
1672	1.977241E+0	1.284936E+0	960.640793E+0	82.930361E+0
1673	1.934931E+0	465.774202E-3	941.106923E+0	76.623630E+0
1674	1.896009E+0	465.774202E-3	941.106923E+0	76.623630E+0
1675	213.832135E-3	465.774202E-3	941.106923E+0	76.623630E+0
1676	173.117831E-3	465.774202E-3	941.106923E+0	76.623630E+0
1677	135.415203E-3	355.811027E-3	938.484724E+0	78.251500E+0
1678	-120.429490E-3	355.811027E-3	938.484724E+0	78.251500E+0
1679	-153.592422E-3	355.811027E-3	938.484724E+0	78.251500E+0
1680	-184.127894E-3	355.811027E-3	938.484724E+0	78.251500E+0
1681	-212.163459E-3	3.811295E-3	930.090885E+0	75.832976E+0
1682	-945.344828E-3	3.811295E-3	930.090885E+0	75.832976E+0
1683	-972.278207E-3	3.811295E-3	930.090885E+0	75.832976E+0
1684	-997.086024E-3	3.811295E-3	930.090885E+0	75.832976E+0
1685	-1.019889E+0	-139.215214E-3	926.680253E+0	76.098163E+0
1686	-1.040806E+0	-139.215214E-3	926.680253E+0	76.098163E+0
1687	-1.347435E+0	-139.215214E-3	926.680253E+0	76.098163E+0
1688	-1.366351E+0	-139.215214E-3	926.680253E+0	76.098163E+0
1689	-1.383717E+0	165.068518E-3	933.936249E+0	80.040309E+0
1690	-788.026002E-3	165.068518E-3	933.936249E+0	80.040309E+0
1691	-799.557790E-3	165.068518E-3	933.936249E+0	80.040309E+0
1692	-809.841398E-3	165.068518E-3	933.936249E+0	80.040309E+0
1693	-818.969517E-3	535.410557E-3	942.767483E+0	78.521853E+0
1694	-827.030501E-3	535.410557E-3	942.767483E+0	78.521853E+0
1695	-89.720454E-3	535.410557E-3	942.767483E+0	78.521853E+0
1696	-92.192907E-3	535.410557E-3	942.767483E+0	78.521853E+0
1697	-93.836722E-3	1.321097E+0	961.503081E+0	81.444818E+0
1698	-94.723907E-3	1.321097E+0	961.503081E+0	81.444818E+0
1699	1.484308E+0	1.321097E+0	961.503081E+0	81.444818E+0
1700	1.492595E+0	1.321097E+0	961.503081E+0	81.444818E+0
1701	1.501450E+0	1.321097E+0	961.503081E+0	81.444818E+0
1702	1.510820E+0	2.268720E+0	984.100254E+0	80.931658E+0
1703	1.520653E+0	2.268720E+0	984.100254E+0	80.931658E+0
1704	3.435627E+0	2.268720E+0	984.100254E+0	80.931658E+0
1705	3.455726E+0	3.431910E+0	1.011838E+3	82.745210E+0
1706	5.814169E+0	3.431910E+0	1.011838E+3	82.745210E+0
1707	5.846531E+0	3.431910E+0	1.011838E+3	82.745210E+0
1708	5.879157E+0	3.431910E+0	1.011838E+3	82.745210E+0
1709	5.912016E+0	3.431910E+0	1.011838E+3	82.745210E+0
1710	5.945081E+0	4.740310E+0	1.043038E+3	79.702987E+0
1711	8.608210E+0	4.740310E+0	1.043038E+3	79.702987E+0
1712	8.654697E+0	4.740310E+0	1.043038E+3	79.702987E+0
1713	8.701324E+0	5.998511E+0	1.073041E+3	76.609984E+0
1714	11.277060E+0	5.998511E+0	1.073041E+3	76.609984E+0
1715	11.336489E+0	5.998511E+0	1.073041E+3	76.609984E+0
1716	11.396009E+0	5.998511E+0	1.073041E+3	76.609984E+0
1717	11.455607E+0	5.998511E+0	1.073041E+3	76.609984E+0
1718	11.515272E+0	6.991699E+0	1.096725E+3	76.239153E+0
1719	11.574992E+0	6.991699E+0	1.096725E+3	76.239153E+0
1720	13.631068E+0	6.991699E+0	1.096725E+3	76.239153E+0
1721	13.700808E+0	7.673030E+0	1.112972E+3	78.131261E+0
1722	13.770581E+0	7.673030E+0	1.112972E+3	78.131261E+0
1723	15.209857E+0	7.673030E+0	1.112972E+3	78.131261E+0
1724	15.286497E+0	7.673030E+0	1.112972E+3	78.131261E+0
1725	15.363154E+0	7.673030E+0	1.112972E+3	78.131261E+0
1726	15.439823E+0	7.940062E+0	1.119340E+3	79.573526E+0
1727	15.516508E+0	7.940062E+0	1.119340E+3	79.573526E+0
1728	16.129939E+0	7.940062E+0	1.119340E+3	79.573526E+0
1729	16.209311E+0	7.354136E+0	1.105368E+3	77.873103E+0
1730	15.110980E+0	7.354136E+0	1.105368E+3	77.873103E+0
1731	15.184506E+0	7.354136E+0	1.105368E+3	77.873103E+0
1732	15.258036E+0	7.354136E+0	1.105368E+3	77.873103E+0
1733	15.331569E+0	7.354136E+0	1.105368E+3	77.873103E+0
1734	15.405107E+0	6.372178E+0	1.081952E+3	81.248859E+0
1735	15.478652E+0	6.372178E+0	1.081952E+3	81.248859E+0
