mercredi 25 mars 2020	17:11:59	Sampling Period : 50  ms		CL

t	Alpha [deg]	Position [cm]	X [pixel]	Y [pixel]	  	  	  	  
895	10.653573E+0	2.951128E+0	1.000373E+3	79.585746E+0
896	10.669988E+0	2.951128E+0	1.000373E+3	79.585746E+0
897	13.318798E+0	2.951128E+0	1.000373E+3	79.585746E+0
898	13.348309E+0	2.951128E+0	1.000373E+3	79.585746E+0
899	13.377820E+0	3.958837E+0	1.024403E+3	78.131813E+0
900	13.407331E+0	3.958837E+0	1.024403E+3	78.131813E+0
901	15.462338E+0	3.958837E+0	1.024403E+3	78.131813E+0
902	15.501927E+0	3.958837E+0	1.024403E+3	78.131813E+0
903	15.541515E+0	4.587976E+0	1.039406E+3	82.291249E+0
904	15.581107E+0	4.587976E+0	1.039406E+3	82.291249E+0
905	16.885262E+0	4.587976E+0	1.039406E+3	82.291249E+0
906	16.931141E+0	4.587976E+0	1.039406E+3	82.291249E+0
907	16.977020E+0	4.518105E+0	1.037739E+3	83.498900E+0
908	17.022899E+0	4.518105E+0	1.037739E+3	83.498900E+0
909	16.928339E+0	4.518105E+0	1.037739E+3	83.498900E+0
910	16.973519E+0	4.518105E+0	1.037739E+3	83.498900E+0
911	17.018701E+0	3.907777E+0	1.023185E+3	81.133874E+0
912	17.063881E+0	3.907777E+0	1.023185E+3	81.133874E+0
913	15.882304E+0	3.907777E+0	1.023185E+3	81.133874E+0
914	15.921382E+0	3.907777E+0	1.023185E+3	81.133874E+0
915	15.960462E+0	2.699891E+0	994.382012E+0	80.201191E+0
916	13.571688E+0	2.699891E+0	994.382012E+0	80.201191E+0
917	13.598685E+0	2.699891E+0	994.382012E+0	80.201191E+0
918	13.625684E+0	2.699891E+0	994.382012E+0	80.201191E+0
919	13.652684E+0	1.266957E+0	960.212059E+0	81.070294E+0
920	13.679684E+0	1.266957E+0	960.212059E+0	81.070294E+0
921	10.826486E+0	1.266957E+0	960.212059E+0	81.070294E+0
922	10.839156E+0	1.266957E+0	960.212059E+0	81.070294E+0
923	10.851827E+0	-230.770146E-3	924.497020E+0	80.931025E+0
924	10.864494E+0	-230.770146E-3	924.497020E+0	80.931025E+0
925	7.866732E+0	-230.770146E-3	924.497020E+0	80.931025E+0
926	7.864424E+0	-230.770146E-3	924.497020E+0	80.931025E+0
927	7.862116E+0	-1.814316E+0	886.735535E+0	80.004640E+0
928	7.859809E+0	-1.814316E+0	886.735535E+0	80.004640E+0
929	4.674574E+0	-1.814316E+0	886.735535E+0	80.004640E+0
930	4.656430E+0	-1.814316E+0	886.735535E+0	80.004640E+0
931	4.638287E+0	-3.228110E+0	853.022002E+0	78.064081E+0
932	4.620144E+0	-3.228110E+0	853.022002E+0	78.064081E+0
933	1.760275E+0	-3.228110E+0	853.022002E+0	78.064081E+0
934	1.727995E+0	-3.228110E+0	853.022002E+0	78.064081E+0
935	1.695713E+0	-4.451959E+0	823.837905E+0	78.883347E+0
936	1.663432E+0	-4.451959E+0	823.837905E+0	78.883347E+0
937	-828.783850E-3	-4.451959E+0	823.837905E+0	78.883347E+0
938	-873.303438E-3	-4.451959E+0	823.837905E+0	78.883347E+0
939	-917.824807E-3	-5.247768E+0	804.860916E+0	74.719407E+0
940	-962.343505E-3	-5.247768E+0	804.860916E+0	74.719407E+0
941	-2.606440E+0	-5.247768E+0	804.860916E+0	74.719407E+0
942	-2.658917E+0	-5.247768E+0	804.860916E+0	74.719407E+0
943	-2.711395E+0	-5.466658E+0	799.641241E+0	74.990221E+0
944	-2.763880E+0	-5.466658E+0	799.641241E+0	74.990221E+0
945	-3.256321E+0	-5.466658E+0	799.641241E+0	74.990221E+0
946	-3.310987E+0	-5.466658E+0	799.641241E+0	74.990221E+0
947	-3.365651E+0	-5.127123E+0	807.737833E+0	77.251159E+0
948	-3.420318E+0	-5.127123E+0	807.737833E+0	77.251159E+0
949	-2.792519E+0	-5.127123E+0	807.737833E+0	77.251159E+0
950	-2.843791E+0	-5.127123E+0	807.737833E+0	77.251159E+0
951	-2.895064E+0	-4.358309E+0	826.071081E+0	79.224787E+0
952	-2.946334E+0	-4.358309E+0	826.071081E+0	79.224787E+0
953	-1.452290E+0	-4.358309E+0	826.071081E+0	79.224787E+0
954	-1.495873E+0	-4.358309E+0	826.071081E+0	79.224787E+0
955	-1.539458E+0	-3.339322E+0	850.370016E+0	78.537397E+0
956	-1.583041E+0	-3.339322E+0	850.370016E+0	78.537397E+0
957	421.543154E-3	-3.339322E+0	850.370016E+0	78.537397E+0
958	388.149267E-3	-3.339322E+0	850.370016E+0	78.537397E+0
959	354.756716E-3	-1.943067E+0	883.665332E+0	77.890557E+0
960	3.127836E+0	-1.943067E+0	883.665332E+0	77.890557E+0
961	3.108405E+0	-1.943067E+0	883.665332E+0	77.890557E+0
962	3.088975E+0	-1.943067E+0	883.665332E+0	77.890557E+0
963	3.069542E+0	-344.141883E-3	921.793540E+0	75.448721E+0
964	3.050113E+0	-344.141883E-3	921.793540E+0	75.448721E+0
965	6.244521E+0	-344.141883E-3	921.793540E+0	75.448721E+0
966	6.241080E+0	-344.141883E-3	921.793540E+0	75.448721E+0
967	6.237638E+0	1.132602E+0	957.008203E+0	77.334154E+0
968	6.234197E+0	1.132602E+0	957.008203E+0	77.334154E+0
969	9.199011E+0	1.132602E+0	957.008203E+0	77.334154E+0
970	9.210337E+0	1.132602E+0	957.008203E+0	77.334154E+0
971	9.221663E+0	2.395306E+0	987.118825E+0	77.954446E+0
972	11.771024E+0	2.395306E+0	987.118825E+0	77.954446E+0
973	11.794976E+0	2.395306E+0	987.118825E+0	77.954446E+0
974	11.818929E+0	2.395306E+0	987.118825E+0	77.954446E+0
975	11.842884E+0	3.550237E+0	1.014660E+3	79.003366E+0
976	11.866837E+0	3.550237E+0	1.014660E+3	79.003366E+0
977	14.212200E+0	3.550237E+0	1.014660E+3	79.003366E+0
978	14.247702E+0	3.550237E+0	1.014660E+3	79.003366E+0
979	14.283205E+0	4.265410E+0	1.031714E+3	80.041613E+0
980	15.756204E+0	4.265410E+0	1.031714E+3	80.041613E+0
981	15.798859E+0	4.265410E+0	1.031714E+3	80.041613E+0
982	15.841512E+0	4.265410E+0	1.031714E+3	80.041613E+0
983	15.884167E+0	4.265410E+0	1.031714E+3	80.041613E+0
984	15.926826E+0	4.547378E+0	1.038437E+3	81.410476E+0
985	16.536231E+0	4.547378E+0	1.038437E+3	81.410476E+0
986	16.581708E+0	4.547378E+0	1.038437E+3	81.410476E+0
987	16.627177E+0	4.198402E+0	1.030116E+3	78.104216E+0
988	15.971210E+0	4.198402E+0	1.030116E+3	78.104216E+0
989	16.013193E+0	4.198402E+0	1.030116E+3	78.104216E+0
990	16.055178E+0	4.198402E+0	1.030116E+3	78.104216E+0
991	16.097162E+0	4.198402E+0	1.030116E+3	78.104216E+0
992	16.139146E+0	3.555037E+0	1.014774E+3	79.324791E+0
993	16.181129E+0	3.555037E+0	1.014774E+3	79.324791E+0
994	14.929952E+0	3.555037E+0	1.014774E+3	79.324791E+0
995	14.965503E+0	2.385025E+0	986.873674E+0	77.746725E+0
996	12.649329E+0	2.385025E+0	986.873674E+0	77.746725E+0
997	12.673177E+0	2.385025E+0	986.873674E+0	77.746725E+0
998	12.697028E+0	2.385025E+0	986.873674E+0	77.746725E+0
999	12.720878E+0	2.385025E+0	986.873674E+0	77.746725E+0
1000	12.744728E+0	1.104030E+0	956.326877E+0	77.352603E+0
1001	12.768579E+0	1.104030E+0	956.326877E+0	77.352603E+0
1002	10.217629E+0	1.104030E+0	956.326877E+0	77.352603E+0
1003	10.228671E+0	-306.531843E-3	922.690395E+0	77.942824E+0
1004	7.404482E+0	-306.531843E-3	922.690395E+0	77.942824E+0
1005	7.401416E+0	-306.531843E-3	922.690395E+0	77.942824E+0
1006	7.398351E+0	-306.531843E-3	922.690395E+0	77.942824E+0
1007	7.395286E+0	-306.531843E-3	922.690395E+0	77.942824E+0
1008	7.392220E+0	-1.827460E+0	886.422106E+0	77.426458E+0
1009	7.389155E+0	-1.827460E+0	886.422106E+0	77.426458E+0
1010	4.329024E+0	-1.827460E+0	886.422106E+0	77.426458E+0
1011	4.310749E+0	-2.895139E+0	860.962076E+0	73.636156E+0
1012	4.292475E+0	-2.895139E+0	860.962076E+0	73.636156E+0
1013	2.128166E+0	-2.895139E+0	860.962076E+0	73.636156E+0
1014	2.099214E+0	-2.895139E+0	860.962076E+0	73.636156E+0
1015	2.070262E+0	-3.680929E+0	842.223993E+0	76.798319E+0
1016	2.041311E+0	-3.680929E+0	842.223993E+0	76.798319E+0
1017	432.922511E-3	-3.680929E+0	842.223993E+0	76.798319E+0
1018	396.112482E-3	-3.680929E+0	842.223993E+0	76.798319E+0
1019	359.302452E-3	-4.650936E+0	819.093068E+0	80.560590E+0
1020	322.492423E-3	-4.650936E+0	819.093068E+0	80.560590E+0
1021	-1.664028E+0	-4.650936E+0	819.093068E+0	80.560590E+0
1022	-1.710538E+0	-4.650936E+0	819.093068E+0	80.560590E+0
1023	-1.757047E+0	-4.650936E+0	819.093068E+0	80.560590E+0
1024	-1.803561E+0	-5.264272E+0	804.467354E+0	78.323024E+0
1025	-1.850067E+0	-5.264272E+0	804.467354E+0	78.323024E+0
1026	-3.129384E+0	-5.264272E+0	804.467354E+0	78.323024E+0
1027	-3.182024E+0	-5.264272E+0	804.467354E+0	78.323024E+0
1028	-3.234675E+0	-5.077660E+0	808.917328E+0	76.968519E+0
1029	-3.287309E+0	-5.077660E+0	808.917328E+0	76.968519E+0
1030	-2.964864E+0	-5.077660E+0	808.917328E+0	76.968519E+0
1031	-3.015638E+0	-5.077660E+0	808.917328E+0	76.968519E+0
1032	-3.066415E+0	-4.306904E+0	827.296911E+0	80.526602E+0
1033	-3.117191E+0	-4.306904E+0	827.296911E+0	80.526602E+0
1034	-1.618747E+0	-4.306904E+0	827.296911E+0	80.526602E+0
1035	-1.661819E+0	-4.306904E+0	827.296911E+0	80.526602E+0
1036	-1.704887E+0	-3.322772E+0	850.764671E+0	78.060180E+0
1037	230.150918E-3	-3.322772E+0	850.764671E+0	78.060180E+0
1038	196.921871E-3	-3.322772E+0	850.764671E+0	78.060180E+0
1039	163.694816E-3	-3.322772E+0	850.764671E+0	78.060180E+0
1040	130.467098E-3	-2.036635E+0	881.434091E+0	77.445455E+0
1041	2.682375E+0	-2.036635E+0	881.434091E+0	77.445455E+0
1042	2.662008E+0	-2.036635E+0	881.434091E+0	77.445455E+0
1043	2.641640E+0	-2.036635E+0	881.434091E+0	77.445455E+0
1044	2.621276E+0	-508.666467E-3	917.870261E+0	78.561921E+0
1045	2.600909E+0	-508.666467E-3	917.870261E+0	78.561921E+0
1046	5.651759E+0	-508.666467E-3	917.870261E+0	78.561921E+0
1047	5.646673E+0	-508.666467E-3	917.870261E+0	78.561921E+0
1048	5.641586E+0	958.976830E-3	952.867909E+0	78.102220E+0
1049	5.636499E+0	958.976830E-3	952.867909E+0	78.102220E+0
1050	8.581376E+0	958.976830E-3	952.867909E+0	78.102220E+0
1051	8.590966E+0	958.976830E-3	952.867909E+0	78.102220E+0
1052	8.600556E+0	2.061575E+0	979.160646E+0	79.178435E+0
1053	10.826368E+0	2.061575E+0	979.160646E+0	79.178435E+0
1054	10.846984E+0	2.061575E+0	979.160646E+0	79.178435E+0
1055	10.867600E+0	2.061575E+0	979.160646E+0	79.178435E+0
1056	10.888216E+0	3.084002E+0	1.003542E+3	82.622617E+0
1057	12.963907E+0	3.084002E+0	1.003542E+3	82.622617E+0
1058	12.994747E+0	3.084002E+0	1.003542E+3	82.622617E+0
1059	13.025587E+0	3.084002E+0	1.003542E+3	82.622617E+0
1060	13.056427E+0	3.802422E+0	1.020673E+3	80.098613E+0
1061	13.087268E+0	3.802422E+0	1.020673E+3	80.098613E+0
1062	14.562132E+0	3.802422E+0	1.020673E+3	80.098613E+0
1063	14.600155E+0	3.802422E+0	1.020673E+3	80.098613E+0
1064	14.638184E+0	4.220425E+0	1.030641E+3	79.341476E+0
1065	14.676207E+0	4.220425E+0	1.030641E+3	79.341476E+0
1066	15.554415E+0	4.220425E+0	1.030641E+3	79.341476E+0
1067	15.638822E+0	4.220425E+0	1.030641E+3	79.341476E+0
1068	15.638822E+0	4.269397E+0	1.031809E+3	81.149356E+0
1069	15.779460E+0	4.269397E+0	1.031809E+3	81.149356E+0
1070	15.822154E+0	4.269397E+0	1.031809E+3	81.149356E+0
1071	15.864847E+0	4.269397E+0	1.031809E+3	81.149356E+0
1072	15.907542E+0	3.718676E+0	1.018676E+3	78.045705E+0
1073	14.843288E+0	3.718676E+0	1.018676E+3	78.045705E+0
1074	14.880476E+0	3.718676E+0	1.018676E+3	78.045705E+0
1075	14.917663E+0	3.718676E+0	1.018676E+3	78.045705E+0
1076	14.954849E+0	2.631511E+0	992.751406E+0	80.600178E+0
1077	14.992034E+0	2.631511E+0	992.751406E+0	80.600178E+0
1078	12.844018E+0	2.631511E+0	992.751406E+0	80.600178E+0
1079	12.870334E+0	2.631511E+0	992.751406E+0	80.600178E+0
1080	12.896649E+0	1.323518E+0	961.560823E+0	78.948122E+0
1081	10.293900E+0	1.323518E+0	961.560823E+0	78.948122E+0
1082	10.307135E+0	1.323518E+0	961.560823E+0	78.948122E+0
1083	10.320371E+0	-2.171292E-3	929.948223E+0	81.030944E+0
1084	10.333605E+0	-2.171292E-3	929.948223E+0	81.030944E+0
1085	7.682204E+0	-2.171292E-3	929.948223E+0	81.030944E+0
1086	7.682182E+0	-2.171292E-3	929.948223E+0	81.030944E+0
1087	7.682161E+0	-2.171292E-3	929.948223E+0	81.030944E+0
1088	7.682139E+0	-1.370020E+0	897.330283E+0	81.040732E+0
1089	7.682117E+0	-1.370020E+0	897.330283E+0	81.040732E+0
1090	4.932719E+0	-1.370020E+0	897.330283E+0	81.040732E+0
1091	4.919018E+0	-1.370020E+0	897.330283E+0	81.040732E+0
1092	4.905318E+0	-2.622544E+0	867.462407E+0	79.671620E+0
1093	4.891618E+0	-2.622544E+0	867.462407E+0	79.671620E+0
1094	2.360345E+0	-2.622544E+0	867.462407E+0	79.671620E+0
1095	2.334119E+0	-2.622544E+0	867.462407E+0	79.671620E+0
1096	2.307892E+0	-3.509145E+0	846.320377E+0	79.129062E+0
1097	2.281669E+0	-3.509145E+0	846.320377E+0	79.129062E+0
1098	473.374677E-3	-3.509145E+0	846.320377E+0	79.129062E+0
1099	438.282520E-3	-3.509145E+0	846.320377E+0	79.129062E+0
1100	403.190364E-3	-4.420653E+0	824.584423E+0	76.751235E+0
1101	-1.464029E+0	-4.420653E+0	824.584423E+0	76.751235E+0
1102	-1.508236E+0	-4.420653E+0	824.584423E+0	76.751235E+0
1103	-1.552448E+0	-4.420653E+0	824.584423E+0	76.751235E+0
1104	-1.596649E+0	-4.865901E+0	813.966965E+0	76.460246E+0
1105	-1.640858E+0	-4.865901E+0	813.966965E+0	76.460246E+0
1106	-2.580013E+0	-4.865901E+0	813.966965E+0	76.460246E+0
1107	-2.628673E+0	-4.865901E+0	813.966965E+0	76.460246E+0
1108	-2.677330E+0	-4.685278E+0	818.274143E+0	79.014727E+0
1109	-2.725989E+0	-4.685278E+0	818.274143E+0	79.014727E+0
1110	-2.411595E+0	-4.685278E+0	818.274143E+0	79.014727E+0
1111	-2.458448E+0	-4.685278E+0	818.274143E+0	79.014727E+0
1112	-2.505300E+0	-4.312674E+0	827.159307E+0	79.685426E+0
1113	-2.552151E+0	-4.312674E+0	827.159307E+0	79.685426E+0
1114	-1.850072E+0	-4.312674E+0	827.159307E+0	79.685426E+0
1115	-1.893201E+0	-4.312674E+0	827.159307E+0	79.685426E+0
1116	-1.936328E+0	-3.793396E+0	839.542093E+0	76.919423E+0
1117	-1.979452E+0	-3.793396E+0	839.542093E+0	76.919423E+0
1118	-978.831167E-3	-3.793396E+0	839.542093E+0	76.919423E+0
1119	-1.016764E+0	-3.793396E+0	839.542093E+0	76.919423E+0
1120	-1.054698E+0	-3.271965E+0	851.976227E+0	75.162087E+0
1121	-1.092632E+0	-3.271965E+0	851.976227E+0	75.162087E+0
1122	-82.488276E-3	-3.271965E+0	851.976227E+0	75.162087E+0
1123	-115.210540E-3	-3.271965E+0	851.976227E+0	75.162087E+0
1124	-147.928223E-3	-2.163072E+0	878.419041E+0	76.768782E+0
1125	-180.649833E-3	-2.163072E+0	878.419041E+0	76.768782E+0
1126	2.015504E+0	-2.163072E+0	878.419041E+0	76.768782E+0
1127	1.993875E+0	-2.163072E+0	878.419041E+0	76.768782E+0
1128	1.972245E+0	-677.203547E-3	913.851300E+0	73.958808E+0
1129	1.950610E+0	-677.203547E-3	913.851300E+0	73.958808E+0
1130	4.915577E+0	-677.203547E-3	913.851300E+0	73.958808E+0
1131	4.908805E+0	-677.203547E-3	913.851300E+0	73.958808E+0
1132	4.902033E+0	699.619093E-3	946.683225E+0	73.618507E+0
1133	7.662674E+0	699.619093E-3	946.683225E+0	73.618507E+0
1134	7.669670E+0	699.619093E-3	946.683225E+0	73.618507E+0
1135	7.683663E+0	699.619093E-3	946.683225E+0	73.618507E+0
1136	7.683663E+0	1.594365E+0	968.019470E+0	72.222912E+0
1137	7.690659E+0	1.594365E+0	968.019470E+0	72.222912E+0
1138	9.496094E+0	1.594365E+0	968.019470E+0	72.222912E+0
1139	9.512037E+0	1.594365E+0	968.019470E+0	72.222912E+0
1140	9.527982E+0	2.329297E+0	985.544776E+0	73.289897E+0
1141	11.021138E+0	2.329297E+0	985.544776E+0	73.289897E+0
1142	11.044431E+0	2.329297E+0	985.544776E+0	73.289897E+0
1143	11.067724E+0	2.329297E+0	985.544776E+0	73.289897E+0
1144	11.091020E+0	2.974554E+0	1.000932E+3	75.293590E+0
1145	11.114311E+0	2.974554E+0	1.000932E+3	75.293590E+0
1146	12.434571E+0	2.974554E+0	1.000932E+3	75.293590E+0
1147	12.464316E+0	2.974554E+0	1.000932E+3	75.293590E+0
1148	12.494061E+0	3.467253E+0	1.012681E+3	75.491812E+0
1149	12.523807E+0	3.467253E+0	1.012681E+3	75.491812E+0
1150	13.543878E+0	3.467253E+0	1.012681E+3	75.491812E+0
1151	13.578549E+0	3.467253E+0	1.012681E+3	75.491812E+0
1152	13.613222E+0	3.759929E+0	1.019660E+3	74.965544E+0
1153	13.647895E+0	3.759929E+0	1.019660E+3	74.965544E+0
1154	14.270846E+0	3.759929E+0	1.019660E+3	74.965544E+0
1155	14.308446E+0	3.759929E+0	1.019660E+3	74.965544E+0
1156	14.346045E+0	3.823507E+0	1.021176E+3	75.331436E+0
1157	14.511435E+0	3.823507E+0	1.021176E+3	75.331436E+0
1158	14.549670E+0	3.823507E+0	1.021176E+3	75.331436E+0
1159	14.587905E+0	3.823507E+0	1.021176E+3	75.331436E+0
1160	14.626141E+0	3.700720E+0	1.018248E+3	75.933884E+0
1161	14.664375E+0	3.700720E+0	1.018248E+3	75.933884E+0
1162	14.455808E+0	3.700720E+0	1.018248E+3	75.933884E+0
1163	14.492815E+0	3.700720E+0	1.018248E+3	75.933884E+0
1164	14.529827E+0	3.271638E+0	1.008016E+3	76.178989E+0
1165	14.566831E+0	3.271638E+0	1.008016E+3	76.178989E+0
1166	13.741384E+0	3.271638E+0	1.008016E+3	76.178989E+0
1167	13.774100E+0	3.271638E+0	1.008016E+3	76.178989E+0
1168	13.806816E+0	2.374973E+0	986.633979E+0	77.224441E+0
1169	12.037235E+0	2.374973E+0	986.633979E+0	77.224441E+0
1170	12.060985E+0	2.374973E+0	986.633979E+0	77.224441E+0
1171	12.084735E+0	2.374973E+0	986.633979E+0	77.224441E+0
1172	12.108485E+0	1.389828E+0	963.142051E+0	81.795547E+0
1173	12.132234E+0	1.389828E+0	963.142051E+0	81.795547E+0
1174	10.175842E+0	1.389828E+0	963.142051E+0	81.795547E+0
1175	10.189741E+0	1.389828E+0	963.142051E+0	81.795547E+0
1176	10.203639E+0	332.206637E-3	937.921851E+0	81.341982E+0
1177	10.217537E+0	332.206637E-3	937.921851E+0	81.341982E+0
1178	8.105616E+0	332.206637E-3	937.921851E+0	81.341982E+0
1179	8.108938E+0	332.206637E-3	937.921851E+0	81.341982E+0
1180	8.112260E+0	-878.216826E-3	909.057906E+0	79.295935E+0
1181	8.115583E+0	-878.216826E-3	909.057906E+0	79.295935E+0
1182	5.685953E+0	-878.216826E-3	909.057906E+0	79.295935E+0
1183	5.677171E+0	-878.216826E-3	909.057906E+0	79.295935E+0
1184	5.668388E+0	-2.070761E+0	880.620303E+0	77.855300E+0
1185	5.659607E+0	-2.070761E+0	880.620303E+0	77.855300E+0
1186	3.253809E+0	-2.070761E+0	880.620303E+0	77.855300E+0
1187	3.233102E+0	-2.070761E+0	880.620303E+0	77.855300E+0
1188	3.212395E+0	-3.137959E+0	855.171754E+0	78.024972E+0
1189	3.191688E+0	-3.137959E+0	855.171754E+0	78.024972E+0
1190	1.025913E+0	-3.137959E+0	855.171754E+0	78.024972E+0
1191	994.534192E-3	-3.137959E+0	855.171754E+0	78.024972E+0
1192	963.153977E-3	-4.097319E+0	832.294693E+0	80.028492E+0
1193	-996.540451E-3	-4.097319E+0	832.294693E+0	80.028492E+0
1194	-1.037514E+0	-4.097319E+0	832.294693E+0	80.028492E+0
1195	-1.078488E+0	-4.097319E+0	832.294693E+0	80.028492E+0
1196	-1.119462E+0	-4.645080E+0	819.232704E+0	76.528028E+0
1197	-1.160433E+0	-4.645080E+0	819.232704E+0	76.528028E+0
1198	-2.302406E+0	-4.645080E+0	819.232704E+0	76.528028E+0
1199	-2.348856E+0	-4.645080E+0	819.232704E+0	76.528028E+0
1200	-2.395307E+0	-4.552211E+0	821.447287E+0	76.716053E+0
1201	-2.255090E+0	-4.552211E+0	821.447287E+0	76.716053E+0
1202	-2.300612E+0	-4.552211E+0	821.447287E+0	76.716053E+0
1203	-2.346139E+0	-4.552211E+0	821.447287E+0	76.716053E+0
1204	-2.391657E+0	-3.984369E+0	834.988116E+0	78.655080E+0
1205	-2.437181E+0	-3.984369E+0	834.988116E+0	78.655080E+0
1206	-1.341342E+0	-3.984369E+0	834.988116E+0	78.655080E+0
1207	-1.381184E+0	-3.984369E+0	834.988116E+0	78.655080E+0
1208	-1.421028E+0	-3.984369E+0	834.988116E+0	78.655080E+0
1209	-1.460870E+0	-3.240391E+0	852.729141E+0	76.333129E+0
1210	-1.500714E+0	-3.240391E+0	852.729141E+0	76.333129E+0
1211	-45.161762E-3	-3.240391E+0	852.729141E+0	76.333129E+0
1212	-77.565670E-3	-2.212798E+0	877.233276E+0	75.990395E+0
1213	30.040033E+0	-2.212798E+0	877.233276E+0	75.990395E+0
1214	32.223088E+0	-2.212798E+0	877.233276E+0	75.990395E+0
1215	32.350965E+0	-2.212798E+0	877.233276E+0	75.990395E+0
1216	32.478839E+0	-776.245267E-3	911.489536E+0	73.688505E+0
1217	32.606704E+0	-776.245267E-3	911.489536E+0	73.688505E+0
1218	35.622047E+0	-776.245267E-3	911.489536E+0	73.688505E+0
1219	35.764287E+0	-776.245267E-3	911.489536E+0	73.688505E+0
1220	35.906522E+0	-578.962099E-3	916.193981E+0	75.139196E+0
1221	36.048760E+0	-578.962099E-3	916.193981E+0	75.139196E+0
1222	36.587542E+0	-578.962099E-3	916.193981E+0	75.139196E+0
1223	36.731747E+0	-578.962099E-3	916.193981E+0	75.139196E+0
1224	36.875972E+0	-2.295396E+0	875.263645E+0	76.571493E+0
1225	37.020176E+0	-2.295396E+0	875.263645E+0	76.571493E+0
1226	33.714355E+0	-2.295396E+0	875.263645E+0	76.571493E+0
1227	33.841394E+0	-2.295396E+0	875.263645E+0	76.571493E+0
1228	33.968442E+0	-5.034641E+0	809.943179E+0	76.600184E+0
1229	34.095486E+0	-5.034641E+0	809.943179E+0	76.600184E+0
1230	28.716647E+0	-5.034641E+0	809.943179E+0	76.600184E+0
1231	28.816302E+0	-5.034641E+0	809.943179E+0	76.600184E+0
1232	28.915956E+0	-5.034641E+0	809.943179E+0	76.600184E+0
1233	29.015610E+0	-8.046892E+0	738.112567E+0	76.707465E+0
1234	23.060638E+0	-8.046892E+0	738.112567E+0	76.707465E+0
1235	23.130172E+0	-8.046892E+0	738.112567E+0	76.707465E+0
1236	23.199704E+0	-10.972557E+0	668.346720E+0	74.583470E+0
1237	17.388647E+0	-10.972557E+0	668.346720E+0	74.583470E+0
1238	17.428921E+0	-10.972557E+0	668.346720E+0	74.583470E+0
1239	17.469196E+0	-10.972557E+0	668.346720E+0	74.583470E+0
1240	17.509470E+0	-13.641752E+0	604.696690E+0	75.734043E+0
1241	17.549744E+0	-13.641752E+0	604.696690E+0	75.734043E+0
1242	12.224937E+0	-13.641752E+0	604.696690E+0	75.734043E+0
1243	12.238521E+0	-13.641752E+0	604.696690E+0	75.734043E+0
1244	12.252102E+0	-13.641752E+0	604.696690E+0	75.734043E+0
1245	12.265685E+0	-16.083257E+0	546.476179E+0	76.747571E+0
1246	12.279267E+0	-16.083257E+0	546.476179E+0	76.747571E+0
1247	7.385425E+0	-16.083257E+0	546.476179E+0	76.747571E+0
1248	7.374592E+0	-16.083257E+0	546.476179E+0	76.747571E+0
1249	7.363759E+0	-18.153115E+0	497.118015E+0	77.345376E+0
1250	7.352927E+0	-18.153115E+0	497.118015E+0	77.345376E+0
1251	3.181680E+0	-18.153115E+0	497.118015E+0	77.345376E+0
1252	3.150148E+0	-18.153115E+0	497.118015E+0	77.345376E+0
1253	3.118617E+0	-20.008834E+0	452.866272E+0	75.549112E+0
1254	3.087086E+0	-20.008834E+0	452.866272E+0	75.549112E+0
1255	-674.442041E-3	-20.008834E+0	452.866272E+0	75.549112E+0
1256	-724.529377E-3	-20.008834E+0	452.866272E+0	75.549112E+0
1257	-774.615711E-3	-21.475923E+0	417.881829E+0	76.942960E+0
1258	-824.704048E-3	-21.475923E+0	417.881829E+0	76.942960E+0
1259	-3.823644E+0	-21.475923E+0	417.881829E+0	76.942960E+0
1260	-3.888402E+0	-22.209856E+0	400.380368E+0	75.344785E+0
1261	-3.953161E+0	-22.209856E+0	400.380368E+0	75.344785E+0
1262	-5.493125E+0	-22.209856E+0	400.380368E+0	75.344785E+0
1263	-5.565222E+0	-22.209856E+0	400.380368E+0	75.344785E+0
1264	-5.637330E+0	-22.209856E+0	400.380368E+0	75.344785E+0
1265	-5.709422E+0	-22.349864E+0	397.041708E+0	76.956330E+0
1266	-5.781521E+0	-22.349864E+0	397.041708E+0	76.956330E+0
1267	-6.135035E+0	-22.349864E+0	397.041708E+0	76.956330E+0
1268	-6.208532E+0	-22.349864E+0	397.041708E+0	76.956330E+0
1269	-6.282031E+0	-21.805190E+0	410.030095E+0	78.313433E+0
1270	-6.355531E+0	-21.805190E+0	410.030095E+0	78.313433E+0
1271	-5.334233E+0	-21.805190E+0	410.030095E+0	78.313433E+0
1272	-5.402287E+0	-21.805190E+0	410.030095E+0	78.313433E+0
1273	-5.470335E+0	-20.520962E+0	440.653975E+0	78.435105E+0
1274	-5.538388E+0	-20.520962E+0	440.653975E+0	78.435105E+0
1275	-3.025146E+0	-20.520962E+0	440.653975E+0	78.435105E+0
1276	-3.080354E+0	-20.520962E+0	440.653975E+0	78.435105E+0
1277	-3.135563E+0	-18.761828E+0	482.602564E+0	78.895641E+0
1278	-3.190772E+0	-18.761828E+0	482.602564E+0	78.895641E+0
1279	289.878094E-3	-18.761828E+0	482.602564E+0	78.895641E+0
1280	252.259814E-3	-18.761828E+0	482.602564E+0	78.895641E+0
1281	214.640782E-3	-17.057639E+0	523.240922E+0	79.524167E+0
1282	177.023255E-3	-17.057639E+0	523.240922E+0	79.524167E+0
1283	3.564823E+0	-17.057639E+0	523.240922E+0	79.524167E+0
1284	3.544249E+0	-17.057639E+0	523.240922E+0	79.524167E+0
