mercredi 25 mars 2020	15:56:01	Sampling Period : 50  ms		OL alpha

t	Alpha [deg]	Position [cm]	X [pixerl]	Y [pixel]	  	  	  	  
407	2.359914E+0	7.782743E+0	1.115588E+3	76.165561E+0
408	2.640922E+0	7.782743E+0	1.115588E+3	76.165561E+0
409	2.926246E+0	7.782743E+0	1.115588E+3	76.165561E+0
410	3.215604E+0	9.405900E+0	1.154295E+3	78.519955E+0
411	3.508709E+0	9.405900E+0	1.154295E+3	78.519955E+0
412	3.805271E+0	9.405900E+0	1.154295E+3	78.519955E+0
413	4.104996E+0	10.737379E+0	1.186045E+3	80.357244E+0
414	4.407588E+0	10.737379E+0	1.186045E+3	80.357244E+0
415	4.712747E+0	10.737379E+0	1.186045E+3	80.357244E+0
416	5.020171E+0	10.737379E+0	1.186045E+3	80.357244E+0
417	5.329555E+0	12.006908E+0	1.216319E+3	77.814058E+0
418	5.640593E+0	12.006908E+0	1.216319E+3	77.814058E+0
419	5.952977E+0	12.006908E+0	1.216319E+3	77.814058E+0
420	6.266398E+0	12.006908E+0	1.216319E+3	77.814058E+0
421	6.580545E+0	13.284251E+0	1.246778E+3	76.241567E+0
422	6.895107E+0	13.284251E+0	1.246778E+3	76.241567E+0
423	7.209774E+0	13.284251E+0	1.246778E+3	76.241567E+0
424	7.524233E+0	13.284251E+0	1.246778E+3	76.241567E+0
425	7.838172E+0	14.448137E+0	1.274532E+3	80.664407E+0
426	8.151282E+0	14.448137E+0	1.274532E+3	80.664407E+0
427	8.463252E+0	14.448137E+0	1.274532E+3	80.664407E+0
428	8.773772E+0	14.448137E+0	1.274532E+3	80.664407E+0
429	9.082537E+0	15.407985E+0	1.297421E+3	77.667560E+0
430	9.389239E+0	15.407985E+0	1.297421E+3	77.667560E+0
431	9.693576E+0	15.407985E+0	1.297421E+3	77.667560E+0
432	9.995245E+0	15.407985E+0	1.297421E+3	77.667560E+0
433	10.293949E+0	16.512499E+0	1.323760E+3	79.284603E+0
434	10.589391E+0	16.512499E+0	1.323760E+3	79.284603E+0
435	10.881279E+0	16.512499E+0	1.323760E+3	79.284603E+0
436	11.169324E+0	16.512499E+0	1.323760E+3	79.284603E+0
437	11.453241E+0	17.421922E+0	1.345446E+3	81.563341E+0
438	11.732747E+0	17.421922E+0	1.345446E+3	81.563341E+0
439	12.007568E+0	17.421922E+0	1.345446E+3	81.563341E+0
440	12.277431E+0	17.421922E+0	1.345446E+3	81.563341E+0
441	12.542067E+0	17.977863E+0	1.358703E+3	78.098477E+0
442	12.801216E+0	17.977863E+0	1.358703E+3	78.098477E+0
443	13.054621E+0	17.977863E+0	1.358703E+3	78.098477E+0
444	13.302031E+0	17.977863E+0	1.358703E+3	78.098477E+0
445	13.543201E+0	17.977863E+0	1.358703E+3	78.098477E+0
446	13.777891E+0	18.054099E+0	1.360521E+3	77.677260E+0
447	14.005871E+0	18.054099E+0	1.360521E+3	77.677260E+0
448	14.226913E+0	18.054099E+0	1.360521E+3	77.677260E+0
449	14.440799E+0	18.054099E+0	1.360521E+3	77.677260E+0
450	14.647318E+0	17.782360E+0	1.354041E+3	78.494436E+0
451	14.846265E+0	17.782360E+0	1.354041E+3	78.494436E+0
452	15.037442E+0	17.782360E+0	1.354041E+3	78.494436E+0
453	15.220661E+0	17.782360E+0	1.354041E+3	78.494436E+0
454	15.395740E+0	17.127084E+0	1.338415E+3	80.188619E+0
455	15.562505E+0	17.127084E+0	1.338415E+3	80.188619E+0
456	15.720793E+0	17.127084E+0	1.338415E+3	80.188619E+0
457	15.870445E+0	16.449500E+0	1.322257E+3	81.888353E+0
458	16.011313E+0	16.449500E+0	1.322257E+3	81.888353E+0
459	16.143259E+0	16.449500E+0	1.322257E+3	81.888353E+0
460	16.266152E+0	16.449500E+0	1.322257E+3	81.888353E+0
461	16.379870E+0	15.604846E+0	1.302116E+3	78.893474E+0
462	16.484299E+0	15.604846E+0	1.302116E+3	78.893474E+0
463	16.579338E+0	15.604846E+0	1.302116E+3	78.893474E+0
464	16.664891E+0	15.604846E+0	1.302116E+3	78.893474E+0
465	16.740875E+0	14.703935E+0	1.280632E+3	77.169255E+0
466	16.807213E+0	14.703935E+0	1.280632E+3	77.169255E+0
467	16.863840E+0	14.703935E+0	1.280632E+3	77.169255E+0
468	16.910700E+0	14.703935E+0	1.280632E+3	77.169255E+0
469	16.947748E+0	14.703935E+0	1.280632E+3	77.169255E+0
470	16.974945E+0	13.777457E+0	1.258539E+3	76.043432E+0
471	16.992265E+0	13.777457E+0	1.258539E+3	76.043432E+0
472	16.999691E+0	13.777457E+0	1.258539E+3	76.043432E+0
473	16.997215E+0	12.650309E+0	1.231661E+3	79.270548E+0
474	16.984840E+0	12.650309E+0	1.231661E+3	79.270548E+0
475	16.962579E+0	12.650309E+0	1.231661E+3	79.270548E+0
476	16.930453E+0	12.650309E+0	1.231661E+3	79.270548E+0
477	16.888494E+0	11.340896E+0	1.200437E+3	77.225197E+0
478	16.836744E+0	11.340896E+0	1.200437E+3	77.225197E+0
479	16.775254E+0	11.340896E+0	1.200437E+3	77.225197E+0
480	16.704084E+0	11.340896E+0	1.200437E+3	77.225197E+0
481	16.623306E+0	11.340896E+0	1.200437E+3	77.225197E+0
482	16.532999E+0	9.834158E+0	1.164507E+3	79.193218E+0
483	16.433252E+0	9.834158E+0	1.164507E+3	79.193218E+0
484	16.324165E+0	9.834158E+0	1.164507E+3	79.193218E+0
485	16.205845E+0	8.380002E+0	1.129831E+3	75.568705E+0
486	16.078410E+0	8.380002E+0	1.129831E+3	75.568705E+0
487	15.941986E+0	8.380002E+0	1.129831E+3	75.568705E+0
488	15.796707E+0	8.380002E+0	1.129831E+3	75.568705E+0
489	15.642719E+0	8.380002E+0	1.129831E+3	75.568705E+0
490	15.480172E+0	6.847139E+0	1.093278E+3	81.385744E+0
491	15.309229E+0	6.847139E+0	1.093278E+3	81.385744E+0
492	15.130058E+0	6.847139E+0	1.093278E+3	81.385744E+0
493	14.942836E+0	6.847139E+0	1.093278E+3	81.385744E+0
494	14.747750E+0	5.502531E+0	1.061214E+3	80.699387E+0
495	14.544993E+0	5.502531E+0	1.061214E+3	80.699387E+0
496	14.334764E+0	5.502531E+0	1.061214E+3	80.699387E+0
497	14.117273E+0	5.502531E+0	1.061214E+3	80.699387E+0
498	13.892734E+0	4.248791E+0	1.031317E+3	77.101194E+0
499	13.661371E+0	4.248791E+0	1.031317E+3	77.101194E+0
500	13.423411E+0	4.248791E+0	1.031317E+3	77.101194E+0
501	13.179091E+0	4.248791E+0	1.031317E+3	77.101194E+0
502	12.928653E+0	2.875765E+0	998.575934E+0	78.531672E+0
503	12.672344E+0	2.875765E+0	998.575934E+0	78.531672E+0
504	12.410419E+0	2.875765E+0	998.575934E+0	78.531672E+0
505	12.143136E+0	2.875765E+0	998.575934E+0	78.531672E+0
506	11.870761E+0	1.299889E+0	960.997354E+0	78.005557E+0
507	11.593563E+0	1.299889E+0	960.997354E+0	78.005557E+0
508	11.311816E+0	1.299889E+0	960.997354E+0	78.005557E+0
509	11.025800E+0	1.299889E+0	960.997354E+0	78.005557E+0
510	10.735798E+0	-342.759206E-3	921.826511E+0	79.840878E+0
511	10.442096E+0	-342.759206E-3	921.826511E+0	79.840878E+0
512	10.144987E+0	-342.759206E-3	921.826511E+0	79.840878E+0
513	9.844763E+0	-342.759206E-3	921.826511E+0	79.840878E+0
514	9.541722E+0	-1.789768E+0	887.320911E+0	80.272774E+0
515	9.236165E+0	-1.789768E+0	887.320911E+0	80.272774E+0
516	8.928393E+0	-1.789768E+0	887.320911E+0	80.272774E+0
517	8.618712E+0	-1.789768E+0	887.320911E+0	80.272774E+0
518	8.307429E+0	-3.077610E+0	856.610837E+0	82.494685E+0
519	7.994850E+0	-3.077610E+0	856.610837E+0	82.494685E+0
520	7.681287E+0	-3.077610E+0	856.610837E+0	82.494685E+0
521	7.367049E+0	-3.077610E+0	856.610837E+0	82.494685E+0
522	7.052447E+0	-4.113178E+0	831.916514E+0	81.768968E+0
523	6.737794E+0	-4.113178E+0	831.916514E+0	81.768968E+0
524	6.423400E+0	-4.113178E+0	831.916514E+0	81.768968E+0
525	6.109577E+0	-4.113178E+0	831.916514E+0	81.768968E+0
526	5.796636E+0	-5.084830E+0	808.746367E+0	82.722853E+0
527	5.484886E+0	-5.084830E+0	808.746367E+0	82.722853E+0
528	5.174637E+0	-5.084830E+0	808.746367E+0	82.722853E+0
529	4.866195E+0	-5.084830E+0	808.746367E+0	82.722853E+0
530	4.559865E+0	-6.136660E+0	783.664254E+0	78.575601E+0
531	4.255953E+0	-6.136660E+0	783.664254E+0	78.575601E+0
532	3.954757E+0	-6.136660E+0	783.664254E+0	78.575601E+0
533	3.656576E+0	-6.136660E+0	783.664254E+0	78.575601E+0
534	3.361706E+0	-7.130281E+0	759.970211E+0	77.839240E+0
535	3.070439E+0	-7.130281E+0	759.970211E+0	77.839240E+0
536	2.783062E+0	-7.130281E+0	759.970211E+0	77.839240E+0
537	2.499861E+0	-7.130281E+0	759.970211E+0	77.839240E+0
538	2.499861E+0	-8.036912E+0	738.350561E+0	78.336466E+0
539	1.947103E+0	-8.036912E+0	738.350561E+0	78.336466E+0
540	1.678093E+0	-8.036912E+0	738.350561E+0	78.336466E+0
541	1.414353E+0	-8.036912E+0	738.350561E+0	78.336466E+0
542	1.156144E+0	-8.874334E+0	718.381268E+0	79.465110E+0
543	903.720760E-3	-8.874334E+0	718.381268E+0	79.465110E+0
544	657.334190E-3	-8.874334E+0	718.381268E+0	79.465110E+0
545	417.227990E-3	-8.874334E+0	718.381268E+0	79.465110E+0
546	183.639890E-3	-9.406074E+0	705.701316E+0	79.662638E+0
547	-43.198803E-3	-9.406074E+0	705.701316E+0	79.662638E+0
548	-263.063490E-3	-9.406074E+0	705.701316E+0	79.662638E+0
549	-475.736450E-3	-9.406074E+0	705.701316E+0	79.662638E+0
550	-681.007110E-3	-9.483577E+0	703.853169E+0	79.439957E+0
551	-878.672220E-3	-9.483577E+0	703.853169E+0	79.439957E+0
552	-1.068536E+0	-9.483577E+0	703.853169E+0	79.439957E+0
553	-1.250411E+0	-9.001347E+0	715.352499E+0	79.699301E+0
554	-1.424116E+0	-9.001347E+0	715.352499E+0	79.699301E+0
555	-1.589480E+0	-9.001347E+0	715.352499E+0	79.699301E+0
556	-1.746338E+0	-9.001347E+0	715.352499E+0	79.699301E+0
557	-1.894537E+0	-9.001347E+0	715.352499E+0	79.699301E+0
558	-2.033928E+0	-8.347019E+0	730.955695E+0	77.739925E+0
559	-2.164374E+0	-8.347019E+0	730.955695E+0	77.739925E+0
560	-2.285745E+0	-8.347019E+0	730.955695E+0	77.739925E+0
561	-2.397922E+0	-8.347019E+0	730.955695E+0	77.739925E+0
562	-2.500794E+0	-7.478041E+0	751.677495E+0	76.134615E+0
563	-2.594258E+0	-7.478041E+0	751.677495E+0	76.134615E+0
564	-2.678222E+0	-7.478041E+0	751.677495E+0	76.134615E+0
565	-2.752603E+0	-7.478041E+0	751.677495E+0	76.134615E+0
566	-2.817327E+0	-6.516653E+0	774.602901E+0	75.974275E+0
567	-2.872330E+0	-6.516653E+0	774.602901E+0	75.974275E+0
568	-2.917558E+0	-6.516653E+0	774.602901E+0	75.974275E+0
569	-2.952965E+0	-6.516653E+0	774.602901E+0	75.974275E+0
570	-2.978518E+0	-5.365014E+0	802.065052E+0	80.138269E+0
571	-2.994190E+0	-5.365014E+0	802.065052E+0	80.138269E+0
572	-2.999966E+0	-5.365014E+0	802.065052E+0	80.138269E+0
573	-2.995840E+0	-5.365014E+0	802.065052E+0	80.138269E+0
574	-2.981816E+0	-4.265021E+0	828.295645E+0	79.898660E+0
575	-2.957909E+0	-4.265021E+0	828.295645E+0	79.898660E+0
576	-2.924142E+0	-4.265021E+0	828.295645E+0	79.898660E+0
577	-2.880548E+0	-4.265021E+0	828.295645E+0	79.898660E+0
578	-2.827170E+0	-3.072083E+0	856.742647E+0	76.810730E+0
579	-2.764062E+0	-3.072083E+0	856.742647E+0	76.810730E+0
580	-2.691286E+0	-3.072083E+0	856.742647E+0	76.810730E+0
581	-2.608914E+0	-3.072083E+0	856.742647E+0	76.810730E+0
582	-2.517027E+0	-1.450031E+0	895.422349E+0	80.488303E+0
583	-2.415717E+0	-1.450031E+0	895.422349E+0	80.488303E+0
584	-2.305083E+0	-1.450031E+0	895.422349E+0	80.488303E+0
585	-2.185236E+0	-1.450031E+0	895.422349E+0	80.488303E+0
586	-2.056294E+0	122.096486E-3	932.911532E+0	76.447967E+0
587	-1.918384E+0	122.096486E-3	932.911532E+0	76.447967E+0
588	-1.771643E+0	122.096486E-3	932.911532E+0	76.447967E+0
589	-1.616218E+0	122.096486E-3	932.911532E+0	76.447967E+0
590	-1.452260E+0	1.501912E+0	965.814815E+0	77.717078E+0
591	-1.279934E+0	1.501912E+0	965.814815E+0	77.717078E+0
592	-1.099408E+0	1.501912E+0	965.814815E+0	77.717078E+0
593	-910.863120E-3	1.501912E+0	965.814815E+0	77.717078E+0
594	-714.484840E-3	2.869371E+0	998.423459E+0	75.291536E+0
595	-510.467860E-3	2.869371E+0	998.423459E+0	75.291536E+0
596	-299.014180E-3	2.869371E+0	998.423459E+0	75.291536E+0
597	-80.333189E-3	2.869371E+0	998.423459E+0	75.291536E+0
598	145.358580E-3	4.275295E+0	1.031949E+3	80.500136E+0
599	377.837660E-3	4.275295E+0	1.031949E+3	80.500136E+0
600	616.873850E-3	4.275295E+0	1.031949E+3	80.500136E+0
